Difference Between AL & AR 
0.287858
0.222178
0.162411
0.117118
0.125133
0.136566
0.161069
0.213126
0.228029
0.229549
0.230304
0.227634
0.221185
0.215301
0.196323
0.183242
0.14687
0.111904
0.120715
0.13888
0.194687
0.243703
0.295821
0.355799
0.405427
0.451571
0.480143
0.501251
0.511264
0.529689
0.537493
0.52794
0.506959
0.479887
0.457757
0.410512
0.361597
0.30942
0.258056
0.21001
0.174062
0.145195
0.148778
0.180828
0.214857
0.23174
0.253645
0.2692
0.282653
0.29068
0.292027
0.289932
0.290116
0.278349
0.271825
0.249285
0.229439
0.187487
0.146186
0.127188
0.152928
0.182729
0.2568
0.310599
0.361889
0.412159
0.459121
0.476806
0.503566
0.505256
0.511867
0.510382
0.505834
0.501306
0.459994
0.412428
0.373877
0.324222
0.275847
0.226709
0.179277
0.151223
0.146946
0.162416
0.168642
0.184199
0.203093
0.210259
0.21089
0.206665
0.197737
0.191554
0.179428
0.167169
0.141626
0.132829
0.14093
0.161823
0.198054
0.241235
0.280504
0.327074
0.357133
0.402341
0.417151
0.44757
0.454997
0.460592
0.473323
0.467222
0.475453
0.457328
0.433755
0.39326
0.362693
0.314733
0.266077
0.217397
0.179503
0.145696
