Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
166,135,6,24,0,0
158,108,1,22,-5,-2
152,145,102,16,101,-6
143,143,97,15,-5,-1
152,176,118,17,21,2
159,162,124,16,6,-1
163,156,123,16,-1,0
169,178,129,17,6,1
173,141,131,17,2,0
175,164,139,15,8,-2
176,162,128,14,-11,-1
179,167,143,14,15,0
176,167,134,13,-9,-1
172,163,131,15,-3,2
169,163,132,8,1,-7
158,164,128,5,-4,-3
160,165,132,7,4,2
156,165,129,9,-3,2
154,169,128,79,-1,70
155,164,128,75,0,-4
157,162,127,74,-1,-1
158,162,127,76,0,2
160,157,127,74,0,-2
162,156,127,112,0,38
165,159,127,123,0,11
166,155,127,131,0,8
170,157,129,119,2,-12
171,157,129,119,0,0
173,158,129,116,0,-3
174,160,129,105,0,-11
175,160,129,118,0,13
176,163,128,112,-1,-6
176,165,128,118,0,6
176,161,128,119,0,1
175,168,128,121,0,2
177,171,126,125,-2,4
176,172,126,124,0,-1
175,174,125,125,-1,1
175,175,123,123,-2,-2
175,175,120,123,-3,0
174,176,117,125,-3,2
172,175,115,126,-2,1
172,177,113,130,-2,4
170,172,117,128,4,-2
167,172,119,128,2,0
160,172,112,127,-7,-1
161,172,120,130,8,3
152,174,126,130,6,0
146,174,71,129,-55,-1
145,174,70,127,-1,-2
138,175,129,126,59,-1
138,175,72,100,-57,-26
138,176,121,128,49,28
137,176,121,127,0,-1
140,175,129,126,8,-1
146,175,125,125,-4,-1
148,174,125,124,0,-1
155,174,126,124,1,0
163,173,125,123,-1,-1
168,173,127,121,2,-2
170,173,128,120,1,-1
171,173,128,119,0,-1
171,173,127,117,-1,-2
167,175,125,116,-2,-1
161,174,124,116,-1,0
157,176,124,115,0,-1
151,175,124,113,0,-2
150,175,124,112,0,-1
147,175,123,112,-1,0
147,176,123,113,0,1
147,172,123,112,0,-1
148,167,123,130,0,18
150,165,123,133,0,3
152,157,124,68,1,-65
155,157,124,133,0,65
157,152,124,134,0,1
159,151,124,69,0,-65
162,147,124,137,0,68
164,150,124,129,0,-8
166,151,124,133,0,4
168,152,123,115,-1,-18
170,155,123,121,0,6
172,157,123,125,0,4
173,159,123,117,0,-8
174,162,123,117,0,0
174,165,123,123,0,6
174,168,123,124,0,1
174,172,122,126,-1,2
175,175,122,127,0,1
174,175,121,126,-1,-1
174,176,120,126,-1,0
174,175,119,127,-1,1
175,176,119,125,0,-2
175,175,118,124,-1,-1
176,173,115,125,-3,1
174,170,116,126,1,1
171,170,118,126,2,0
166,170,118,124,0,-2
164,172,125,124,7,0
157,172,121,124,-4,0
152,173,127,124,6,0
146,174,128,124,1,0
144,174,118,124,-10,0
140,175,70,123,-48,-1
140,175,118,123,48,0
141,175,124,123,6,0
142,174,120,123,-4,0
144,174,119,122,-1,-1
147,174,121,122,2,0
152,174,129,122,8,0
157,173,130,122,1,0
161,173,129,122,-1,0
167,173,130,122,1,0
171,172,127,121,-3,-1
176,172,128,120,1,-1
175,172,128,120,0,0
175,172,126,119,-2,-1
174,172,125,119,-1,0
172,171,124,118,-1,-1
167,172,122,117,-2,-1
