Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
177,159,139,122,0,0,137,116,HS,FF
177,160,137,116,-2,-6,137,116,HS,FF
173,161,136,114,-1,-2,137,116,HS,FF
174,160,137,113,1,-1,137,116,HS,FF
173,160,130,113,-7,0,131,115,HS,FF
174,158,136,113,6,0,131,115,HS,FF
175,156,129,120,-7,7,131,115,HS,FF
171,156,132,116,3,-4,131,115,HS,FF
177,152,125,122,-7,6,126,120,FF,FF
176,152,126,126,1,4,126,120,FF,FF
175,156,130,120,4,-6,126,120,FF,FF
175,157,125,114,-5,-6,126,120,FF,FF
175,157,119,106,-6,-8,126,103,FF,TO
178,155,122,103,3,-3,126,103,FF,TO
177,161,131,100,9,-3,126,103,FF,TO
177,161,133,104,2,4,126,103,FF,TO
177,170,128,108,-5,4,128,117,HS,FF
173,171,129,112,1,4,128,117,HS,FF
176,172,127,122,-2,10,128,117,HS,FF
176,173,130,127,3,5,128,117,HS,FF
177,175,133,136,3,9,122,133,FF,HS
177,174,127,135,-6,-1,122,133,FF,HS
176,175,117,132,-10,-3,122,133,FF,HS
176,174,112,132,-5,0,122,133,FF,HS
174,175,108,135,-4,3,102,129,TO,HS
162,175,104,134,-4,-1,102,129,TO,HS
166,174,101,127,-3,-7,102,129,TO,HS
166,174,98,121,-3,-6,102,129,TO,HS
159,173,103,124,5,3,108,130,FF,HS
153,173,106,127,3,3,108,130,FF,HS
153,173,109,136,3,9,108,130,FF,HS
145,175,115,136,6,0,108,130,FF,HS
142,174,112,135,-3,-1,113,135,FF,HS
141,174,116,136,4,1,113,135,FF,HS
140,175,108,136,-8,0,113,135,FF,HS
142,175,116,136,8,0,113,135,FF,HS
145,176,109,134,-7,-2,119,134,FF,HS
150,176,117,136,8,2,119,134,FF,HS
153,176,124,134,7,-2,119,134,FF,HS
158,177,127,134,3,0,119,134,FF,HS
167,179,131,133,4,-1,132,133,HS,HS
170,179,129,134,-2,1,132,133,HS,HS
175,178,135,135,6,1,132,133,HS,HS
173,179,133,133,-2,-2,132,133,HS,HS
175,179,134,131,1,-2,135,129,HS,HS
176,178,134,130,0,-1,135,129,HS,HS
177,176,135,131,1,1,135,129,HS,HS
178,178,137,124,2,-7,135,129,HS,HS
176,178,138,118,1,-6,136,120,HS,FF
178,179,138,122,0,4,136,120,HS,FF
177,175,138,122,0,0,136,120,HS,FF
177,166,131,121,-7,-1,136,120,HS,FF
176,167,126,125,-5,4,119,128,FF,HS
175,168,122,132,-4,7,119,128,FF,HS
175,166,119,128,-3,-4,119,128,FF,HS
176,159,109,127,-10,-1,119,128,FF,HS
175,158,108,128,-1,1,107,125,FF,HS
177,157,108,131,0,3,107,125,FF,HS
176,155,108,126,0,-5,107,125,FF,HS
177,159,107,117,-1,-9,107,125,FF,HS
177,158,107,114,0,-3,106,119,FF,FF
177,161,107,116,0,2,106,119,FF,FF
178,165,106,126,-1,10,106,119,FF,FF
177,165,106,120,0,-6,106,119,FF,FF
177,169,105,124,-1,4,104,122,FF,FF
177,174,104,119,-1,-5,104,122,FF,FF
176,174,104,122,0,3,104,122,FF,FF
