Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
0.896,89.633,2.94,0.926,92.575,3.04,,34.3,45
0.9,89.991,2.95,0.921,92.142,3.02,,34.1,45.6
0.89,88.969,2.92,0.914,91.363,3,,34.1,45.6
0.885,88.525,2.9,0.913,91.286,2.99,,32.8,46.9
5.34,533.56,17.5,5.37,536.87,17.6,,19.4,315
1.3,129.69,4.25,1.31,131.07,4.3,,42.8,64.2
1.27,127.22,4.17,1.27,127.38,4.18,,41.3,62.3
1.27,126.85,4.16,1.28,127.88,4.2,,42.4,62.2
1.26,125.68,4.12,1.26,126.2,4.14,,42.3,61.9
1.29,128.64,4.22,1.28,128.49,4.22,,42.3,62.2
1.27,127.25,4.17,1.28,127.51,4.18,,40,62.4
1.25,124.82,4.1,1.26,125.69,4.12,,39.9,61.4
1.25,125.47,4.12,1.25,125.19,4.11,,39.8,61.8
1.23,122.78,4.03,1.23,122.5,4.02,,41.6,60.6
1.24,123.84,4.06,1.24,123.79,4.06,,40.6,60.3
1.24,123.53,4.05,1.24,123.68,4.06,,41.7,60.5
1.25,124.87,4.1,1.24,123.84,4.06,,41.7,61
1.25,125.14,4.11,1.25,124.52,4.09,,42.3,60.9
1.25,125.37,4.11,1.24,124.19,4.07,,40.5,60.8
1.26,126.48,4.15,1.25,125.02,4.1,,41.8,61
1.28,127.95,4.2,1.25,125.48,4.12,,46,61
1.27,126.56,4.15,1.25,125.08,4.1,,46.9,61
1.27,126.67,4.16,1.25,124.93,4.1,,46.3,60.8
1.28,127.84,4.19,1.26,125.89,4.13,,47.5,61
1.28,127.58,4.19,1.26,126.22,4.14,,47.1,60.9
1.26,126.28,4.14,1.26,125.76,4.13,,44.7,60.1
1.26,126.13,4.14,1.25,124.9,4.1,,45.3,59.9
1.25,124.94,4.1,1.24,123.81,4.06,,44.2,59.4
1.24,123.74,4.06,1.23,122.96,4.03,,45.9,58.8
1.23,123.4,4.05,1.22,122.4,4.02,,45.6,58.7
1.23,123.49,4.05,1.22,122.35,4.01,,44.1,58.6
1.23,122.51,4.02,1.22,121.62,3.99,,43.9,58
1.21,121.07,3.97,1.21,121.01,3.97,,45.5,57.2
1.21,120.98,3.97,1.2,120.11,3.94,,43.8,56.4
1.21,120.57,3.96,1.2,120.21,3.94,,43.4,55.9
1.19,118.81,3.9,1.19,118.83,3.9,,37.7,55.8
1.18,117.63,3.86,1.18,117.73,3.86,,39.3,55.8
1.2,119.97,3.94,1.19,119.31,3.91,,43,55.9
1.21,120.63,3.96,1.2,119.51,3.92,,41.6,56.3
1.24,124.25,4.08,1.24,123.5,4.05,,30.7,56.4
1.3,130.12,4.27,1.29,129.27,4.24,,37.6,56
1.24,124.07,4.07,1.22,122.47,4.02,,40.7,57.1
1.27,126.78,4.16,1.25,125.37,4.11,,40.6,57.7
1.26,126.3,4.14,1.25,124.52,4.09,,41.3,58
1.28,128.03,4.2,1.26,126.1,4.14,,38.8,58.2
1.29,129.14,4.24,1.27,127.01,4.17,,37.4,58.8
1.41,140.73,4.62,1.39,138.75,4.55,,38.6,69.3
1.4,140.12,4.6,1.4,140.4,4.61,,38,69.2
1.28,128.1,4.2,1.35,134.91,4.43,,37.4,69
1.24,123.52,4.05,1.3,130.15,4.27,,37.4,69
1.18,118.17,3.88,1.28,127.73,4.19,,37.4,67.9
1.12,111.99,3.67,1.22,122.36,4.01,,37.3,64.3
1.28,128.47,4.21,1.29,129.29,4.24,,42.4,68.4
1.32,132.14,4.34,1.33,132.92,4.36,,39,68.2
2.07,206.54,6.78,2.29,228.81,7.51,,42.3,62.9
1.33,132.75,4.36,1.31,130.7,4.29,,55.4,56.4
1.52,151.67,4.98,1.5,149.91,4.92,,52.6,76.5
1.53,152.51,5,1.51,150.7,4.94,,56.3,76.6
1.5,150.48,4.94,1.48,148.48,4.87,,54.9,77.8
1.5,149.73,4.91,1.48,147.85,4.85,,54.6,74.4
1.47,146.62,4.81,1.44,144.47,4.74,,54.6,71.6
1.46,146.34,4.8,1.44,144.36,4.74,,54.2,71.5
1.44,144.06,4.73,1.42,142.06,4.66,,53.2,70.1
1.46,146.04,4.79,1.44,143.81,4.72,,53,70.5
1.47,146.95,4.82,1.45,145.31,4.77,,52.9,72.3
1.48,147.5,4.84,1.46,145.84,4.78,,52,72.7
1.48,147.59,4.84,1.46,145.8,4.78,,53,72.9
1.48,147.72,4.85,1.46,145.98,4.79,,50.3,72.6
1.49,148.88,4.88,1.48,147.58,4.84,,51.8,74
1.48,148.09,4.86,1.47,146.86,4.82,,52.2,73.4
1.49,148.55,4.87,1.47,147.33,4.83,,50.8,73.6
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
