Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
167,115,5,44,0,0
171,149,10,16,5,-28
104,121,21,17,11,1
163,129,8,28,-13,11
160,46,22,113,14,85
174,56,19,29,-3,-84
167,153,60,147,41,118
155,168,42,24,-18,-123
150,156,34,34,-8,10
150,162,28,32,-6,-2
155,121,48,149,20,117
150,115,21,151,-27,2
152,121,44,136,23,-15
153,146,89,52,45,-84
150,156,93,29,4,-23
152,144,125,30,32,1
155,140,128,40,3,10
149,155,136,27,8,-13
159,171,87,29,-49,2
144,171,142,21,55,-8
150,169,26,27,-116,6
158,161,42,18,16,-9
151,158,48,19,6,1
170,153,45,23,-3,4
96,172,27,37,-18,14
57,131,11,33,-16,-4
56,115,10,80,-1,47
94,165,8,33,-2,-47
72,163,28,92,20,59
107,148,48,36,20,-56
141,142,22,36,-26,0
135,144,18,33,-4,-3
80,151,20,33,2,0
164,158,21,41,1,8
163,132,24,64,3,23
146,131,32,52,8,-12
155,156,30,23,-2,-29
169,160,27,27,-3,4
173,171,12,26,-15,-1
172,176,15,41,3,15
165,171,14,22,-1,-19
149,174,15,37,1,15
166,169,15,17,0,-20
164,165,15,37,0,20
161,157,15,35,0,-2
160,159,15,32,0,-3
77,157,87,22,72,-10
77,159,96,26,9,4
85,146,92,31,-4,5
77,152,94,31,2,0
11,151,85,29,-9,-2
12,151,85,30,0,1
10,154,85,28,0,-2
175,76,78,71,-7,43
135,155,76,120,-2,49
151,139,52,16,-24,-104
166,166,45,27,-7,11
162,150,46,16,1,-11
162,141,45,26,-1,10
167,116,43,40,-2,14
165,118,40,49,-3,9
171,135,39,33,-1,-16
175,137,42,32,3,-1
167,142,118,32,76,0
168,147,124,33,6,1
170,147,124,33,0,0
175,145,126,35,2,2
170,155,30,30,-96,-5
166,152,14,29,-16,-1
159,149,17,31,3,2
165,154,19,33,2,2
170,150,18,39,-1,6
164,153,20,26,2,-13
171,157,15,21,-5,-5
173,154,6,10,-9,-11
157,157,19,14,13,4
153,147,12,14,-7,0
159,160,85,15,73,1
153,167,15,16,-70,1
152,166,8,20,-7,4
157,166,8,15,0,-5
163,172,17,131,9,116
156,173,16,114,-1,-17
155,138,5,142,-11,28
161,175,17,139,12,-3
161,168,31,132,14,-7
162,170,13,141,-18,9
161,172,30,59,17,-82
165,156,26,120,-4,61
168,123,16,60,-10,-60
145,158,32,17,16,-43
136,151,12,18,-20,1
142,169,17,18,5,0
122,159,13,16,-4,-2
135,152,15,65,2,49
175,174,138,107,123,42
175,176,140,116,2,9
176,58,124,157,-16,41
21,29,87,143,-37,-14
18,33,90,149,3,6
176,41,79,148,-11,-1
176,40,85,148,6,0
176,30,82,100,-3,-48
140,23,142,15,60,-85
140,174,84,131,-58,116
139,177,119,123,35,-8
149,174,121,118,2,-5
154,174,124,117,3,-1
165,173,136,112,12,-5
171,170,135,110,-1,-2
177,170,143,107,8,-3
177,166,130,106,-13,-1
171,165,141,113,11,7
171,160,136,114,-5,1
173,155,135,125,-1,11
163,147,129,65,-6,-60
163,139,128,65,-1,0
161,138,124,65,-4,0
167,136,126,132,2,67
171,138,125,105,-1,-27
