Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
2.09873,0.399082,4.3463,2.09189,0.285924,4.32347,2.09646,0.601691,4.41578,2.03349,0.926897,4.54347,2.11612,0.503984,4.40453,2.09355,0.383495,4.42639,1.95382,0.666068,4.51345,2.17871,0.942325,4.55037,2.12073,0.941101,4.57849,2.1672,1.07402,4.53985,2.20822,1.20287,4.49149,2.19052,1.30383,4.39501,2.06405,1.13069,4.49118,2.38495,1.16486,4.50556,2.04468,0.62449,4.42294,2.20656,1.16539,4.34929,2.03558,0.857993,4.46845,2.28679,0.935462,4.5264,0.323031,0.212601,0.306699,0.146198,0.480375,0.214964,0.320897,0.145218
2.10765,0.500028,4.39773,2.10465,0.387242,4.39141,2.07224,0.701893,4.45375,2.03548,0.983391,4.55182,2.11645,0.520633,4.40785,2.10057,0.417334,4.3855,2.06019,0.725521,4.4735,2.18122,0.993906,4.55875,2.1227,0.995374,4.58627,2.17027,1.11063,4.5425,2.21154,1.22272,4.49059,2.19237,1.30719,4.3967,2.06431,1.13487,4.49289,2.3568,1.16469,4.50492,2.04823,0.634101,4.43999,2.17715,1.19722,4.41983,2.05051,0.865038,4.4737,2.2838,0.945854,4.52589,0.294248,0.165076,0.250781,0.146288,0.502473,0.150314,0.292485,0.145745
2.24046,0.544328,4.46577,2.37467,0.53867,4.51688,2.08788,0.639962,4.47727,2.10464,0.982757,4.55369,2.12694,0.539043,4.46083,2.18416,0.442492,4.50008,2.06557,0.729988,4.48191,2.24417,0.988701,4.55283,2.18881,0.992256,4.58341,2.19266,1.11743,4.54655,2.21107,1.23451,4.49798,2.20507,1.32748,4.40993,2.06801,1.16188,4.50867,2.34764,1.17222,4.50784,2.05843,0.642828,4.45636,2.2131,1.20628,4.37496,2.05818,0.866418,4.48183,2.27668,0.962836,4.53005,0.279825,0.188295,0.215427,0.13966,0.501399,0.194304,0.279633,0.139531
2.12063,0.551655,4.45065,2.15306,0.443667,4.43704,2.0865,0.738353,4.51188,2.10609,1.03216,4.55844,2.11922,0.558704,4.46606,2.18105,0.477945,4.50886,2.07457,0.767456,4.51152,2.23962,1.05401,4.55764,2.18703,1.05008,4.58778,2.20322,1.15072,4.55159,2.21536,1.24949,4.50378,2.20622,1.33431,4.41315,2.07014,1.16202,4.51362,2.34584,1.19698,4.51731,2.07081,0.64254,4.47959,2.21229,1.21903,4.374,2.076,0.911692,4.50194,2.2785,0.99125,4.53957,0.277927,0.142008,0.182616,0.135314,0.53006,0.190495,0.275695,0.133535
2.14576,0.521946,4.4802,2.19279,0.412461,4.50688,2.11336,0.698707,4.54972,2.13375,0.992421,4.59534,2.08894,0.799521,4.43095,2.09977,0.862958,4.54279,2.03606,1.15476,4.52261,2.26485,1.01352,4.59454,2.21309,1.00926,4.62374,2.23164,1.11656,4.58941,2.24538,1.22036,4.54601,2.23044,1.33228,4.45187,2.10148,1.12269,4.56175,2.37202,1.1663,4.55878,2.08484,0.664254,4.50711,2.22937,1.18917,4.42963,2.10299,0.872151,4.5401,2.30603,0.959943,4.58061,0.274054,0.138349,0.190017,0.132793,0.482601,0.175514,0.270545,0.131103
2.12319,0.592788,4.3843,2.16716,0.483272,4.40523,2.08801,0.768724,4.44786,2.0395,1.04951,4.4877,2.14233,1.00889,4.43619,2.11186,0.907602,4.44798,2.04844,1.19854,4.42779,2.30838,1.09767,4.49777,2.18778,1.08042,4.52129,2.2063,1.18734,4.48711,2.22002,1.29057,4.44398,2.21047,1.40469,4.35681,2.07611,1.19282,4.45979,2.34667,1.23641,4.4568,2.06144,0.735803,4.40928,2.22943,1.29136,4.39474,2.07763,0.942008,4.4383,2.28067,1.02979,4.47879,0.274068,0.150526,0.149646,0.273342,0.480547,0.141019,0.270563,0.268878
1.63574,-0.132568,3.46289,1.68221,-0.128427,3.58768,1.66504,0.115065,3.43291,1.60758,0.311953,3.25673,1.61388,-0.275512,2.90288,1.6652,-0.22008,3.01029,1.73059,0.0330855,3.16038,1.72417,0.308123,3.19867,1.68241,0.313115,3.25974,1.68827,0.606332,3.19398,1.68822,0.892244,3.11839,1.68541,1.03495,3.17555,1.53416,0.801272,3.17734,1.79068,0.792773,3.07001,1.62179,0.467607,3.17301,1.86057,0.459671,3.07699,1.48426,0.622306,3.22297,1.91485,0.668027,3.07046,0.278192,0.501125,0.505826,0.130308,0.155258,0.254723,0.256515,0.116594
1.65391,-0.12075,3.49457,1.67803,-0.177257,3.59259,1.67891,0.100579,3.49817,1.61305,0.333672,3.30071,1.7476,-0.0925685,3.16163,1.79596,-0.206365,3.19227,1.73576,0.0821989,3.23402,1.72892,0.335495,3.24401,1.68788,0.338065,3.30563,1.68915,0.650084,3.24835,1.68454,0.953942,3.18047,1.67377,1.06852,3.20572,1.53906,0.80508,3.21954,1.79535,0.805491,3.1042,1.62906,0.458481,3.21407,1.85109,0.466071,3.1074,1.493,0.618632,3.26881,1.92212,0.673906,3.10018,0.281049,0.484035,0.49483,0.129009,0.203713,0.282758,0.256293,0.115865
1.63791,-0.0975627,3.52072,1.69512,-0.175318,3.55609,1.68186,0.116891,3.51567,1.62275,0.363363,3.33311,1.74773,-0.0563332,3.23409,1.77666,-0.166656,3.30886,1.80603,0.128268,3.28819,1.73458,0.35558,3.26077,1.69521,0.362665,3.32905,1.69227,0.661161,3.27557,1.68417,0.953734,3.2173,1.66995,1.05809,3.26141,1.54404,0.826032,3.27043,1.79128,0.819818,3.14103,1.6367,0.479852,3.2673,1.83676,0.474823,3.1585,1.49901,0.642011,3.32149,1.92005,0.679854,3.14183,0.279119,0.473483,0.482771,0.133413,0.189816,0.263258,0.247235,0.111828
1.6658,-0.0711559,3.53627,1.67051,-0.175944,3.62329,1.70181,0.109807,3.56223,1.63739,0.359738,3.38706,1.75528,-0.096972,3.30782,1.77293,-0.207587,3.38328,1.80211,0.085803,3.36289,1.74876,0.356753,3.3232,1.70974,0.361774,3.38817,1.70054,0.668362,3.32271,1.68547,0.96324,3.23912,1.6774,1.06259,3.30407,1.55057,0.829708,3.30511,1.79081,0.82315,3.17293,1.65696,0.488941,3.3204,1.81164,0.458979,3.19486,1.51955,0.650814,3.3724,1.86735,0.671838,3.18042,0.274284,0.484897,0.491808,0.128421,0.184652,0.269312,0.240244,0.111372
