Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
160,152,113,142,0,0
168,151,137,137,24,-5
172,129,138,151,1,14
172,169,132,139,-6,-12
173,164,128,132,-4,-7
169,169,129,136,1,4
170,164,127,126,-2,-10
159,165,128,135,1,9
166,160,130,138,2,3
166,159,130,140,0,2
167,158,129,117,-1,-23
166,157,122,132,-7,15
171,154,130,135,8,3
174,140,134,85,4,-50
170,145,113,107,-21,22
175,152,108,118,-5,11
174,155,114,100,6,-18
176,164,97,132,-17,32
175,173,113,128,16,-4
174,173,104,127,-9,-1
173,165,121,125,17,-2
171,171,115,118,-6,-7
171,173,119,117,4,-1
166,175,119,114,0,-3
161,175,113,131,-6,17
153,173,125,126,12,-5
144,168,66,126,-59,0
129,169,61,127,-5,1
124,167,61,124,0,-3
119,166,62,125,1,1
122,166,67,126,5,1
121,167,73,128,6,2
125,169,79,128,6,0
127,170,130,125,51,-3
141,174,125,123,-5,-2
150,175,128,125,3,2
165,176,132,121,4,-4
173,168,132,119,0,-2
175,172,130,120,-2,1
178,165,128,119,-2,-1
175,161,118,119,-10,0
176,163,131,132,13,13
173,156,134,71,3,-61
167,158,136,126,2,55
168,148,137,116,1,-10
165,140,130,63,-7,-53
167,138,128,64,-2,1
167,133,128,130,0,66
169,132,134,118,6,-12
172,132,131,125,-3,7
172,136,137,115,6,-10
174,141,125,126,-12,11
174,148,124,135,-1,9
173,158,132,105,8,-30
173,164,131,136,-1,31
172,174,129,120,-2,-16
169,172,129,122,0,2
168,171,130,123,1,1
163,164,122,115,-8,-8
164,166,76,114,-46,-1
156,162,135,109,59,-5
151,160,131,106,-4,-3
141,158,66,102,-65,-4
134,163,64,105,-2,3
129,163,64,103,0,-2
125,162,66,99,2,-4
121,166,66,100,0,1
121,164,122,96,56,-4
133,170,43,98,-79,2
131,169,71,95,28,-3
134,167,78,91,7,-4
142,166,90,88,12,-3
154,169,105,88,15,0
167,169,117,88,12,0
154,164,103,82,-14,-6
149,162,100,80,-3,-2
147,144,99,3,-1,-77
131,142,69,10,-30,7
125,142,43,17,-26,7
104,140,61,7,18,-10
176,131,123,43,62,36
176,147,117,12,-6,-31
177,175,113,110,-4,98
69,176,16,112,-97,2
68,177,15,113,-1,1
13,177,17,116,2,3
27,177,16,118,-1,2
47,177,18,118,2,0
23,177,15,117,-3,-1
16,177,16,115,1,-2
16,63,16,12,0,-103
20,63,16,12,0,0
20,61,16,11,0,-1
20,59,17,12,1,1
20,51,17,14,0,2
18,45,17,16,0,2
16,41,18,19,1,3
13,40,35,20,17,1
10,38,29,23,-6,3
12,37,26,27,-3,4
177,36,123,29,97,2
178,37,126,30,3,1
178,176,129,101,3,71
178,176,129,101,0,0
178,176,129,101,0,0
178,176,128,101,-1,0
178,41,126,26,-2,-75
178,38,124,47,-2,21
178,39,124,28,0,-19
178,39,124,29,0,1
178,39,123,30,-1,1
178,36,123,27,0,-3
178,177,123,106,0,79
177,35,122,26,-1,-80
177,177,121,104,-1,78
177,176,121,102,0,-2
177,176,122,101,1,-1
177,176,123,100,1,-1
177,176,115,99,-8,-1
177,176,116,99,1,0
