Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.63,162.7,5.34,1.61,160.55,5.27,,56.2,94.1
1.6,160.17,5.25,1.58,158.13,5.19,,53,92.3
1.57,157.45,5.17,1.56,155.76,5.11,,52.1,89.3
1.58,157.69,5.17,1.56,155.9,5.11,,52,90.3
1.58,158.23,5.19,1.56,155.95,5.12,,53.9,92
1.59,159.43,5.23,1.58,158.31,5.19,,51.8,92.2
1.59,158.7,5.21,1.57,156.77,5.14,,53.4,88.4
1.59,159.1,5.22,1.57,157.1,5.15,,53.8,87.2
1.57,156.53,5.14,1.55,154.76,5.08,,52.2,82.3
1.57,156.86,5.15,1.55,154.7,5.08,,52.5,86
1.57,157.23,5.16,1.55,155.03,5.09,,53.9,86
1.57,156.54,5.14,1.55,154.6,5.07,,55.1,85.5
1.58,158.12,5.19,1.56,156.36,5.13,,54.3,85.3
1.58,157.56,5.17,1.56,156.07,5.12,,53.1,85.4
1.61,160.81,5.28,1.59,159.43,5.23,,53,88.7
1.6,160.26,5.26,1.59,159,5.22,,52.9,88.4
1.61,160.51,5.27,1.59,159.4,5.23,,52,88.3
1.6,159.59,5.24,1.59,159.16,5.22,,50.3,87.9
1.59,158.57,5.2,1.58,158.09,5.19,,48.8,86.7
1.57,157.43,5.16,1.57,157.24,5.16,,48.7,86.2
1.56,156.38,5.13,1.56,156.21,5.12,,48.5,84
1.56,156.45,5.13,1.56,156.21,5.13,,48.4,84.4
1.57,157.04,5.15,1.57,156.54,5.14,,48,84.5
1.58,157.94,5.18,1.58,158.08,5.19,,48.4,86.1
1.61,161.3,5.29,1.61,161.26,5.29,,51,89.2
1.62,161.73,5.31,1.62,161.61,5.3,,53,89.9
1.63,162.58,5.33,1.62,161.63,5.3,,52.8,89
1.6,160.14,5.25,1.59,158.75,5.21,,52.2,86.3
1.62,162.17,5.32,1.6,160.12,5.25,,51.9,87.1
1.62,162.39,5.33,1.6,159.86,5.24,,51.8,87.1
1.64,163.79,5.37,1.61,160.98,5.28,,52.4,87.6
1.64,163.6,5.37,1.6,160.47,5.26,,52.8,88
1.64,163.88,5.38,1.61,161.16,5.29,,53.2,88.5
1.65,164.99,5.41,1.62,161.66,5.3,,53,88.8
1.62,162.09,5.32,1.59,159.34,5.23,,53.3,86.3
1.61,161.11,5.29,1.58,158.36,5.2,,52.7,84.9
1.59,159.01,5.22,1.56,156.35,5.13,,53.2,82.4
1.59,159.19,5.22,1.56,156.45,5.13,,52.7,82.4
1.61,160.8,5.28,1.58,158.5,5.2,,52.8,84.1
1.59,159.32,5.23,1.57,156.76,5.14,,53,82.7
1.6,159.58,5.24,1.57,157.09,5.15,,53.2,83.1
1.57,157.44,5.17,1.55,155.19,5.09,,52,81.2
1.57,156.97,5.15,1.55,154.7,5.08,,53,80.4
1.56,155.75,5.11,1.53,153.29,5.03,,51.8,79.2
1.55,154.98,5.08,1.53,152.91,5.02,,51.9,78.5
1.55,155.25,5.09,1.53,153.31,5.03,,52,79.2
1.56,155.78,5.11,1.54,153.85,5.05,,53.1,79.2
1.55,155.34,5.1,1.54,153.56,5.04,,53.2,79
1.56,155.68,5.11,1.54,154.2,5.06,,53.6,79.4
1.56,156.01,5.12,1.55,154.65,5.07,,53.7,79.7
1.57,156.63,5.14,1.55,155.35,5.1,,52.8,80.6
1.57,156.58,5.14,1.55,155.45,5.1,,51.8,80.1
1.56,155.96,5.12,1.55,154.96,5.08,,51.3,79.9
1.55,154.75,5.08,1.54,153.92,5.05,,51.8,78.3
1.54,154.28,5.06,1.53,153.5,5.04,,50.9,78
1.54,154.29,5.06,1.54,153.66,5.04,,49.9,77.8
1.55,154.54,5.07,1.54,153.7,5.04,,50.2,77.7
1.55,154.96,5.08,1.54,154.35,5.06,,52.2,78.4
1.56,156.44,5.13,1.56,155.66,5.11,,49.3,79.6
1.56,155.94,5.12,1.55,155.36,5.1,,50.1,79.7
1.59,159.3,5.23,1.59,158.7,5.21,,51,82.5
1.62,162.34,5.33,1.62,161.61,5.3,,52.6,85.9
1.62,161.68,5.3,1.6,160.14,5.25,,52.8,84.1
