Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
0.0374408,-1.31397,3.79041,0.0548571,-1.27716,3.94829,0.0538155,-0.878951,4.02229,0.0686303,-0.415798,4.29064,0.0444641,-1.30371,3.82422,0.0790082,-1.2532,3.9618,0.216149,-0.798286,4.24237,0.224445,-0.416027,4.29055,0.147611,-0.418955,4.32198,0.14151,-0.159796,4.33062,0.135141,0.0963528,4.32847,0.128537,0.242838,4.30002,-0.0378161,-0.0165484,4.34694,0.305984,-0.0170728,4.33511,-0.0846191,-0.568542,4.37959,0.390504,-0.510291,4.20085,-0.0850659,-0.296747,4.40179,0.384318,-0.288669,4.31183,0.344004,0.417014,0.409632,0.155815,0.469687,0.449093,0.3438,0.155815
0.042855,-1.29846,3.68566,0.0581711,-1.22857,3.83638,0.0735457,-0.748156,4.03817,0.0667963,-0.413334,4.25962,0.0877724,-1.19564,3.7492,0.0921069,-1.16378,3.89864,0.195446,-0.751398,4.20341,0.222425,-0.411691,4.25297,0.145672,-0.415579,4.28762,0.13986,-0.159708,4.30116,0.133743,0.0936418,4.30333,0.126469,0.237297,4.26544,-0.0405593,-0.018572,4.30964,0.299317,-0.0155448,4.29737,-0.0892513,-0.539035,4.34338,0.389287,-0.503565,4.15834,-0.0863367,-0.296121,4.36469,0.378662,-0.288088,4.28067,0.340111,0.412147,0.405975,0.155779,0.445156,0.448162,0.339876,0.155629
0.0423463,-1.24671,3.6477,0.0531457,-1.20267,3.77334,0.0777408,-0.742383,4.02722,0.0506252,-0.426037,4.21024,0.0561653,-1.23801,3.63644,0.0644429,-1.20488,3.78854,0.188436,-0.856774,4.20795,0.20618,-0.424315,4.21206,0.128977,-0.428628,4.24145,0.131822,-0.169836,4.25117,0.134299,0.0859294,4.25014,0.122082,0.233068,4.22287,-0.0442274,-0.0208083,4.28177,0.295827,-0.0187001,4.25751,-0.0863249,-0.535185,4.29949,0.390902,-0.505002,4.11563,-0.0876936,-0.293147,4.31661,0.378265,-0.293556,4.24298,0.340925,0.422285,0.417883,0.155575,0.428255,0.444782,0.340054,0.155555
0.0496625,-1.24267,3.56467,0.0571352,-1.19643,3.73218,0.0693628,-0.73987,3.96965,0.0426062,-0.415067,4.17978,0.0452042,-1.26663,3.53344,0.0627975,-1.2314,3.66173,0.0852623,-0.825977,3.93402,0.197227,-0.414036,4.17886,0.120926,-0.417913,4.21094,0.125771,-0.164524,4.2208,0.130017,0.0861759,4.2191,0.119608,0.235048,4.18961,-0.050041,-0.0222747,4.22936,0.29492,-0.0208374,4.22558,-0.0894198,-0.533771,4.24292,0.393437,-0.50602,4.08784,-0.0946684,-0.293344,4.27034,0.379987,-0.289427,4.20289,0.344985,0.406605,0.407839,0.154627,0.427949,0.453808,0.344961,0.154621
0.0530102,-1.25254,3.55234,0.065493,-1.21596,3.71225,0.0495092,-0.718686,3.94886,0.0537833,-0.406135,4.14447,0.0585671,-1.24801,3.56577,0.104499,-1.18944,3.7271,0.0976977,-0.818147,3.89471,0.209662,-0.403787,4.13817,0.132842,-0.407914,4.17192,0.12647,-0.158463,4.1754,0.118745,0.0876683,4.16755,0.110162,0.229392,4.1442,-0.0560262,-0.0230783,4.18472,0.285086,-0.019268,4.16646,-0.0875135,-0.554395,4.18397,0.394277,-0.502418,4.04899,-0.0931351,-0.307131,4.22163,0.368765,-0.286315,4.16297,0.341622,0.400512,0.392867,0.156024,0.450138,0.453877,0.341113,0.155878
0.0645607,-1.27106,3.5386,0.0790369,-1.23088,3.67604,0.0736739,-0.727204,3.89956,0.0235181,-0.41228,4.08832,0.0568406,-1.26894,3.54644,0.0898467,-1.21198,3.68532,0.0884455,-0.844665,3.86264,0.178644,-0.411104,4.08434,0.101846,-0.414807,4.11725,0.105986,-0.159344,4.12624,0.110839,0.0924293,4.12957,0.101937,0.244064,4.1044,-0.056805,-0.0209838,4.15004,0.279039,-0.0183771,4.14105,-0.0921344,-0.531319,4.13094,0.395916,-0.509564,4.02179,-0.095497,-0.292908,4.17561,0.367308,-0.292357,4.1318,0.335975,0.404196,0.409303,0.155181,0.421474,0.466502,0.335844,0.155126
0.067513,-1.27494,3.54215,0.0785223,-1.23302,3.67414,0.0703763,-0.755844,3.85188,0.0553771,-0.429909,4.03698,0.0619263,-1.27817,3.55136,0.100791,-1.23687,3.67556,0.0948678,-0.861685,3.81344,0.210056,-0.4251,4.03299,0.133739,-0.430799,4.06608,0.119541,-0.164548,4.08337,0.106956,0.0973596,4.0906,0.0950297,0.249698,4.07309,-0.069069,-0.013965,4.10044,0.273807,-0.00330801,4.09253,-0.0917614,-0.538791,4.05909,0.394313,-0.520189,3.97307,-0.10238,-0.286296,4.11636,0.356899,-0.286061,4.0811,0.343132,0.438774,0.430718,0.154805,0.43046,0.46276,0.342876,0.154679
0.0694387,-1.28435,3.55636,0.0779545,-1.22772,3.67483,0.0558469,-0.74861,3.78742,0.042921,-0.435363,4.00023,0.0623108,-1.30992,3.56147,0.0971999,-1.25188,3.66492,0.0875216,-0.879218,3.79544,0.196769,-0.42935,3.98956,0.120787,-0.43578,4.02635,0.108992,-0.160783,4.04801,0.096353,0.110518,4.05581,0.0864348,0.25974,4.03092,-0.0742498,-0.00840695,4.0563,0.266549,0.0044732,4.06083,-0.0936741,-0.536402,3.99873,0.390983,-0.508371,3.9617,-0.107071,-0.291018,4.06195,0.355899,-0.284532,4.05659,0.341072,0.446277,0.445143,0.154335,0.429642,0.455836,0.340799,0.153848
0.0702644,-1.28431,3.55935,0.0768954,-1.22487,3.67333,0.0574644,-0.783846,3.77479,0.0379334,-0.454155,3.94094,0.0652304,-1.31749,3.55626,0.0819623,-1.25015,3.65167,0.0715732,-0.864802,3.75143,0.192843,-0.449407,3.93891,0.116319,-0.455423,3.97168,0.102719,-0.167282,3.99679,0.0895245,0.116679,4.01381,0.0795777,0.266504,4.00263,-0.0798258,0.00232264,4.01765,0.262677,0.0126685,4.02493,-0.10009,-0.508336,3.93824,0.387325,-0.503168,3.93865,-0.108139,-0.273362,4.00767,0.347917,-0.277152,4.02677,0.342736,0.477624,0.475176,0.154995,0.401095,0.444073,0.342503,0.154909
0.0688149,-1.28813,3.56149,0.0771266,-1.22734,3.66731,0.0471762,-0.749099,3.75774,0.0454633,-0.408777,3.90866,0.0594908,-1.31072,3.55902,0.100653,-1.2546,3.65747,0.222793,-0.751881,3.83706,0.186012,-0.395849,3.90274,0.116681,-0.405595,3.93757,0.102497,-0.142368,3.9661,0.0884879,0.122069,3.9843,0.0734994,0.274656,3.95285,-0.0894592,0.00967397,3.98197,0.261808,0.0235005,3.99325,-0.106155,-0.497515,3.86623,0.375345,-0.490308,3.90318,-0.116643,-0.259371,3.9511,0.344315,-0.261942,3.98771,0.351721,0.445733,0.435651,0.141267,0.423837,0.446617,0.351268,0.140549
