Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
178,176,16,14,0,0,16,12,TO,TO
112,163,19,11,3,-3,16,12,TO,TO
168,160,13,11,-6,0,16,12,TO,TO
174,161,18,14,5,3,16,12,TO,TO
175,156,17,19,-1,5,15,35,TO,FF
171,169,17,28,0,9,15,35,TO,FF
172,177,14,40,-3,12,15,35,TO,FF
172,176,15,53,1,13,15,35,TO,FF
174,177,16,65,1,12,16,79,TO,FF
162,176,15,75,-1,10,16,79,TO,FF
166,175,13,85,-2,10,16,79,TO,FF
168,174,21,94,8,9,16,79,TO,FF
169,175,18,102,-3,8,29,109,FF,FF
170,173,24,108,6,6,29,109,FF,FF
169,174,34,112,10,4,29,109,FF,FF
172,174,43,115,9,3,29,109,FF,FF
170,174,50,117,7,2,62,123,FF,HS
174,174,59,126,9,9,62,123,FF,HS
174,174,67,125,8,-1,62,123,FF,HS
175,174,74,125,7,0,62,123,FF,HS
175,174,81,124,7,-1,90,123,FF,HS
176,172,88,123,7,-1,90,123,FF,HS
177,172,94,123,6,0,90,123,FF,HS
177,173,99,124,5,1,90,123,FF,HS
176,173,104,123,5,-1,110,122,FF,HS
173,173,108,124,4,1,110,122,FF,HS
174,173,112,123,4,-1,110,122,FF,HS
176,173,116,121,4,-2,110,122,FF,HS
174,174,120,121,4,0,124,120,HS,HS
173,174,123,120,3,-1,124,120,HS,HS
176,174,125,120,2,0,124,120,HS,HS
174,174,128,120,3,0,124,120,HS,HS
176,172,131,117,3,-3,134,116,HS,HS
175,169,136,115,5,-2,134,116,HS,HS
176,171,135,115,-1,0,134,116,HS,HS
175,166,136,119,1,4,134,116,HS,HS
176,167,135,119,-1,0,134,116,HS,HS
175,161,134,112,-1,-7,134,116,HS,HS
176,157,134,116,0,4,134,116,HS,HS
175,152,133,119,-1,3,134,116,HS,HS
175,144,133,123,0,4,131,118,HS,HS
174,143,132,121,-1,-2,131,118,HS,HS
174,145,131,118,-1,-3,131,118,HS,HS
174,144,131,111,0,-7,131,118,HS,HS
174,148,129,109,-2,-2,126,116,HS,HS
174,154,127,117,-2,8,126,116,HS,HS
174,159,125,119,-2,2,126,116,HS,HS
173,163,126,122,1,3,126,116,HS,HS
172,170,123,122,-3,0,121,125,FF,HS
171,177,120,127,-3,5,121,125,FF,HS
169,178,121,125,1,-2,121,125,FF,HS
169,176,122,126,1,1,121,125,FF,HS
169,176,119,128,-3,2,116,124,FF,HS
172,176,117,125,-2,-3,116,124,FF,HS
167,173,115,124,-2,-1,116,124,FF,HS
171,171,113,122,-2,-2,116,124,FF,HS
171,169,113,119,0,-3,113,117,FF,HS
171,169,112,119,-1,0,113,117,FF,HS
171,169,118,118,6,-1,113,117,FF,HS
173,168,110,115,-8,-3,113,117,FF,HS
173,168,109,116,-1,1,112,115,FF,HS
172,170,114,116,5,0,112,115,FF,HS
174,170,114,115,0,-1,112,115,FF,HS
175,171,111,115,-3,0,112,115,FF,HS
175,172,117,116,6,1,118,116,FF,HS
174,173,118,116,1,0,118,116,FF,HS
175,174,119,116,1,0,118,116,FF,HS
175,174,119,116,0,0,118,116,FF,HS
172,174,122,116,3,0,127,115,HS,HS
174,175,129,116,7,0,127,115,HS,HS
174,175,132,116,3,0,127,115,HS,HS
171,175,128,114,-4,-2,127,115,HS,HS
173,174,128,113,0,-1,128,111,HS,FF
172,174,130,112,2,-1,128,111,HS,FF
173,173,128,110,-2,-2,128,111,HS,FF
175,173,129,109,1,-1,128,111,HS,FF
175,172,132,107,3,-2,129,106,HS,FF
174,171,129,107,-3,0,129,106,HS,FF
174,169,129,106,0,-1,129,106,HS,FF
174,166,128,104,-1,-2,129,106,HS,FF
174,160,126,107,-2,3,125,114,HS,FF
174,153,126,113,0,6,125,114,HS,FF
173,146,126,116,0,3,125,114,HS,FF
173,141,125,120,-1,4,125,114,HS,FF
173,139,127,126,2,6,125,118,HS,HS
172,143,126,122,-1,-4,125,118,HS,HS
172,142,125,113,-1,-9,125,118,HS,HS
172,149,123,114,-2,1,125,118,HS,HS
172,152,122,119,-1,5,120,119,FF,HS
172,162,122,119,0,0,120,119,FF,HS
171,168,120,116,-2,-3,120,119,FF,HS
169,177,118,124,-2,8,120,119,FF,HS
170,177,117,126,-1,2,115,124,FF,HS
165,172,117,123,0,-3,115,124,FF,HS
169,174,113,125,-4,2,115,124,FF,HS
171,177,113,123,0,-2,115,124,FF,HS
170,176,111,122,-2,-1,109,119,FF,HS
171,173,109,120,-2,-2,109,119,FF,HS
172,173,108,118,-1,-2,109,119,FF,HS
173,173,109,117,1,-1,109,119,FF,HS
174,174,111,117,2,0,110,116,FF,HS
174,175,104,116,-7,-1,110,116,FF,HS
172,175,108,117,4,1,110,116,FF,HS
173,176,118,117,10,0,110,116,FF,HS
176,176,115,116,-3,-1,115,116,FF,HS
175,175,114,117,-1,1,115,116,FF,HS
177,175,121,116,7,-1,115,116,FF,HS
175,174,111,115,-10,-1,115,116,FF,HS
