Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
141,172,132,17,0,0
143,177,130,129,-2,112
158,177,117,130,-13,1
156,177,119,132,2,2
141,179,117,126,-2,-6
153,179,113,128,-4,2
165,176,11,110,-102,-18
156,177,2,109,-9,-1
151,177,22,133,20,24
147,177,86,131,64,-2
145,178,123,131,37,0
149,177,118,132,-5,1
153,177,124,130,6,-2
162,177,130,124,6,-6
170,178,133,121,3,-3
172,178,118,120,-15,-1
173,178,137,120,19,0
175,177,125,121,-12,1
174,177,139,117,14,-4
177,177,138,115,-1,-2
177,176,138,124,0,9
177,175,138,126,0,2
177,172,115,116,-23,-10
176,165,137,122,22,6
175,161,135,105,-2,-17
176,162,134,108,-1,3
176,160,133,115,-1,7
176,163,133,116,0,1
176,167,132,118,-1,2
175,169,132,113,0,-5
174,173,131,128,-1,15
173,174,131,125,0,-3
173,178,130,124,-1,-1
173,177,130,125,0,1
172,172,129,120,-1,-5
171,171,125,129,-4,9
170,171,122,133,-3,4
169,174,123,129,1,-4
166,174,121,129,-2,0
158,176,132,127,11,-2
152,177,128,127,-4,0
148,177,117,126,-11,-1
145,177,115,126,-2,0
148,176,112,126,-3,0
149,177,119,125,7,-1
146,177,122,123,3,-2
157,178,119,123,-3,0
161,176,122,123,3,0
173,176,135,121,13,-2
176,176,137,114,2,-7
175,176,132,114,-5,0
175,171,137,108,5,-6
173,174,141,114,4,6
176,173,137,112,-4,-2
174,172,136,113,-1,1
174,167,127,114,-9,1
173,165,128,98,1,-16
174,165,128,103,0,5
174,162,126,108,-2,5
174,163,125,105,-1,-3
175,163,125,107,0,2
174,166,126,108,1,1
176,167,132,106,6,-2
175,170,127,105,-5,-1
175,176,119,114,-8,9
174,178,120,118,1,4
174,177,119,117,-1,-1
175,174,120,117,1,0
174,169,120,120,0,3
173,173,119,122,-1,2
172,170,116,124,-3,2
171,171,114,123,-2,-1
169,171,111,123,-3,0
168,174,118,117,7,-6
160,174,111,119,-7,2
152,174,117,119,6,0
151,177,111,114,-6,-5
147,177,109,114,-2,0
150,177,106,112,-3,-2
151,177,109,111,3,-1
159,177,113,109,4,-2
165,175,115,109,2,0
172,176,116,108,1,-1
176,177,125,107,9,-1
171,176,131,105,6,-2
171,176,129,104,-2,-1
171,176,125,103,-4,-1
176,176,125,102,0,-1
175,176,124,100,-1,-2
177,170,121,101,-3,1
176,164,120,95,-1,-6
175,161,119,93,-1,-2
176,160,118,106,-1,13
175,158,117,102,-1,-4
175,161,117,107,0,5
174,164,116,105,-1,-2
174,166,115,104,-1,-1
173,169,114,105,-1,1
173,174,112,110,-2,5
172,178,112,118,0,8
172,177,110,114,-2,-4
173,168,109,88,-1,-26
173,170,107,116,-2,28
172,170,105,115,-2,-1
172,171,102,115,-3,0
171,170,103,116,1,1
168,171,103,116,0,0
163,172,103,116,0,0
160,173,114,114,11,-2
151,175,133,111,19,-3
149,176,129,110,-4,-1
146,176,120,109,-9,-1
149,177,121,108,1,-1
152,177,111,106,-10,-2
158,176,107,106,-4,0
164,176,107,105,0,-1
170,176,108,104,1,-1
177,175,117,103,9,-1
172,164,125,93,8,-10
170,164,134,92,9,-1
