Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.35,135.08,4.43,1.34,134.36,4.41,,45.9,66.1
1.36,136,4.46,1.35,135.36,4.44,,45.7,66.7
1.33,132.9,4.36,1.32,131.53,4.32,,44.8,63.1
1.37,136.52,4.48,1.35,135.48,4.44,,47.2,66.5
1.35,135.1,4.43,1.34,134.26,4.4,,49,64.6
1.32,132.33,4.34,1.31,130.83,4.29,,48.9,61.3
1.32,131.9,4.33,1.3,130.43,4.28,,47.1,61.2
1.31,131.2,4.3,1.3,129.96,4.26,,48.1,61
1.31,130.92,4.3,1.3,129.91,4.26,,48,61.2
1.31,130.64,4.29,1.3,129.69,4.26,,47.5,61.2
1.3,130.35,4.28,1.3,129.65,4.25,,47.4,61.1
1.3,129.7,4.26,1.29,129.22,4.24,,46.3,61
1.3,130.39,4.28,1.3,130.18,4.27,,45.4,61.6
1.31,130.57,4.28,1.31,130.61,4.29,,46.6,61.6
1.31,130.57,4.28,1.31,130.7,4.29,,46.1,61.7
1.31,130.61,4.29,1.31,130.62,4.29,,45.6,61.7
1.31,130.68,4.29,1.31,130.62,4.29,,44.7,61.7
1.31,131.04,4.3,1.31,130.64,4.29,,44.6,61.7
1.31,131.23,4.31,1.31,130.84,4.29,,44.2,61.8
1.31,131.08,4.3,1.31,130.69,4.29,,43.9,61.8
1.31,131.06,4.3,1.31,130.78,4.29,,43.6,61.6
1.31,130.55,4.28,1.3,130.25,4.27,,44.9,61.6
1.3,130.38,4.28,1.3,130.19,4.27,,47.6,61.5
1.3,129.96,4.26,1.3,129.84,4.26,,44.2,61.3
1.3,129.78,4.26,1.3,129.88,4.26,,46.1,61.2
1.29,129.34,4.24,1.29,129.42,4.25,,46.9,61.3
1.3,129.83,4.26,1.3,129.99,4.26,,46.5,61.5
1.3,130.09,4.27,1.3,130.49,4.28,,47.8,61.7
1.31,131.43,4.31,1.32,131.53,4.32,,48.3,62.8
1.32,131.55,4.32,1.32,131.95,4.33,,46.1,63.7
1.33,132.73,4.35,1.34,133.62,4.38,,45.7,65.5
1.34,134.18,4.4,1.36,135.73,4.45,,50.6,66.9
1.34,133.93,4.39,1.35,134.5,4.41,,47,65.7
1.34,134.4,4.41,1.35,135.05,4.43,,45.7,66.4
1.34,134.01,4.4,1.34,134.34,4.41,,45.5,65.4
1.32,131.71,4.32,1.31,131.36,4.31,,45.1,62.9
1.33,132.56,4.35,1.32,132.26,4.34,,45.9,63.4
1.33,132.69,4.35,1.32,132.08,4.33,,45.9,63.4
1.33,132.76,4.36,1.32,132.08,4.33,,46.7,63.5
1.34,133.61,4.38,1.33,132.94,4.36,,47.5,64.1
1.33,132.91,4.36,1.32,132.17,4.34,,48.2,63.3
1.32,132.24,4.34,1.32,131.56,4.32,,48.5,63
1.32,131.87,4.33,1.31,131.2,4.3,,49,62.6
1.31,131.16,4.3,1.3,130.46,4.28,,49.1,61.7
1.32,131.51,4.31,1.31,130.89,4.29,,48.7,61.9
1.3,130.29,4.27,1.3,129.71,4.26,,49,60.7
1.3,129.96,4.26,1.29,129.09,4.24,,48.9,59.9
1.29,129.41,4.25,1.28,128.11,4.2,,48.6,59
1.29,129.5,4.25,1.29,128.57,4.22,,48.6,59.7
