Difference Between AL & AR 
0.0611695
0.0509227
0.0513988
0.393225
0.36821
0.47157
0.369341
0.339792
0.340202
0.306004
0.321737
0.284802
0.299417
0.292979
0.273478
0.245713
0.186903
0.151771
0.131852
0.155873
0.200933
0.258645
0.309867
0.343138
0.355755
0.357732
0.360674
0.36306
0.351221
0.332016
0.301844
0.274798
0.238937
0.201882
0.170195
0.136943
0.147423
0.186094
0.238855
0.296028
0.346997
0.371126
0.402844
0.407177
0.4154
0.425071
0.430115
0.425269
0.421018
0.415392
0.394937
0.376089
0.350013
0.330275
0.316523
0.280279
0.262591
0.224798
0.184292
0.152991
0.154334
0.182864
0.233405
0.287718
0.332875
0.371807
0.38587
0.396494
0.399741
0.400549
0.39413
0.380671
0.347668
0.325443
0.280046
0.256565
0.227329
0.188539
0.163875
0.164499
0.184751
0.228473
0.279972
0.322945
0.369418
0.38022
0.395929
0.409055
0.41052
0.417601
0.407042
0.402853
0.396774
0.380151
0.368707
0.350686
0.336379
0.322854
0.306669
0.285183
0.256391
0.221428
0.186605
0.162554
0.163108
0.196276
0.240788
0.292355
0.330724
0.354705
0.375074
0.376993
0.378627
0.370405
0.360215
0.33173
0.293507
0.267481
0.232098
0.203585
