Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.49,149.27,4.9,1.48,147.91,4.85,,46.9,76.7
1.47,147.35,4.83,1.46,146.13,4.79,,47.1,75.2
1.46,145.85,4.78,1.45,144.96,4.76,,47.7,75.4
1.33,133.02,4.36,1.32,132.26,4.34,,48,62.7
1.3,130.29,4.27,1.29,128.87,4.23,,47.6,59.9
1.38,138.42,4.54,1.38,138.05,4.53,,48,68.4
1.29,129.09,4.24,1.28,127.7,4.19,,48.4,59.8
1.27,126.84,4.16,1.26,125.68,4.12,,48.7,58.4
1.26,125.83,4.13,1.25,125.03,4.1,,49.5,57.3
1.26,125.54,4.12,1.25,124.53,4.09,,49.8,56.8
1.25,124.79,4.09,1.23,123.34,4.05,,50,55.5
1.25,125.47,4.12,1.24,124.35,4.08,,49.8,55.6
1.27,126.53,4.15,1.25,125.37,4.11,,49.1,56.7
1.29,129.45,4.25,1.29,128.57,4.22,,49.7,58.9
1.42,142.36,4.67,1.42,141.75,4.65,,49.4,71.5
1.42,142.45,4.67,1.42,141.77,4.65,,50.4,72.6
1.43,143.15,4.7,1.42,142.35,4.67,,50.3,73.9
1.42,141.54,4.64,1.41,140.89,4.62,,49.6,71.6
1.41,141.12,4.63,1.41,140.53,4.61,,49.8,71.3
1.42,142.2,4.67,1.41,141.48,4.64,,49.6,71.5
1.41,141.05,4.63,1.41,140.53,4.61,,49.7,70.8
1.41,141.35,4.64,1.41,140.64,4.61,,49.4,71.1
1.42,141.67,4.65,1.41,140.78,4.62,,49.7,71.2
1.42,142.29,4.67,1.41,141.17,4.63,,50,71.7
1.42,141.72,4.65,1.41,141.14,4.63,,50.1,70.9
1.41,140.9,4.62,1.4,139.78,4.59,,49.8,70
1.42,141.51,4.64,1.4,140.41,4.61,,49.6,70.1
1.41,141.42,4.64,1.4,140.41,4.61,,49.1,70.2
1.41,140.99,4.63,1.4,140.04,4.59,,49.6,69.8
1.41,140.69,4.62,1.4,139.93,4.59,,49.1,69.6
1.41,141.07,4.63,1.4,140.24,4.6,,48.5,69.3
1.41,140.82,4.62,1.4,140.18,4.6,,48.1,69.3
1.41,140.5,4.61,1.4,139.95,4.59,,48,69.1
1.4,140.37,4.61,1.4,139.88,4.59,,47.7,68.9
1.4,140.43,4.61,1.4,140.05,4.59,,48.2,68.8
1.41,140.86,4.62,1.4,140.41,4.61,,47.9,69.4
1.41,141.09,4.63,1.41,140.61,4.61,,48,69.3
