Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
150,175,129,108,0,0,129,109,HS,TO
141,177,131,109,2,1,129,109,HS,TO
144,172,133,111,2,2,129,109,HS,TO
162,170,125,110,-8,-1,129,109,HS,TO
159,161,113,113,-12,3,93,111,FF,TO
144,155,100,113,-13,0,93,111,FF,TO
151,154,87,109,-13,-4,93,111,FF,TO
152,148,75,110,-12,1,93,111,FF,TO
152,147,64,113,-11,3,56,112,TO,TO
158,145,56,112,-8,-1,56,112,TO,TO
140,146,52,111,-4,-1,56,112,TO,TO
153,148,53,112,1,1,56,112,TO,TO
138,148,58,111,5,-1,66,111,TO,TO
138,151,61,112,3,1,66,111,TO,TO
136,153,71,112,10,0,66,111,TO,TO
138,154,74,112,3,0,66,111,TO,TO
140,160,78,113,4,1,84,113,FF,TO
147,161,82,113,4,0,84,113,FF,TO
154,164,87,113,5,0,84,113,FF,TO
156,167,92,113,5,0,84,113,FF,TO
165,171,95,115,3,2,101,116,FF,TO
174,174,99,121,4,6,101,116,FF,TO
175,177,103,117,4,-4,101,116,FF,TO
172,178,107,111,4,-6,101,116,FF,TO
172,177,111,110,4,-1,118,110,FF,TO
173,173,116,115,5,5,118,110,FF,TO
177,175,119,109,3,-6,118,110,FF,TO
177,168,129,106,10,-3,118,110,FF,TO
177,167,129,109,0,3,128,117,HS,HS
178,156,129,117,0,8,128,117,HS,HS
177,149,128,124,-1,7,128,117,HS,HS
177,141,127,120,-1,-4,128,117,HS,HS
178,138,128,115,1,-5,126,113,HS,TO
176,133,125,106,-3,-9,126,113,HS,TO
177,139,126,111,1,5,126,113,HS,TO
178,139,125,120,-1,9,126,113,HS,TO
179,148,124,117,-1,-3,119,123,HS,HS
176,152,120,126,-4,9,119,123,HS,HS
175,158,118,126,-2,0,119,123,HS,HS
174,167,116,125,-2,-1,119,123,HS,HS
174,179,115,126,-1,1,110,125,FF,HS
169,178,111,125,-4,-1,110,125,FF,HS
167,178,108,125,-3,0,110,125,FF,HS
165,177,107,125,-1,0,110,125,FF,HS
162,168,104,121,-3,-4,102,119,FF,HS
157,161,100,121,-4,0,102,119,FF,HS
154,151,102,116,2,-5,102,119,FF,HS
152,149,105,120,3,4,102,119,FF,HS
147,143,115,115,10,-5,113,113,FF,TO
144,139,112,114,-3,-1,113,113,FF,TO
138,140,115,114,3,0,113,113,FF,TO
138,137,111,112,-4,-2,113,113,FF,TO
131,137,106,112,-5,0,97,112,FF,TO
133,140,100,113,-6,1,97,112,FF,TO
129,141,94,113,-6,0,97,112,FF,TO
133,143,89,112,-5,-1,97,112,FF,TO
134,146,88,112,-1,0,95,111,FF,TO
137,151,94,111,6,-1,95,111,FF,TO
143,154,98,111,4,0,95,111,FF,TO
149,157,102,111,4,0,95,111,FF,TO
157,161,109,112,7,1,113,111,FF,TO
166,166,112,113,3,1,113,111,FF,TO
173,170,115,111,3,-2,113,111,FF,TO
179,172,119,111,4,0,113,111,FF,TO
174,174,122,111,3,0,125,111,HS,TO
171,175,124,112,2,1,125,111,HS,TO
172,175,127,112,3,0,125,111,HS,TO
176,175,127,110,0,-2,125,111,HS,TO
177,174,127,109,0,-1,127,109,HS,TO
177,172,127,107,0,-2,127,109,HS,TO
178,168,128,110,1,3,127,109,HS,TO
177,159,128,110,0,0,127,109,HS,TO
177,157,127,115,-1,5,125,114,HS,TO
177,145,126,118,-1,3,125,114,HS,TO
178,141,126,115,0,-3,125,114,HS,TO
178,137,124,110,-2,-5,125,114,HS,TO
178,136,123,103,-1,-7,121,109,HS,TO
178,134,121,108,-2,5,121,109,HS,TO
176,140,120,111,-1,3,121,109,HS,TO
176,146,121,114,1,3,121,109,HS,TO
174,152,120,122,-1,8,118,124,FF,HS
173,159,118,124,-2,2,118,124,FF,HS
174,168,119,126,1,2,118,124,FF,HS
172,175,118,124,-1,-2,118,124,FF,HS
171,176,117,126,-1,2,112,123,FF,HS
168,178,113,125,-4,-1,112,123,FF,HS
161,177,110,122,-3,-3,112,123,FF,HS
159,174,111,122,1,0,112,123,FF,HS
156,169,109,120,-2,-2,114,115,FF,TO
149,160,109,116,0,-4,114,115,FF,TO
147,155,117,114,8,-2,114,115,FF,TO
145,151,122,112,5,-2,114,115,FF,TO
144,148,123,111,1,-1,115,110,FF,TO
139,147,119,111,-4,0,115,110,FF,TO
139,146,113,110,-6,-1,115,110,FF,TO
137,145,106,108,-7,-2,115,110,FF,TO
137,147,100,108,-6,0,91,110,FF,TO
135,149,94,111,-6,3,91,110,FF,TO
135,151,88,110,-6,-1,91,110,FF,TO
135,154,82,111,-6,1,91,110,FF,TO
138,156,78,110,-4,-1,87,109,FF,TO
142,159,83,108,5,-2,87,109,FF,TO
145,163,91,109,8,1,87,109,FF,TO
151,166,97,109,6,0,87,109,FF,TO
156,169,102,110,5,1,110,107,FF,TO
163,173,110,109,8,-1,110,107,FF,TO
170,175,114,110,4,1,110,107,FF,TO
177,177,117,101,3,-9,110,107,FF,TO
178,177,125,110,8,9,124,108,HS,TO
173,176,126,110,1,0,124,108,HS,TO
174,176,124,108,-2,-2,124,108,HS,TO
178,178,122,105,-2,-3,124,108,HS,TO
178,175,122,105,0,0,121,108,HS,TO
178,169,122,103,0,-2,121,108,HS,TO
177,164,121,112,-1,9,121,108,HS,TO
178,156,121,114,0,2,121,108,HS,TO
178,146,121,111,0,-3,120,106,HS,TO
178,143,121,107,0,-4,120,106,HS,TO
178,131,119,102,-2,-5,120,106,HS,TO
177,136,118,135,-1,33,120,106,HS,TO
