Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.41,141.15,4.63,1.34,134.3,4.41,,53.7,70
1.49,149.21,4.9,1.43,143.02,4.69,,55.5,79.6
1.36,135.84,4.46,1.28,128.13,4.2,,58.6,64
1.34,133.96,4.39,1.27,127.22,4.17,,59,64.5
1.42,141.63,4.65,1.35,135.49,4.45,,55.8,72.5
1.4,140.13,4.6,1.35,134.53,4.41,,55.1,71.3
1.34,134.32,4.41,1.28,128.08,4.2,,54.2,65.1
1.35,135.09,4.43,1.29,128.92,4.23,,54.3,65.3
1.35,134.57,4.42,1.29,128.81,4.23,,55.9,64.6
1.34,133.83,4.39,1.28,128.05,4.2,,53.2,63.8
1.35,135.03,4.43,1.29,128.78,4.23,,54.2,64.5
1.34,133.74,4.39,1.3,129.56,4.25,,54.4,65.1
1.35,135.39,4.44,1.32,132.44,4.35,,54.2,67.8
1.36,135.69,4.45,1.32,132.11,4.33,,51.4,67.1
1.37,137.48,4.51,1.34,133.92,4.39,,51.9,68.1
1.37,137.13,4.5,1.34,133.82,4.39,,54.9,68.1
1.38,138.35,4.54,1.36,135.63,4.45,,53.1,69.2
1.37,137.23,4.5,1.35,135.17,4.43,,53.6,69.4
1.38,138.33,4.54,1.36,135.73,4.45,,54.2,69.9
1.37,137.49,4.51,1.36,136.1,4.47,,54.1,70.1
1.37,136.74,4.49,1.36,135.84,4.46,,54.6,69.9
1.36,136.43,4.48,1.35,135.15,4.43,,53.7,69.9
1.4,139.64,4.58,1.39,138.61,4.55,,51.9,73.1
1.36,136.05,4.46,1.35,134.72,4.42,,49.9,69.1
1.36,135.92,4.46,1.34,134.4,4.41,,53.1,68.6
1.37,137.21,4.5,1.35,135.18,4.44,,49.6,68.9
1.36,136.02,4.46,1.35,134.93,4.43,,51.4,68.8
1.36,136.13,4.47,1.36,135.79,4.45,,49.5,69.1
1.37,136.65,4.48,1.37,136.98,4.49,,48.4,69.5
1.38,137.81,4.52,1.37,137.15,4.5,,48.4,69.4
1.41,141.08,4.63,1.39,139.21,4.57,,56.1,70.2
1.41,140.88,4.62,1.39,139.13,4.56,,55.3,70.4
1.4,140.37,4.61,1.39,138.55,4.55,,56.2,70.4
1.42,141.88,4.65,1.4,139.53,4.58,,56.3,71.2
1.43,142.91,4.69,1.4,140.04,4.59,,56.8,71.5
1.44,143.52,4.71,1.4,139.91,4.59,,56.7,71.8
1.44,144.16,4.73,1.41,140.56,4.61,,56.6,72.1
1.44,144,4.72,1.41,140.99,4.63,,56.5,72.2
1.44,144.3,4.73,1.41,140.72,4.62,,56.5,72.4
1.43,142.98,4.69,1.41,140.54,4.61,,54.9,72.4
1.57,157.06,5.15,1.54,154.33,5.06,,55.5,85.9
1.57,157.26,5.16,1.55,155.1,5.09,,54.4,86.9
1.56,156.04,5.12,1.54,154.2,5.06,,53.9,85.5
1.56,155.62,5.11,1.53,153.17,5.03,,52.8,84.3
1.55,154.7,5.08,1.54,153.72,5.04,,52,84
1.56,155.5,5.1,1.54,153.74,5.04,,53.4,83.4
1.55,155.26,5.09,1.53,153.02,5.02,,53.2,83
1.55,154.57,5.07,1.52,152.18,4.99,,54.2,82.8
1.54,153.83,5.05,1.52,151.55,4.97,,55.5,81.4
1.53,152.99,5.02,1.51,150.9,4.95,,54.3,80.6
1.53,152.95,5.02,1.51,151,4.95,,55.4,80.7
1.53,152.96,5.02,1.51,151.18,4.96,,54.5,80.7
1.53,152.97,5.02,1.52,151.58,4.97,,53.5,81.4
1.54,153.51,5.04,1.52,152.27,5,,54.1,81.6
1.53,153.49,5.04,1.53,152.57,5.01,,51.9,81.7
