Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.39,139.16,4.57,1.37,136.96,4.49,,46.9,69.9
1.38,137.88,4.52,1.37,137.22,4.5,,53,72
1.37,136.81,4.49,1.36,136.42,4.48,,52.6,70.9
1.36,136.41,4.48,1.36,136.17,4.47,,54.7,69.8
1.38,137.65,4.52,1.37,137.08,4.5,,55.7,70.3
1.37,137.06,4.5,1.37,136.57,4.48,,54.1,69.7
1.38,137.88,4.52,1.38,137.63,4.52,,53.8,70.1
1.37,137.44,4.51,1.37,136.93,4.49,,48.5,69.2
1.37,137.26,4.5,1.36,136.36,4.47,,50.4,69
1.37,137.2,4.5,1.36,135.85,4.46,,49.4,68.2
1.38,137.61,4.51,1.36,136.15,4.47,,50.2,68.8
1.37,136.87,4.49,1.36,135.75,4.45,,48.9,68.8
1.37,136.81,4.49,1.36,135.92,4.46,,49.9,69.1
1.37,136.58,4.48,1.36,135.66,4.45,,50.3,69.4
1.38,137.87,4.52,1.37,136.85,4.49,,50.3,70
1.38,137.71,4.52,1.37,136.66,4.48,,50.3,70.2
1.39,138.65,4.55,1.38,137.54,4.51,,49.1,71.2
1.4,139.54,4.58,1.38,138.48,4.54,,48.9,71.4
1.36,135.72,4.45,1.34,134.22,4.4,,47.7,68
1.36,135.81,4.46,1.34,134.43,4.41,,47.4,67.8
1.35,135.34,4.44,1.34,133.98,4.4,,46.3,67.4
1.39,139.1,4.56,1.38,138.42,4.54,,46.9,72.7
1.33,133.06,4.37,1.33,132.52,4.35,,46.9,66.6
1.41,140.7,4.62,1.4,139.96,4.59,,46,73.7
1.41,141.15,4.63,1.41,140.63,4.61,,46.5,74
1.41,141.45,4.64,1.41,140.59,4.61,,46.2,74.2
1.43,142.8,4.69,1.42,142.22,4.67,,45.9,76.1
1.42,142.26,4.67,1.41,141.4,4.64,,46,75.8
1.44,144.46,4.74,1.44,143.81,4.72,,46.2,76.9
1.44,143.82,4.72,1.43,143.11,4.7,,46.1,76.5
1.42,141.98,4.66,1.41,141.07,4.63,,46.7,74.2
