Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
152,154,128,96,0,0,134,102,HS,FF
176,158,134,104,6,8,134,102,HS,FF
176,152,134,107,0,3,134,102,HS,FF
175,144,140,101,6,-6,134,102,HS,FF
172,99,131,94,-9,-7,128,80,HS,FF
177,20,129,85,-2,-9,128,80,HS,FF
171,169,127,75,-2,-10,128,80,HS,FF
169,165,126,66,-1,-9,128,80,HS,FF
168,169,131,58,5,-8,130,49,HS,TO
165,151,132,50,1,-8,130,49,HS,TO
163,148,131,45,-1,-5,130,49,HS,TO
161,147,129,45,-2,0,130,49,HS,TO
165,141,129,53,0,8,127,59,HS,TO
166,140,128,56,-1,3,127,59,HS,TO
166,150,125,61,-3,5,127,59,HS,TO
167,157,127,68,2,7,127,59,HS,TO
168,162,129,75,2,7,122,85,FF,FF
167,166,129,82,0,7,122,85,FF,FF
163,174,119,89,-10,7,122,85,FF,FF
166,178,112,96,-7,7,122,85,FF,FF
163,179,106,103,-6,7,113,111,FF,FF
165,176,111,110,5,7,113,111,FF,FF
161,177,117,115,6,5,113,111,FF,FF
160,172,119,118,2,3,113,111,FF,FF
164,166,122,124,3,6,127,130,HS,HS
154,165,125,130,3,6,127,130,HS,HS
157,168,131,132,6,2,127,130,HS,HS
151,165,131,136,0,4,127,130,HS,HS
157,166,127,127,-4,-9,118,125,FF,HS
159,167,123,120,-4,-7,118,125,FF,HS
161,169,114,123,-9,3,118,125,FF,HS
168,168,109,132,-5,9,118,125,FF,HS
168,172,105,133,-4,1,112,132,TO,HS
172,170,110,132,5,-1,112,132,TO,HS
173,171,116,133,6,1,112,132,TO,HS
172,172,120,132,4,-1,112,132,TO,HS
170,171,124,132,4,0,129,129,HS,HS
173,171,127,132,3,0,129,129,HS,HS
173,173,135,129,8,-3,129,129,HS,HS
171,174,132,125,-3,-4,129,129,HS,HS
176,176,132,117,0,-8,134,120,HS,FF
174,171,137,123,5,6,134,120,HS,FF
175,172,135,121,-2,-2,134,120,HS,FF
173,166,132,120,-3,-1,134,120,HS,FF
173,160,132,121,0,1,129,116,HS,FF
170,164,131,118,-1,-3,129,116,HS,FF
171,156,129,111,-2,-7,129,116,HS,FF
164,148,124,115,-5,4,129,116,HS,FF
168,144,126,119,2,4,127,114,HS,FF
168,149,127,111,1,-8,127,114,HS,FF
170,148,128,113,1,2,127,114,HS,FF
168,156,128,116,0,3,127,114,HS,FF
171,157,128,119,0,3,127,124,HS,FF
170,163,127,122,-1,3,127,124,HS,FF
169,175,128,125,1,3,127,124,HS,FF
169,179,128,132,0,7,127,124,HS,FF
168,176,125,136,-3,4,123,135,FF,HS
167,176,124,135,-1,-1,123,135,FF,HS
167,178,123,135,-1,0,123,135,FF,HS
165,174,120,134,-3,-1,123,135,FF,HS
165,171,122,134,2,0,116,131,FF,HS
160,165,119,132,-3,-2,116,131,FF,HS
159,166,114,131,-5,-1,116,131,FF,HS
155,168,109,130,-5,-1,116,131,FF,HS
159,168,102,129,-7,-1,102,129,TO,HS
162,169,96,128,-6,-1,102,129,TO,HS
164,170,102,129,6,1,102,129,TO,HS
167,173,109,132,7,3,102,129,TO,HS
171,173,114,130,5,-2,114,129,FF,HS
173,175,111,129,-3,-1,114,129,FF,HS
173,174,115,130,4,1,114,129,FF,HS
174,174,118,128,3,-2,114,129,FF,HS
172,174,121,128,3,0,125,125,HS,HS
174,174,123,127,2,-1,125,125,HS,HS
174,171,125,123,2,-4,125,125,HS,HS
173,173,133,124,8,1,125,125,HS,HS
172,172,135,123,2,-1,131,124,HS,FF
177,174,130,123,-5,0,131,124,HS,FF
175,170,132,125,2,2,131,124,HS,FF
173,170,129,128,-3,3,131,124,HS,FF
173,163,130,124,1,-4,127,115,HS,FF
168,162,127,119,-3,-5,127,115,HS,FF
167,153,128,113,1,-6,127,115,HS,FF
165,149,125,107,-3,-6,127,115,HS,FF
167,148,117,101,-8,-6,109,99,TO,FF
168,151,111,92,-6,-9,109,99,TO,FF
170,149,106,99,-5,7,109,99,TO,FF
171,154,103,106,-3,7,109,99,TO,FF
170,163,108,110,5,4,114,116,FF,FF
171,166,112,114,4,4,114,116,FF,FF
171,178,114,118,2,4,114,116,FF,FF
170,178,122,125,8,7,114,116,FF,FF
169,171,121,132,-1,7,123,131,FF,HS
167,175,120,134,-1,2,123,131,FF,HS
166,176,121,131,1,-3,123,131,FF,HS
162,174,130,129,9,-2,123,131,FF,HS
162,171,130,130,0,1,122,128,FF,HS
155,164,126,127,-4,-3,122,128,FF,HS
152,164,120,128,-6,1,122,128,FF,HS
150,165,113,128,-7,0,122,128,FF,HS
152,166,106,128,-7,0,103,128,TO,HS
153,168,97,127,-9,-1,103,128,TO,HS
155,169,102,129,5,2,103,128,TO,HS
161,169,109,129,7,0,103,128,TO,HS
164,170,114,129,5,0,119,129,FF,HS
169,171,118,130,4,1,119,129,FF,HS
173,172,121,130,3,0,119,129,FF,HS
174,173,124,130,3,0,119,129,FF,HS
174,174,129,120,5,-10,127,109,HS,FF
173,174,126,112,-3,-8,127,109,HS,FF
173,174,126,106,0,-6,127,109,HS,FF
174,173,130,101,4,-5,127,109,HS,FF
175,173,125,97,-5,-4,124,91,HS,FF
177,172,126,93,1,-4,124,91,HS,FF
178,170,123,90,-3,-3,124,91,HS,FF
177,169,123,87,0,-3,124,91,HS,FF
174,161,125,83,2,-4,124,78,HS,FF
171,155,124,80,-1,-3,124,78,HS,FF
167,150,123,71,-1,-9,124,78,HS,FF
167,146,123,69,0,-2,124,78,HS,FF
