Difference Between AL & AR 
0.180512
0.0470147
0.108109
0.278298
0.352288
0.747149
0.294802
0.319478
0.282837
0.300048
0.261301
0.271672
0.253131
0.228313
0.198712
0.199904
0.221214
0.270124
0.30797
0.339154
0.352629
0.383422
0.381591
0.399777
0.38093
0.360991
0.358552
0.330824
0.304972
0.269832
0.239876
0.214209
0.207212
0.213729
0.226206
0.244014
0.280372
0.314668
0.334656
0.361409
0.380338
0.3835
0.405153
0.400039
0.398122
0.377019
0.374403
0.329649
0.27079
0.247177
0.196993
0.165973
0.176342
0.224869
0.271469
0.325199
0.368359
0.384269
0.408702
0.416669
0.405588
0.394175
0.391261
0.358605
0.328161
0.299528
0.26168
0.233687
0.210678
0.199028
0.207091
0.223658
0.239191
0.268447
0.301123
0.32213
0.333144
0.348564
0.35979
0.359811
0.350225
0.337596
0.323636
0.291708
0.258239
0.240616
0.209672
0.200543
0.209892
0.249458
0.298968
0.348399
0.394897
0.415683
0.447983
0.438633
0.436491
0.410987
0.390027
0.367878
0.331162
0.296261
0.258053
0.219227
0.192514
0.186033
0.202005
0.228853
0.259778
0.291486
0.320703
0.342455
0.362039
0.375067
0.381268
0.382659
0.382419
0.355487
0.327759
0.304057
