Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
170,154,137,133,0,0
171,151,135,110,-2,-23
172,139,134,104,-1,-6
171,139,134,104,0,0
172,102,133,40,-1,-64
173,153,132,15,-1,-25
172,159,123,28,-9,13
174,173,126,130,3,102
173,176,125,123,-1,-7
173,176,125,120,0,-3
173,178,124,131,-1,11
172,177,123,127,-1,-4
173,175,120,132,-3,5
172,176,121,130,1,-2
170,176,120,129,-1,-1
167,177,117,129,-3,0
165,175,116,127,-1,-2
163,175,121,127,5,0
163,175,121,126,0,-1
159,177,120,127,-1,1
153,177,125,126,5,-1
149,175,118,125,-7,-1
155,176,112,126,-6,1
150,174,119,123,7,-3
150,176,125,122,6,-1
154,176,120,122,-5,0
155,177,122,123,2,1
156,177,123,122,1,-1
161,177,129,122,6,0
161,177,130,121,1,-1
167,177,132,121,2,0
168,177,132,118,0,-3
170,177,133,118,1,0
170,175,135,115,2,-3
170,176,130,115,-5,0
172,174,130,113,0,-2
171,174,133,112,3,-1
172,172,135,119,2,7
170,172,134,121,-1,2
167,166,131,132,-3,11
164,166,130,123,-1,-9
168,158,131,116,1,-7
171,157,131,127,0,11
169,157,131,120,0,-7
171,159,130,114,-1,-6
170,160,127,117,-3,3
170,166,127,114,0,-3
172,168,126,123,-1,9
171,175,125,127,-1,4
172,178,125,128,0,1
172,178,124,124,-1,-4
173,175,125,133,1,9
173,173,123,134,-2,1
172,175,121,129,-2,-5
170,175,119,130,-2,1
168,174,117,131,-2,1
167,174,115,125,-2,-6
161,173,115,124,0,-1
157,174,110,123,-5,-1
154,174,120,123,10,0
148,175,110,123,-10,0
147,175,116,122,6,-1
147,175,115,123,-1,1
146,174,117,121,2,-2
147,176,124,120,7,-1
152,176,127,120,3,0
151,177,123,120,-4,0
159,177,129,119,6,-1
161,176,126,117,-3,-2
167,177,128,117,2,0
168,176,130,116,2,-1
172,175,131,115,1,-1
174,175,130,114,-1,-1
174,175,134,113,4,-1
175,176,131,114,-3,1
173,177,133,111,2,-3
173,176,134,109,1,-2
169,173,131,108,-3,-1
166,168,129,116,-2,8
166,161,128,128,-1,12
166,158,128,130,0,2
167,159,127,120,-1,-10
167,157,126,107,-1,-13
168,157,126,108,0,1
170,161,126,112,0,4
171,165,125,118,-1,6
172,170,125,126,0,8
172,174,124,130,-1,4
173,176,123,123,-1,-7
173,175,122,126,-1,3
172,172,120,128,-2,2
172,173,119,132,-1,4
172,175,117,129,-2,-3
171,177,115,127,-2,-2
170,176,114,124,-1,-3
166,175,116,123,2,-1
165,175,123,123,7,0
157,175,119,125,-4,2
152,176,120,124,1,-1
149,177,112,126,-8,2
145,177,124,124,12,-2
149,174,111,122,-13,-2
150,174,118,122,7,0
152,175,120,122,2,0
155,175,123,122,3,0
157,175,126,122,3,0
162,174,125,121,-1,-1
163,174,123,120,-2,-1
167,175,124,119,1,-1
169,176,126,119,2,0
172,175,126,117,0,-2
173,175,127,116,1,-1
173,175,125,117,-2,1
173,176,127,116,2,-1
173,175,129,114,2,-2
167,174,126,116,-3,2
167,173,126,116,0,0
165,170,125,117,-1,1
166,166,125,133,0,16
165,159,124,133,-1,0
