Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.367188,-0.198853,4.42969,-0.372663,-0.112414,4.49852,-0.349422,0.24636,4.47485,-0.289671,0.599951,4.49876,-0.374023,-0.224731,4.41406,-0.373407,-0.157923,4.48679,-0.361314,0.182381,4.48987,-0.136251,0.609786,4.51059,-0.214582,0.609476,4.53899,-0.234546,0.886224,4.468,-0.253625,1.15689,4.38628,-0.256789,1.28438,4.37559,-0.416535,1.04097,4.38115,-0.078083,1.06267,4.40475,-0.63842,0.634257,4.50525,0.016398,0.597098,4.45796,-0.540597,0.837212,4.48612,-0.00127208,0.82348,4.49028,0.339967,0.473733,0.468712,0.15419,0.477482,0.382972,0.338452,0.15342
-0.367188,-0.194339,4.43088,-0.372231,-0.111653,4.49785,-0.349698,0.243341,4.46848,-0.293988,0.603057,4.4806,-0.362613,-0.192174,4.38507,-0.371694,-0.145102,4.48606,-0.340817,0.285576,4.45873,-0.140599,0.613075,4.49239,-0.218949,0.6127,4.52069,-0.2387,0.887937,4.45315,-0.257534,1.15736,4.3745,-0.261609,1.28433,4.3679,-0.421518,1.04419,4.36063,-0.0906204,1.06624,4.38205,-0.640359,0.593252,4.44964,0.0239419,0.59966,4.43236,-0.557344,0.82232,4.4501,-0.00632199,0.826792,4.48356,0.332322,0.474607,0.469078,0.154168,0.498178,0.390533,0.330897,0.153389
-0.366968,-0.193261,4.43207,-0.371377,-0.110931,4.49794,-0.352971,0.241739,4.45869,-0.305022,0.603202,4.45681,-0.348699,-0.168125,4.38922,-0.359809,-0.121746,4.48958,-0.362308,0.319147,4.41182,-0.153395,0.613481,4.46808,-0.230951,0.613001,4.49664,-0.251732,0.889807,4.43161,-0.271483,1.16048,4.35563,-0.275505,1.28766,4.34665,-0.430032,1.0467,4.3404,-0.0966726,1.06838,4.37212,-0.654001,0.591556,4.38517,0.0169481,0.611187,4.41779,-0.570182,0.80829,4.39616,-0.0127257,0.839659,4.46353,0.335566,0.475254,0.468357,0.152392,0.502923,0.38731,0.33336,0.151627
-0.369874,-0.195287,4.43358,-0.371089,-0.109899,4.49751,-0.355278,0.235547,4.44275,-0.31278,0.597065,4.43155,-0.347058,-0.175827,4.38989,-0.360368,-0.129831,4.49043,-0.371109,0.317019,4.40659,-0.160802,0.609765,4.44877,-0.23863,0.608134,4.47456,-0.257299,0.889064,4.41269,-0.275377,1.16312,4.3393,-0.287039,1.28478,4.32152,-0.441653,1.0418,4.31523,-0.104926,1.06861,4.35678,-0.663833,0.591017,4.3089,0.00946344,0.614744,4.38577,-0.575383,0.802754,4.35167,-0.0203124,0.839742,4.44642,0.340339,0.477414,0.471296,0.153477,0.514659,0.383586,0.336727,0.151978
-0.369573,-0.194314,4.43418,-0.370026,-0.110993,4.49493,-0.356466,0.227307,4.43328,-0.317482,0.590182,4.41161,-0.102921,0.232172,4.48696,-0.0902351,0.146657,4.55252,-0.315884,0.344851,4.4629,-0.1658,0.604594,4.43187,-0.24355,0.602057,4.4561,-0.266846,0.88142,4.3865,-0.290095,1.15449,4.30536,-0.292734,1.28488,4.3106,-0.448346,1.03671,4.29362,-0.11215,1.06748,4.33738,-0.659226,0.59357,4.24303,0.00434542,0.627497,4.35437,-0.572303,0.800604,4.3032,-0.0272101,0.846435,4.4302,0.340426,0.480032,0.475465,0.153706,0.507349,0.3729,0.336196,0.151682
-0.367728,-0.190909,4.43512,-0.37009,-0.110339,4.49448,-0.356539,0.223696,4.42886,-0.318415,0.582976,4.39485,-0.113766,0.117705,4.51248,-0.123555,0.0350655,4.58914,-0.113139,0.310517,4.44301,-0.16724,0.59937,4.41895,-0.24476,0.595843,4.44141,-0.269348,0.879116,4.37661,-0.2929,1.15481,4.29936,-0.296693,1.28502,4.29976,-0.451611,1.03025,4.27019,-0.116335,1.06555,4.32294,-0.647493,0.587601,4.17879,0.00536736,0.61656,4.34434,-0.574296,0.796732,4.24792,-0.034779,0.834218,4.41646,0.34123,0.483052,0.478674,0.15396,0.516821,0.381373,0.335275,0.151175
-0.371474,-0.193587,4.41463,-0.368666,-0.112021,4.49277,-0.357147,0.214484,4.41799,-0.318729,0.578178,4.37347,-0.0740069,0.0879418,4.4684,-0.0913027,0.02908,4.53452,-0.114357,0.305269,4.41349,-0.168421,0.591845,4.39623,-0.245495,0.589658,4.41939,-0.272726,0.872507,4.34966,-0.299065,1.14905,4.26959,-0.303136,1.28525,4.27438,-0.457144,1.03218,4.23578,-0.120292,1.063,4.30737,-0.627565,0.580207,4.10044,-0.00741073,0.612209,4.33034,-0.565996,0.783043,4.19723,-0.0411895,0.832449,4.39567,0.345752,0.494201,0.481866,0.152635,0.522931,0.372183,0.336852,0.150308
-0.368518,-0.189811,4.42705,-0.367246,-0.110789,4.49329,-0.357212,0.21485,4.41628,-0.322204,0.566543,4.36174,-0.0583856,-0.183466,4.42995,-0.0778003,-0.0963124,4.49507,-0.116553,0.214976,4.42434,-0.171965,0.581809,4.38245,-0.249036,0.578755,4.40679,-0.278555,0.864578,4.33536,-0.307499,1.14377,4.2523,-0.302174,1.2825,4.25738,-0.455807,1.02866,4.2253,-0.123991,1.06184,4.28762,-0.612695,0.597306,4.07675,-0.00264524,0.613747,4.30594,-0.559054,0.798022,4.18151,-0.0455395,0.826918,4.38704,0.339243,0.500018,0.491656,0.152427,0.499963,0.374043,0.331816,0.150239
-0.373207,-0.196813,4.42313,-0.36644,-0.113625,4.4918,-0.357333,0.216789,4.40536,-0.323459,0.56239,4.34764,-0.0722656,-0.165283,4.36719,-0.0692595,-0.0979844,4.44048,-0.116083,0.215191,4.39394,-0.173783,0.576983,4.36265,-0.25059,0.574237,4.39002,-0.28104,0.860945,4.31978,-0.310392,1.14113,4.23868,-0.304065,1.27938,4.23992,-0.453365,1.02523,4.20033,-0.124781,1.05936,4.27297,-0.579874,0.607861,4.00658,0.00330549,0.610751,4.28641,-0.551832,0.802695,4.14404,-0.0476897,0.82066,4.36892,0.338243,0.502794,0.493086,0.151132,0.501443,0.380214,0.328583,0.149675
-0.367351,-0.194977,4.42714,-0.365977,-0.113229,4.49125,-0.357401,0.218678,4.39374,-0.324309,0.563442,4.32349,-0.06615,-0.189216,4.26964,-0.0654546,-0.119652,4.3702,-0.117737,0.211376,4.34849,-0.176057,0.578331,4.34739,-0.252287,0.575504,4.37049,-0.281077,0.858972,4.30007,-0.308652,1.13579,4.21817,-0.30167,1.27515,4.21481,-0.450693,1.02164,4.17749,-0.123342,1.05681,4.25268,-0.557027,0.616205,3.98014,0.00362917,0.602892,4.26722,-0.543168,0.805123,4.11611,-0.0471292,0.812311,4.34873,0.337711,0.497232,0.490606,0.150901,0.487275,0.384336,0.327351,0.148252
-0.366751,-0.192304,4.43007,-0.361562,-0.113357,4.49128,-0.357615,0.21541,4.38781,-0.323517,0.560489,4.30633,-0.0784695,-0.181916,4.22063,-0.0734606,-0.102931,4.31166,-0.115287,0.207252,4.3204,-0.17516,0.574964,4.32354,-0.251376,0.572293,4.34984,-0.275989,0.857311,4.27712,-0.298892,1.13596,4.19294,-0.298701,1.26741,4.19373,-0.447442,1.01691,4.15856,-0.119457,1.05277,4.23288,-0.525931,0.614814,3.92853,-0.0142363,0.595298,4.26185,-0.535744,0.80599,4.09454,-0.0458249,0.809197,4.33853,0.338208,0.495492,0.489513,0.150052,0.492744,0.370674,0.327985,0.148358
-0.366593,-0.192498,4.43039,-0.360296,-0.113839,4.49063,-0.356312,0.208931,4.37956,-0.322203,0.557507,4.29391,-0.0752302,-0.178523,4.18221,-0.0747648,-0.103611,4.28114,-0.114555,0.208881,4.28783,-0.174657,0.572456,4.30853,-0.250435,0.569537,4.33614,-0.276024,0.8542,4.26371,-0.300154,1.13247,4.18028,-0.29341,1.26418,4.18116,-0.445978,1.01584,4.13968,-0.115248,1.04886,4.21343,-0.502515,0.632492,3.91938,-0.0048588,0.594157,4.25473,-0.527399,0.808371,4.08258,-0.0401424,0.810083,4.31815,0.340459,0.499179,0.489426,0.14902,0.46799,0.37581,0.330731,0.147546
-0.36644,-0.192354,4.43034,-0.357869,-0.115477,4.48877,-0.354059,0.200359,4.36069,-0.321527,0.544512,4.24953,-0.0820416,-0.183243,4.14511,-0.08012,-0.124918,4.22187,-0.115488,0.197824,4.25574,-0.174195,0.562454,4.27152,-0.249892,0.558054,4.29549,-0.267513,0.843782,4.22655,-0.28402,1.12256,4.14524,-0.28226,1.2578,4.1432,-0.436651,1.00694,4.11236,-0.108618,1.03987,4.18213,-0.477532,0.625786,3.87848,-0.00100083,0.583723,4.24627,-0.514346,0.801833,4.04349,-0.0358827,0.800532,4.30154,0.336984,0.495888,0.490115,0.150041,0.461277,0.372892,0.328032,0.147332
