Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
170,154,137,133,0,0,135,124,HS,HS
171,151,135,127,-2,-6,135,124,HS,HS
172,139,134,121,-1,-6,135,124,HS,HS
171,139,134,116,0,-5,135,124,HS,HS
172,102,133,111,-1,-5,128,98,HS,TO
173,153,132,102,-1,-9,128,98,HS,TO
172,159,123,92,-9,-10,128,98,HS,TO
174,173,126,89,3,-3,128,98,HS,TO
173,176,125,90,-1,1,124,100,TO,TO
173,176,125,97,0,7,124,100,TO,TO
173,178,124,105,-1,8,124,100,TO,TO
172,177,123,110,-1,5,124,100,TO,TO
173,175,120,115,-3,5,119,120,TO,FF
172,176,121,118,1,3,119,120,TO,FF
170,176,120,120,-1,2,119,120,TO,FF
167,177,117,129,-3,9,119,120,TO,FF
165,175,116,127,-1,-2,119,126,TO,HS
163,175,121,127,5,0,119,126,TO,HS
163,175,121,126,0,-1,119,126,TO,HS
159,177,120,127,-1,1,119,126,TO,HS
153,177,125,126,5,-1,118,125,TO,HS
149,175,118,125,-7,-1,118,125,TO,HS
155,176,112,126,-6,1,118,125,TO,HS
150,174,119,123,7,-3,118,125,TO,HS
150,176,125,122,6,-1,122,122,TO,HS
154,176,120,122,-5,0,122,122,TO,HS
155,177,122,123,2,1,122,122,TO,HS
156,177,123,122,1,-1,122,122,TO,HS
161,177,129,122,6,0,130,120,HS,FF
161,177,130,121,1,-1,130,120,HS,FF
167,177,132,121,2,0,130,120,HS,FF
168,177,132,118,0,-3,130,120,HS,FF
170,177,133,118,1,0,132,115,HS,FF
170,175,135,115,2,-3,132,115,HS,FF
170,176,130,115,-5,0,132,115,HS,FF
172,174,130,113,0,-2,132,115,HS,FF
171,174,133,112,3,-1,133,118,HS,FF
172,172,135,119,2,7,133,118,HS,FF
170,172,134,121,-1,2,133,118,HS,FF
