Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
171,165,126,132,0,0,110,117,FF,FF
163,169,118,124,-8,-8,110,117,FF,FF
166,173,106,113,-12,-11,110,117,FF,FF
164,168,93,100,-13,-13,110,117,FF,FF
149,165,80,87,-13,-13,74,70,TO,FF
149,164,74,75,-6,-12,74,70,TO,FF
147,167,71,64,-3,-11,74,70,TO,FF
155,172,74,55,3,-9,74,70,TO,FF
159,164,79,47,5,-8,86,37,FF,FF
163,168,84,40,5,-7,86,37,FF,FF
170,167,89,33,5,-7,86,37,FF,FF
174,170,95,29,6,-4,86,37,FF,FF
174,169,101,25,6,-4,108,24,FF,TO
176,170,106,21,5,-4,108,24,FF,TO
173,169,112,23,6,2,108,24,FF,TO
171,166,116,28,4,5,108,24,FF,TO
167,168,126,34,10,6,125,42,HS,FF
162,168,126,40,0,6,125,42,HS,FF
159,168,126,46,0,6,125,42,HS,FF
156,166,123,51,-3,5,125,42,HS,FF
152,165,119,57,-4,6,119,67,HS,FF
153,164,120,64,1,7,119,67,HS,FF
153,162,118,71,-2,7,119,67,HS,FF
155,164,119,77,1,6,119,67,HS,FF
155,162,119,83,0,6,119,92,HS,FF
159,158,120,89,1,6,119,92,HS,FF
161,155,120,95,0,6,119,92,HS,FF
164,153,120,101,0,6,119,92,HS,FF
167,152,121,108,1,7,122,114,HS,FF
169,153,122,112,1,4,122,114,HS,FF
171,157,122,122,0,10,122,114,HS,FF
173,158,126,116,4,-6,122,114,HS,FF
174,158,125,117,-1,1,125,117,HS,FF
175,165,125,114,0,-3,125,117,HS,FF
175,167,125,117,0,3,125,117,HS,FF
174,164,125,121,0,4,125,117,HS,FF
173,171,124,128,-1,7,120,128,HS,HS
171,178,122,125,-2,-3,120,128,HS,HS
171,177,119,131,-3,6,120,128,HS,HS
172,176,116,130,-3,-1,120,128,HS,HS
173,175,113,129,-3,-1,111,125,FF,HS
172,177,113,124,0,-5,111,125,FF,HS
172,176,108,125,-5,1,111,125,FF,HS
172,173,110,123,2,-2,111,125,FF,HS
168,169,108,124,-2,1,112,125,FF,HS
164,170,107,125,-1,1,112,125,FF,HS
157,171,112,126,5,1,112,125,FF,HS
151,172,122,126,10,0,112,125,FF,HS
149,174,126,125,4,-1,122,124,HS,HS
143,175,125,124,-1,-1,122,124,HS,HS
