Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.43,142.55,4.68,1.41,140.57,4.61,,46.3,67.7
1.42,141.55,4.64,1.4,139.5,4.58,,49.3,68.8
1.44,144.09,4.73,1.42,141.78,4.65,,49.9,70.1
1.44,144.37,4.74,1.42,142.08,4.66,,52.3,70.8
1.45,145.33,4.77,1.43,142.68,4.68,,51.4,71.4
1.46,145.51,4.77,1.43,143.18,4.7,,52,71.6
1.57,157.28,5.16,1.55,155.09,5.09,,51.8,81.8
1.56,156.43,5.13,1.54,154.4,5.07,,51.5,81.3
1.57,157.26,5.16,1.55,155.14,5.09,,51.2,81.5
1.57,156.72,5.14,1.54,153.75,5.04,,51,80.6
1.57,156.77,5.14,1.54,153.59,5.04,,51.4,80.9
1.56,156.18,5.12,1.53,152.77,5.01,,51.3,80
1.56,155.61,5.11,1.52,152.3,5,,54,79.8
1.58,158.39,5.2,1.55,155.5,5.1,,52.5,82.4
1.56,156.14,5.12,1.53,153.22,5.03,,52.9,80.5
1.56,155.53,5.1,1.52,152.36,5,,50.3,79.4
1.54,153.89,5.05,1.51,150.52,4.94,,53.8,78.1
1.55,155.02,5.09,1.52,151.53,4.97,,53.3,78.6
1.54,154.2,5.06,1.51,150.95,4.95,,51.9,78.3
1.54,154.34,5.06,1.51,150.8,4.95,,54.7,78.3
1.55,154.92,5.08,1.51,151.44,4.97,,54.7,78.3
1.55,154.72,5.08,1.51,151.41,4.97,,52.5,78.2
1.55,154.62,5.07,1.52,151.67,4.98,,52.9,78.1
1.54,153.95,5.05,1.51,151.21,4.96,,53.3,78
1.54,154.5,5.07,1.52,151.84,4.98,,50.1,78.3
1.55,155.2,5.09,1.53,152.79,5.01,,49.8,78.6
1.55,155.12,5.09,1.53,152.78,5.01,,51.4,78.7
1.55,154.66,5.07,1.52,152.35,5,,52.8,79
1.55,154.76,5.08,1.53,152.54,5,,53,79.2
1.55,154.74,5.08,1.52,152.48,5,,48.1,79
1.54,154.35,5.06,1.52,152.23,4.99,,50.6,78.6
1.54,154.38,5.06,1.52,152.38,5,,49.9,78.5
1.54,154.4,5.07,1.53,152.54,5,,52.6,78.6
1.54,154.37,5.06,1.53,152.68,5.01,,48.2,78.6
1.54,153.93,5.05,1.52,152.43,5,,48,78.2
1.54,154.01,5.05,1.53,152.54,5,,48.1,78.2
1.54,153.78,5.05,1.53,152.66,5.01,,48.1,78.2
1.54,154.24,5.06,1.53,153.29,5.03,,48.1,78.6
1.54,154.27,5.06,1.53,153.48,5.04,,49.1,78.4
1.55,154.56,5.07,1.54,153.73,5.04,,48.1,78.4
1.54,154.42,5.07,1.54,153.61,5.04,,47.9,78.6
1.55,154.62,5.07,1.54,153.86,5.05,,51,79.1
1.55,155.25,5.09,1.55,154.53,5.07,,50.7,79.6
1.56,155.73,5.11,1.55,155.07,5.09,,53.1,79.6
1.57,156.57,5.14,1.56,155.87,5.11,,53.2,79.9
1.59,158.97,5.22,1.58,158.23,5.19,,53,82.1
1.6,160.19,5.26,1.59,159.04,5.22,,54.2,82.9
1.61,160.78,5.27,1.6,159.58,5.24,,54.6,83.5
1.61,160.84,5.28,1.6,159.6,5.24,,55,84.2
1.61,160.72,5.27,1.59,159.12,5.22,,54.5,83.6
1.6,159.81,5.24,1.58,158.34,5.2,,54.9,82.8
1.6,160.01,5.25,1.58,158.38,5.2,,55.3,82.8
1.6,160.03,5.25,1.58,158.38,5.2,,55.2,83.2
1.59,158.87,5.21,1.57,157.16,5.16,,55.2,81.9
1.57,157.32,5.16,1.56,155.57,5.1,,55.1,80.5
1.57,157.09,5.15,1.55,155.2,5.09,,55.1,80.2
1.58,157.68,5.17,1.56,155.71,5.11,,55.2,80.6
1.58,157.53,5.17,1.56,155.51,5.1,,55.3,80.2
1.57,157.12,5.15,1.55,155.02,5.09,,55.3,80.1
1.56,156.35,5.13,1.54,154.03,5.05,,55.4,79
1.56,156.47,5.13,1.54,154.18,5.06,,55.4,79
1.56,155.98,5.12,1.53,153.48,5.04,,55.3,78.7
1.58,158.45,5.2,1.56,155.91,5.11,,55.3,80.9
1.56,156.31,5.13,1.54,153.79,5.05,,55.2,79.1
1.55,155.1,5.09,1.53,152.59,5.01,,55.1,77.6
1.56,156.31,5.13,1.53,153.45,5.03,,55,78.8
1.56,155.8,5.11,1.53,153.24,5.03,,55.4,77.8
1.56,155.76,5.11,1.53,152.67,5.01,,56.1,77.9
1.56,156.21,5.12,1.53,152.85,5.01,,54.4,77.7
1.55,154.73,5.08,1.51,151.14,4.96,,53.3,76.7
1.55,155.17,5.09,1.52,151.73,4.98,,52.7,76.8
