Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
171,165,126,132,0,0
163,169,12,15,-114,-117
166,173,4,15,-8,0
164,168,4,12,0,-3
149,165,13,11,9,-1
149,164,96,10,83,-1
147,167,115,12,19,2
155,172,125,16,10,4
159,164,129,14,4,-2
163,168,122,10,-7,-4
170,167,126,14,4,4
174,170,137,17,11,3
174,169,135,15,-2,-2
176,170,140,40,5,25
173,169,131,68,-9,28
171,166,129,83,-2,15
167,168,126,84,-3,1
162,168,126,81,0,-3
159,168,126,79,0,-2
156,166,123,76,-3,-3
152,165,119,76,-4,0
153,164,120,124,1,48
153,162,118,104,-2,-20
155,164,119,115,1,11
155,162,119,120,0,5
159,158,120,108,1,-12
161,155,120,116,0,8
164,153,120,122,0,6
167,152,121,131,1,9
169,153,122,114,1,-17
171,157,122,113,0,-1
173,158,126,116,4,3
174,158,125,117,-1,1
175,165,125,114,0,-3
175,167,125,126,0,12
174,164,125,121,0,-5
173,171,124,128,-1,7
171,178,122,125,-2,-3
171,177,119,131,-3,6
172,176,116,130,-3,-1
173,175,113,129,-3,-1
172,177,113,124,0,-5
172,176,108,125,-5,1
172,173,110,123,2,-2
168,169,108,124,-2,1
164,170,107,125,-1,1
157,171,112,126,5,1
151,172,122,126,10,0
149,174,126,125,4,-1
143,175,125,124,-1,-1
141,175,123,124,-2,0
141,175,115,123,-8,-1
141,175,77,130,-38,7
141,174,118,128,41,-2
142,174,125,126,7,-2
147,173,124,124,-1,-2
149,172,95,124,-29,0
153,172,122,123,27,-1
161,172,124,123,2,0
163,171,128,122,4,-1
170,171,128,121,0,-1
173,171,131,119,3,-2
173,172,128,119,-3,0
173,171,126,120,-2,1
170,171,126,119,0,-1
168,172,127,117,1,-2
165,174,126,114,-1,-3
154,173,121,117,-5,3
151,173,121,105,0,-12
149,170,121,131,0,26
147,168,120,136,-1,5
147,163,120,71,0,-65
147,157,122,69,2,-2
149,153,123,67,1,-2
152,148,123,66,0,-1
155,146,123,67,0,1
158,145,124,68,1,1
161,139,124,68,0,0
164,144,124,72,0,4
166,140,124,73,0,1
168,145,123,136,-1,63
170,147,123,120,0,-16
172,151,125,124,2,4
173,154,125,122,0,-2
175,160,125,122,0,0
175,166,125,125,0,3
176,172,123,128,-2,3
175,174,124,126,1,-2
175,173,124,132,0,6
176,170,123,127,-1,-5
175,171,122,127,-1,0
174,172,121,126,-1,-1
173,174,120,126,-1,0
169,175,121,124,1,-2
162,174,123,124,2,0
158,174,131,124,8,0
152,174,123,124,-8,0
148,174,122,124,-1,0
142,174,131,124,9,0
143,174,126,125,-5,1
141,174,121,125,-5,0
141,173,120,126,-1,1
143,173,124,125,4,-1
143,173,127,125,3,0
148,173,130,125,3,0
149,172,132,126,2,1
154,172,129,126,-3,0
159,172,126,127,-3,1
165,172,125,126,-1,-1
172,172,127,125,2,-1
175,171,126,125,-1,0
175,171,125,124,-1,-1
176,170,125,122,0,-2
173,170,123,121,-2,-1
168,169,120,120,-3,-1
160,170,118,119,-2,-1
156,170,120,115,2,-4
154,170,124,112,4,-3
154,171,125,118,1,6
151,172,125,115,0,-3
