Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
166,78,17,26,0,0,17,22,TO,TO
167,159,16,19,-1,-7,17,22,TO,TO
168,163,17,19,1,0,17,22,TO,TO
167,164,19,25,2,6,17,22,TO,TO
166,146,19,33,0,8,17,46,TO,FF
171,148,20,42,1,9,17,46,TO,FF
162,150,17,50,-3,8,17,46,TO,FF
157,158,14,60,-3,10,17,46,TO,FF
157,162,10,70,-4,10,14,81,TO,FF
160,166,13,79,3,9,14,81,TO,FF
164,165,15,86,2,7,14,81,TO,FF
160,158,21,89,6,3,14,81,TO,FF
160,155,25,93,4,4,25,98,FF,FF
152,160,22,97,-3,4,25,98,FF,FF
146,162,25,101,3,4,25,98,FF,FF
150,160,30,104,5,3,25,98,FF,FF
154,151,38,107,8,3,41,115,FF,FF
138,154,34,114,-4,7,41,115,FF,FF
139,154,44,119,10,5,41,115,FF,FF
133,150,51,122,7,3,41,115,FF,FF
130,152,57,125,6,3,64,129,FF,HS
136,155,62,134,5,9,64,129,FF,HS
135,157,67,134,5,0,64,129,FF,HS
138,158,70,125,3,-9,64,129,FF,HS
145,157,75,135,5,10,84,131,FF,HS
149,160,81,130,6,-5,84,131,FF,HS
147,159,87,131,6,1,84,131,FF,HS
157,160,93,129,6,-2,84,131,FF,HS
157,161,99,130,6,1,107,126,FF,HS
161,162,104,129,5,-1,107,126,FF,HS
160,155,110,124,6,-5,107,126,FF,HS
161,157,116,124,6,0,107,126,FF,HS
155,159,120,124,4,0,125,124,HS,HS
158,162,124,123,4,-1,125,124,HS,HS
157,157,126,124,2,1,125,124,HS,HS
156,158,133,125,7,1,125,124,HS,HS
158,151,131,124,-2,-1,130,117,HS,FF
158,144,131,120,0,-4,130,117,HS,FF
161,145,131,115,0,-5,130,117,HS,FF
159,136,130,110,-1,-5,130,117,HS,FF
161,137,129,103,-1,-7,127,108,HS,FF
162,134,128,107,-1,4,127,108,HS,FF
162,137,127,109,-1,2,127,108,HS,FF
163,142,127,116,0,7,127,108,HS,FF
164,140,132,118,5,2,128,123,HS,HS
162,148,128,125,-4,7,128,123,HS,HS
162,157,127,124,-1,-1,128,123,HS,HS
164,161,126,127,-1,3,128,123,HS,HS
162,169,124,130,-2,3,125,130,HS,HS
164,172,128,130,4,0,125,130,HS,HS
162,170,125,132,-3,2,125,130,HS,HS
158,174,124,131,-1,-1,125,130,HS,HS
152,165,129,128,5,-3,121,126,FF,HS
146,166,125,128,-4,0,121,126,FF,HS
140,163,119,126,-6,-2,121,126,FF,HS
132,154,112,123,-7,-3,121,126,FF,HS
132,156,105,126,-7,3,99,123,FF,HS
127,155,99,124,-6,-2,99,123,FF,HS
129,157,94,122,-5,-2,99,123,FF,HS
130,155,100,120,6,-2,99,123,FF,HS
133,157,105,119,5,-1,111,118,FF,FF
137,158,109,119,4,0,111,118,FF,FF
142,159,112,118,3,-1,111,118,FF,FF
144,161,120,118,8,0,111,118,FF,FF
150,160,122,115,2,-3,127,114,HS,FF
151,161,125,114,3,-1,127,114,HS,FF
157,160,129,114,4,0,127,114,HS,FF
160,162,134,113,5,-1,127,114,HS,FF
159,162,132,113,-2,0,132,112,HS,FF
157,158,133,110,1,-3,132,112,HS,FF
157,160,133,114,0,4,132,112,HS,FF
155,156,132,113,-1,-1,132,112,HS,FF
156,157,130,114,-2,1,128,115,HS,FF
154,154,128,114,-2,0,128,115,HS,FF
157,148,128,115,0,1,128,115,HS,FF
158,143,127,118,-1,3,128,115,HS,FF
159,139,126,125,-1,7,122,117,FF,FF
159,134,124,121,-2,-4,122,117,FF,FF
158,132,122,115,-2,-6,122,117,FF,FF
158,132,117,107,-5,-8,122,117,FF,FF
158,131,117,113,0,6,118,110,FF,FF
159,131,118,110,1,-3,118,110,FF,FF
159,136,119,110,1,0,118,110,FF,FF
160,140,120,107,1,-3,118,110,FF,FF
161,147,120,110,0,3,119,117,FF,FF
160,153,117,112,-3,2,119,117,FF,FF
159,158,119,122,2,10,119,117,FF,FF
158,166,120,124,1,2,119,117,FF,FF
151,166,120,132,0,8,121,127,FF,HS
147,162,127,128,7,-4,121,127,FF,HS
140,161,123,126,-4,-2,121,127,FF,HS
