Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.34,134.37,4.41,1.32,132.27,4.34,,48,65.2
1.32,132.37,4.34,1.3,130.34,4.28,,46.8,64.1
1.31,131.09,4.3,1.29,129.08,4.24,,45.2,63.5
1.31,130.88,4.29,1.29,129.09,4.24,,45.1,63.7
1.31,131.16,4.3,1.3,129.58,4.25,,44,64.5
1.31,131.03,4.3,1.3,129.52,4.25,,43.5,64.1
1.3,130.21,4.27,1.29,128.51,4.22,,45.3,63.2
1.3,129.94,4.26,1.28,128.41,4.21,,44.1,62.5
1.3,129.8,4.26,1.28,128.28,4.21,,44,62.3
1.3,129.53,4.25,1.28,128.17,4.2,,44.7,62
1.29,128.7,4.22,1.28,127.65,4.19,,45,61.1
1.27,127.12,4.17,1.27,126.68,4.16,,45.4,59.8
1.25,125.23,4.11,1.25,125.13,4.11,,45.8,58.9
1.25,125.14,4.11,1.25,124.99,4.1,,46.3,58.3
1.26,125.59,4.12,1.25,125.46,4.12,,46.2,57.8
1.23,123.46,4.05,1.23,122.89,4.03,,47,55.5
1.22,121.59,3.99,1.21,120.75,3.96,,47.5,53.8
1.36,135.62,4.45,1.35,134.61,4.42,,47.9,67.4
1.36,136.31,4.47,1.35,135.21,4.44,,48.6,68.3
1.38,137.61,4.51,1.36,136.46,4.48,,48.8,69
1.38,138.45,4.54,1.37,137.19,4.5,,48.9,69.8
1.39,138.66,4.55,1.37,137.17,4.5,,48.6,70
1.4,139.55,4.58,1.38,137.71,4.52,,47.8,70.6
1.44,144.06,4.73,1.42,142.47,4.67,,48.4,74.8
1.44,143.68,4.71,1.42,141.99,4.66,,48.5,74.7
1.43,142.8,4.69,1.41,141.1,4.63,,48.6,73.9
1.44,144.04,4.73,1.42,142.14,4.66,,48.6,75.2
1.42,141.82,4.65,1.4,140.03,4.59,,48.6,73.2
1.43,142.64,4.68,1.41,140.93,4.62,,48,74
1.44,143.69,4.71,1.42,141.73,4.65,,47.8,74.3
1.44,143.64,4.71,1.42,141.81,4.65,,48.6,74.3
1.44,144.49,4.74,1.43,142.71,4.68,,48.6,75.1
1.45,144.66,4.75,1.43,142.79,4.68,,48.3,75
1.44,144,4.72,1.43,142.62,4.68,,48.3,74.6
1.43,143.05,4.69,1.41,141.4,4.64,,48.3,73.9
1.43,142.88,4.69,1.41,141.46,4.64,,48.6,74
1.42,142.03,4.66,1.4,140.39,4.61,,48.8,73
1.43,142.5,4.68,1.41,140.95,4.62,,48.9,74.2
1.42,142.09,4.66,1.41,140.82,4.62,,49,73.8
1.43,142.81,4.69,1.42,141.54,4.64,,49.2,74.3
1.43,142.73,4.68,1.41,141.46,4.64,,49.9,74.3
1.43,142.94,4.69,1.42,141.75,4.65,,48.7,74.1
1.43,143.14,4.7,1.42,141.82,4.65,,47.5,74
1.44,143.53,4.71,1.42,142.3,4.67,,47.1,74.2
1.44,143.55,4.71,1.42,142.34,4.67,,46.1,74.1
1.44,144.07,4.73,1.43,142.87,4.69,,45.6,74.6
1.44,144.3,4.73,1.43,143.1,4.69,,45.8,75
1.45,144.52,4.74,1.44,143.55,4.71,,45.9,75.3
1.45,144.69,4.75,1.44,143.83,4.72,,46,75.6
1.45,145.14,4.76,1.44,144.46,4.74,,46.3,76.2
1.46,145.98,4.79,1.45,145.36,4.77,,47.1,76.5
1.46,146.41,4.8,1.46,145.81,4.78,,46.8,77.1
1.47,146.67,4.81,1.46,145.95,4.79,,46.5,77.5
1.47,147.25,4.83,1.46,146.43,4.8,,47.3,78
1.47,146.98,4.82,1.46,145.65,4.78,,47.3,76.9
1.45,145.49,4.77,1.44,143.79,4.72,,47.7,75.5
1.47,146.56,4.81,1.45,144.88,4.75,,48.7,76.3
1.46,146.38,4.8,1.45,144.59,4.74,,48.7,76.4
1.47,146.83,4.82,1.45,145.09,4.76,,48.8,77
1.48,147.81,4.85,1.46,145.91,4.79,,47.8,78.1
1.47,147.07,4.83,1.45,145.03,4.76,,48,77.4
1.45,145.39,4.77,1.43,143.34,4.7,,47.6,75.6
1.45,145.03,4.76,1.43,142.8,4.69,,47.1,75
1.46,145.76,4.78,1.43,143.33,4.7,,47.5,75.5
1.45,144.57,4.74,1.42,142.22,4.67,,47.5,74.4
1.46,146.18,4.8,1.44,143.77,4.72,,47.8,75.8
1.45,144.55,4.74,1.42,142.29,4.67,,48,74.2
1.45,144.53,4.74,1.42,142.48,4.67,,47.6,74.1
1.45,144.5,4.74,1.42,142.21,4.67,,47.7,73.9
1.45,144.82,4.75,1.42,142.42,4.67,,47.1,73.9
1.44,144.13,4.73,1.42,142.07,4.66,,47,73.7
1.45,144.68,4.75,1.43,142.74,4.68,,46.9,74.2
1.44,144.44,4.74,1.43,142.56,4.68,,47,74
1.44,144.38,4.74,1.43,142.61,4.68,,47.1,74.1
1.44,143.71,4.71,1.42,142.1,4.66,,47.1,73.4
1.44,143.65,4.71,1.42,142.13,4.66,,47.6,73.5
1.43,143.34,4.7,1.42,142.02,4.66,,47.4,73.4
1.43,143.12,4.7,1.42,141.93,4.66,,47.1,73.3
1.43,143.02,4.69,1.42,141.73,4.65,,47.3,73.3
1.43,143.33,4.7,1.42,142.21,4.67,,46.9,73.5
1.44,143.51,4.71,1.42,142.31,4.67,,46.9,73.4
1.43,143.44,4.71,1.42,142.33,4.67,,46.7,73.4
1.44,143.84,4.72,1.43,142.81,4.69,,46.6,73.8
1.44,143.95,4.72,1.43,142.99,4.69,,46.3,73.9
1.45,144.66,4.75,1.44,143.79,4.72,,46.2,74.4
1.45,145.03,4.76,1.44,144.2,4.73,,46,75.1
1.45,145.35,4.77,1.44,144.44,4.74,,45.4,75.3
1.46,146.12,4.79,1.45,145.23,4.76,,45.6,76.3
1.48,148,4.86,1.47,146.97,4.82,,45.8,77.8
1.48,147.52,4.84,1.46,146.3,4.8,,45.6,77.7
1.48,148.07,4.86,1.47,146.53,4.81,,45.9,78
1.49,149.11,4.89,1.48,147.57,4.84,,46.1,79.2
1.48,148.49,4.87,1.47,146.91,4.82,,46.4,78.7
1.49,149.26,4.9,1.48,147.71,4.85,,46.8,79.6
1.49,148.76,4.88,1.47,147.18,4.83,,47.1,79.2
1.47,146.99,4.82,1.45,145.27,4.77,,47,77.5
1.46,146,4.79,1.44,144.42,4.74,,47.3,76.5
1.45,145.4,4.77,1.44,143.72,4.72,,47.3,75.7
1.46,146.22,4.8,1.45,144.5,4.74,,47.4,76.5
1.46,145.88,4.79,1.44,143.96,4.72,,47.3,75.8
1.45,145.4,4.77,1.44,143.52,4.71,,47.2,75
1.45,145.31,4.77,1.43,143.31,4.7,,47.3,74.8
1.45,145.22,4.76,1.43,143.11,4.7,,47.4,74.6
1.46,145.54,4.77,1.43,143.49,4.71,,47.5,74.8
1.45,145.39,4.77,1.43,143.25,4.7,,47.6,74.6
1.46,145.75,4.78,1.44,143.73,4.72,,47.5,75.2
1.46,145.84,4.78,1.44,143.85,4.72,,47.8,75.3
1.45,145.45,4.77,1.43,143.41,4.7,,47.6,74.9
1.45,145.07,4.76,1.43,143.15,4.7,,47.7,74.5
1.45,145,4.76,1.43,143.13,4.7,,47.9,74.7
1.44,144.3,4.73,1.43,142.53,4.68,,47.5,73.9
1.44,144.28,4.73,1.43,142.53,4.68,,47.6,73.8
1.44,144.06,4.73,1.42,142.43,4.67,,47.6,73.5
1.44,144.11,4.73,1.42,142.38,4.67,,47.2,73.5
1.44,143.78,4.72,1.42,142.02,4.66,,46.5,73.4
1.44,143.65,4.71,1.42,141.88,4.65,,46.2,73.4
1.44,144.03,4.73,1.42,142.16,4.66,,45.7,73.7
1.44,144.15,4.73,1.42,142.32,4.67,,45.7,74
1.44,144.3,4.73,1.43,142.53,4.68,,45,74.4
1.45,144.9,4.75,1.43,143.13,4.7,,45.2,74.9
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
