Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
-0.134624,0.0958043,4.47694,-0.142143,-0.0034739,4.53144,-0.141358,0.305536,4.46964,-0.13081,0.641735,4.48223,-0.124829,0.305036,4.37576,-0.227173,0.322369,4.40434,0.0871582,0.315486,4.45559,0.0173982,0.644801,4.5096,-0.0571198,0.648004,4.52902,-0.0416729,0.917411,4.47947,-0.0263283,1.18099,4.41958,-0.0103739,1.29389,4.36625,-0.195575,1.09374,4.43418,0.131395,1.10051,4.48891,-0.275949,0.628897,4.49189,0.170104,0.634082,4.45971,-0.255482,0.845869,4.49294,0.143726,0.849814,4.48906,0.331588,0.45914,0.47021,0.150747,0.371859,0.354281,0.32697,0.148208
-0.122573,0.115451,4.46207,-0.122245,0.00614418,4.5172,-0.127988,0.311256,4.4624,-0.130726,0.641891,4.47285,0.0696635,0.133864,4.35652,0.0787125,0.0246582,4.3683,0.105683,0.332467,4.42415,0.0176653,0.649578,4.49928,-0.0569508,0.650332,4.51932,-0.0413735,0.918709,4.46732,-0.0258725,1.18101,4.40451,-0.0129133,1.29069,4.36124,-0.195575,1.09132,4.42613,0.11526,1.11222,4.45911,-0.277226,0.639684,4.46856,0.16689,0.648016,4.45369,-0.252557,0.854459,4.48529,0.141786,0.862462,4.47757,0.313277,0.456484,0.47453,0.150923,0.365353,0.34181,0.310835,0.148392
-0.110984,0.127338,4.45758,-0.105147,0.0159349,4.51664,-0.139476,0.31673,4.46024,-0.132923,0.643128,4.45237,0.0784523,0.138272,4.36016,0.097087,0.0255383,4.38206,0.100093,0.335179,4.41196,0.0133102,0.651283,4.4796,-0.06027,0.651938,4.49895,-0.0516534,0.919528,4.44476,-0.0449659,1.18107,4.37903,-0.0215631,1.28517,4.34061,-0.19802,1.08769,4.41069,0.107768,1.10652,4.44425,-0.280997,0.649445,4.43952,0.163181,0.654029,4.42841,-0.259184,0.861141,4.45308,0.136536,0.86399,4.46139,0.3082,0.451232,0.466271,0.148971,0.35436,0.341922,0.305788,0.146233
-0.108451,0.131037,4.455,-0.0994314,0.0180845,4.5187,-0.145096,0.319676,4.46361,-0.132484,0.645251,4.43941,0.0858584,-0.0303725,4.18152,0.0722011,0.0284927,4.29665,0.0847985,0.335256,4.36356,0.0119288,0.651277,4.46688,-0.0607348,0.653017,4.48613,-0.0535579,0.918992,4.43074,-0.0472605,1.17897,4.365,-0.0258046,1.28368,4.32476,-0.203592,1.08588,4.39014,0.107429,1.10001,4.43303,-0.280942,0.650443,4.4181,0.154296,0.625882,4.40554,-0.260206,0.859551,4.44247,0.135227,0.862977,4.4465,0.314282,0.449044,0.460029,0.147126,0.352111,0.360211,0.311021,0.144413
-0.106648,0.122126,4.44285,-0.0976812,0.0144172,4.51512,-0.137192,0.315779,4.43907,-0.131701,0.646714,4.41867,0.101137,-0.0300934,4.32906,0.0882521,0.0274651,4.44256,0.0831781,0.327904,4.35522,0.0113471,0.651108,4.44607,-0.0606232,0.653694,4.46513,-0.0564166,0.915303,4.4119,-0.0526068,1.17093,4.34721,-0.0349709,1.28118,4.30289,-0.20748,1.08383,4.36592,0.107895,1.09343,4.40852,-0.282356,0.656492,4.39438,0.147726,0.625238,4.39502,-0.263728,0.863606,4.41054,0.130044,0.863916,4.42995,0.318384,0.446759,0.454291,0.145716,0.344003,0.355101,0.315375,0.143048
-0.118602,0.119811,4.43863,-0.111053,0.00831284,4.5078,-0.143034,0.310431,4.4466,-0.133307,0.639103,4.40588,0.0979256,-0.142327,4.34522,0.0828062,-0.0842062,4.45988,0.076956,0.31895,4.34587,0.00894224,0.646177,4.43028,-0.0626178,0.647388,4.45089,-0.0584606,0.909583,4.39495,-0.054316,1.16624,4.32875,-0.0397721,1.27653,4.28192,-0.210492,1.07624,4.34643,0.10335,1.09358,4.39463,-0.287616,0.657472,4.37028,0.138014,0.623826,4.37483,-0.266821,0.86143,4.39891,0.126541,0.86615,4.40505,0.317993,0.44786,0.45864,0.144501,0.341585,0.347367,0.313842,0.142249
-0.142554,0.139632,4.46438,-0.163804,0.0359264,4.55178,-0.152541,0.308931,4.4291,-0.131109,0.638573,4.38971,0.0794897,-0.143763,4.30585,0.0681056,-0.0839632,4.42164,0.0550684,0.312608,4.32291,0.0114551,0.64435,4.41292,-0.0602517,0.646222,4.43394,-0.0582943,0.908023,4.3719,-0.0569809,1.16403,4.2984,-0.0423771,1.27231,4.25523,-0.214146,1.07555,4.32793,0.0963997,1.0873,4.36261,-0.293954,0.636024,4.33991,0.13317,0.621287,4.35663,-0.274382,0.839623,4.36784,0.124011,0.862512,4.38684,0.312697,0.449064,0.453819,0.144557,0.361306,0.345122,0.310546,0.142564
-0.14368,0.146322,4.46305,-0.161131,0.0461135,4.55976,-0.139095,0.298935,4.41506,-0.12822,0.628433,4.36976,0.0686234,-0.178719,4.29584,0.0685595,-0.0953705,4.35765,0.0555952,0.302896,4.30627,0.014014,0.636755,4.38938,-0.0575235,0.637298,4.41229,-0.0591353,0.900309,4.34717,-0.061063,1.15774,4.27167,-0.0498146,1.26567,4.22049,-0.219634,1.06631,4.30139,0.095924,1.08656,4.34824,-0.293591,0.642331,4.31902,0.13389,0.618819,4.33231,-0.276596,0.844727,4.3554,0.124792,0.852315,4.36058,0.319659,0.452515,0.459053,0.143823,0.349735,0.341637,0.315558,0.142234
-0.120876,0.148265,4.46224,-0.123279,0.0447168,4.55037,-0.139588,0.2934,4.40265,-0.124291,0.622272,4.35333,0.0576402,-0.175083,4.22494,0.064845,-0.104328,4.30651,0.0506639,0.294229,4.28351,0.0185907,0.629521,4.36816,-0.053235,0.630562,4.3934,-0.0568473,0.89266,4.33068,-0.0602654,1.14908,4.2573,-0.0483529,1.2624,4.20863,-0.218799,1.06171,4.28495,0.0993301,1.0787,4.32125,-0.294118,0.638221,4.29942,0.139724,0.612339,4.31263,-0.27586,0.839894,4.33566,0.124562,0.848507,4.33952,0.320643,0.454661,0.458786,0.143832,0.349306,0.34285,0.318129,0.142882
-0.122844,0.138477,4.44493,-0.120706,0.0385392,4.53499,-0.144035,0.289551,4.39748,-0.126119,0.616197,4.3362,0.0518672,-0.174002,4.16545,0.0553317,-0.110315,4.25371,0.0495429,0.285889,4.2638,0.0158075,0.62207,4.35013,-0.0555591,0.623774,4.37574,-0.0586028,0.884906,4.3095,-0.0613179,1.14031,4.23286,-0.0501914,1.25601,4.18527,-0.216261,1.0552,4.25369,0.0945115,1.07256,4.28809,-0.291044,0.62611,4.27609,0.147543,0.607775,4.3005,-0.27667,0.828123,4.30933,0.124693,0.848152,4.31558,0.313153,0.455692,0.461498,0.14273,0.349457,0.345512,0.310772,0.141927
