Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
122,106,24,10,0,0
170,109,26,36,2,26
173,144,116,137,90,101
173,150,135,141,19,4
170,137,122,125,-13,-16
171,138,122,143,0,18
172,129,123,126,1,-17
174,153,124,17,1,-109
173,167,120,13,-4,-4
171,160,130,9,10,-4
171,155,133,7,3,-2
174,147,134,8,1,1
174,149,134,81,0,73
174,148,109,135,-25,54
174,156,134,128,25,-7
173,159,132,123,-2,-5
174,169,131,104,-1,-19
176,176,130,145,-1,41
172,177,119,119,-11,-26
174,175,111,123,-8,4
170,177,127,131,16,8
169,177,124,116,-3,-15
160,170,113,131,-11,15
157,167,133,132,20,1
155,170,123,135,-10,3
159,169,127,141,4,6
158,170,129,141,2,0
163,172,114,139,-15,-2
163,173,131,138,17,-1
168,175,129,128,-2,-10
169,172,132,119,3,-9
174,174,112,126,-20,7
173,173,115,125,3,-1
173,173,135,124,20,-1
172,173,120,123,-15,-1
172,174,134,123,14,0
172,173,123,128,-11,5
172,174,122,130,-1,2
170,171,124,125,2,-5
170,172,137,114,13,-11
171,168,118,118,-19,4
170,161,138,114,20,-4
171,156,137,125,-1,11
172,155,110,113,-27,-12
173,158,110,109,0,-4
174,156,109,117,-1,8
174,157,108,114,-1,-3
175,160,137,127,29,13
175,163,135,126,-2,-1
174,166,134,122,-1,-4
174,171,135,109,1,-13
175,176,131,132,-4,23
172,177,124,128,-7,-4
172,175,125,131,1,3
166,173,123,135,-2,4
164,165,126,132,3,-3
163,167,133,132,7,0
163,168,126,134,-7,2
168,170,121,131,-5,-3
168,171,93,131,-28,0
169,172,111,132,18,1
166,173,123,133,12,1
172,173,135,133,12,0
168,174,119,131,-16,-2
174,173,121,129,2,-2
176,173,127,128,6,-1
174,173,129,130,2,2
176,174,132,132,3,2
177,175,131,129,-1,-3
174,175,139,127,8,-2
174,176,134,127,-5,0
174,177,124,125,-10,-2
173,177,139,113,15,-12
175,175,135,112,-4,-1
175,172,133,105,-2,-7
170,168,131,108,-2,3
171,161,128,108,-3,0
171,154,126,116,-2,8
171,158,126,105,0,-11
172,161,125,106,-1,1
174,165,125,107,0,1
175,172,125,111,0,4
176,172,124,114,-1,3
176,177,123,118,-1,4
177,175,121,130,-2,12
176,168,119,138,-2,8
179,172,116,119,-3,-19
179,179,113,114,-3,-5
176,178,109,111,-4,-3
176,177,115,135,6,24
172,177,106,132,-9,-3
175,177,108,129,2,-3
171,178,107,127,-1,-2
175,178,109,126,2,-1
171,178,106,125,-3,-1
173,177,113,121,7,-4
168,178,117,120,4,-1
170,177,119,116,2,-4
168,177,116,115,-3,-1
169,176,121,113,5,-2
170,176,120,108,-1,-5
171,176,121,107,1,-1
170,177,121,103,0,-4
172,178,125,103,4,0
173,177,126,101,1,-2
171,171,124,98,-2,-3
165,173,119,104,-5,6
163,166,116,111,-3,7
164,166,114,108,-2,-3
163,168,114,103,0,-5
166,166,115,107,1,4
169,170,117,110,2,3
172,170,117,103,0,-7
175,172,118,104,1,1
177,173,117,110,-1,6
177,177,113,115,-4,5
174,178,109,121,-4,6
172,175,106,126,-3,5
168,178,99,132,-7,6
166,177,97,123,-2,-9
