Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
122,106,24,10,0,0,30,20,TO,TO
170,109,26,16,2,6,30,20,TO,TO
173,144,31,23,5,7,30,20,TO,TO
173,150,40,34,9,11,30,20,TO,TO
170,137,50,46,10,12,64,62,FF,FF
171,138,60,59,10,13,64,62,FF,FF
172,129,69,70,9,11,64,62,FF,FF
174,153,78,73,9,3,64,62,FF,FF
173,167,85,65,7,-8,94,57,FF,FF
171,160,92,61,7,-4,94,57,FF,FF
171,155,98,55,6,-6,94,57,FF,FF
174,147,104,49,6,-6,94,57,FF,FF
174,149,109,44,5,-5,113,53,FF,FF
174,148,112,49,3,5,113,53,FF,FF
174,156,115,57,3,8,113,53,FF,FF
173,159,119,65,4,8,113,53,FF,FF
174,169,122,72,3,7,125,83,HS,FF
176,176,130,80,8,8,125,83,HS,FF
172,177,127,87,-3,7,125,83,HS,FF
174,175,123,93,-4,6,125,83,HS,FF
170,177,127,98,4,5,124,104,HS,FF
169,177,124,102,-3,4,124,104,HS,FF
160,170,121,106,-3,4,124,104,HS,FF
157,167,124,110,3,4,124,104,HS,FF
155,170,123,113,-1,3,126,118,HS,FF
159,169,127,117,4,4,126,118,HS,FF
158,170,129,120,2,3,126,118,HS,FF
163,172,125,124,-4,4,126,118,HS,FF
163,173,131,127,6,3,129,125,HS,HS
168,175,129,128,-2,1,129,125,HS,HS
169,172,132,119,3,-9,129,125,HS,HS
174,174,127,126,-5,7,129,125,HS,HS
173,173,124,125,-3,-1,123,123,HS,HS
173,173,126,124,2,-1,123,123,HS,HS
172,173,120,123,-6,-1,123,123,HS,HS
172,174,123,123,3,0,123,123,HS,HS
172,173,123,128,0,5,124,126,HS,HS
172,174,122,130,-1,2,124,126,HS,HS
170,171,124,125,2,-5,124,126,HS,HS
170,172,127,122,3,-3,124,126,HS,HS
171,168,118,118,-9,-4,122,115,HS,FF
170,161,123,114,5,-4,122,115,HS,FF
171,156,126,116,3,2,122,115,HS,FF
172,155,122,113,-4,-3,122,115,HS,FF
173,158,119,109,-3,-4,112,114,FF,FF
174,156,109,117,-10,8,112,114,FF,FF
174,157,108,114,-1,-3,112,114,FF,FF
175,160,115,117,7,3,112,114,FF,FF
175,163,120,126,5,9,125,121,HS,FF
174,166,123,122,3,-4,125,121,HS,FF
174,171,126,118,3,-4,125,121,HS,FF
175,176,131,121,5,3,125,121,HS,FF
172,177,124,128,-7,7,124,131,HS,HS
172,175,125,131,1,3,124,131,HS,HS
166,173,123,135,-2,4,124,131,HS,HS
164,165,126,132,3,-3,124,131,HS,HS
163,167,133,132,7,0,123,132,HS,HS
163,168,126,134,-7,2,123,132,HS,HS
168,170,121,131,-5,-3,123,132,HS,HS
168,171,114,131,-7,0,123,132,HS,HS
169,172,111,132,-3,1,115,132,FF,HS
166,173,114,133,3,1,115,132,FF,HS
172,173,119,133,5,0,115,132,FF,HS
168,174,119,131,0,-2,115,132,FF,HS
174,173,121,129,2,-2,127,129,HS,HS
176,173,127,128,6,-1,127,129,HS,HS
174,173,129,130,2,2,127,129,HS,HS
176,174,132,132,3,2,127,129,HS,HS
177,175,131,129,-1,-3,132,127,HS,HS
174,175,139,127,8,-2,132,127,HS,HS
174,176,134,127,-5,0,132,127,HS,HS
174,177,124,125,-10,-2,132,127,HS,HS
173,177,127,122,3,-3,131,111,HS,FF
175,175,135,112,8,-10,131,111,HS,FF
175,172,133,105,-2,-7,131,111,HS,FF
170,168,131,108,-2,3,131,111,HS,FF
171,161,128,108,-3,0,126,110,HS,FF
171,154,126,116,-2,8,126,110,HS,FF
171,158,126,113,0,-3,126,110,HS,FF
172,161,125,106,-1,-7,126,110,HS,FF
174,165,125,107,0,1,124,112,HS,FF
175,172,125,111,0,4,124,112,HS,FF
176,172,124,114,-1,3,124,112,HS,FF
176,177,123,118,-1,4,124,112,HS,FF
177,175,121,121,-2,3,117,119,FF,FF
176,168,119,125,-2,4,117,119,FF,FF
179,172,116,119,-3,-6,117,119,FF,FF
179,179,113,114,-3,-5,117,119,FF,FF
176,178,109,111,-4,-3,109,119,FF,FF
176,177,115,117,6,6,109,119,FF,FF
172,177,106,120,-9,3,109,119,FF,FF
175,177,108,129,2,9,109,119,FF,FF
171,178,107,127,-1,-2,108,124,FF,HS
175,178,109,126,2,-1,108,124,FF,HS
171,178,106,125,-3,-1,108,124,FF,HS
173,177,113,121,7,-4,108,124,FF,HS
168,178,117,120,4,-1,118,116,FF,FF
170,177,119,116,2,-4,118,116,FF,FF
168,177,116,115,-3,-1,118,116,FF,FF
169,176,121,113,5,-2,118,116,FF,FF
170,176,120,108,-1,-5,121,105,FF,FF
171,176,121,107,1,-1,121,105,FF,FF
170,177,121,103,0,-4,121,105,FF,FF
172,178,125,103,4,0,121,105,FF,FF
173,177,126,101,1,-2,121,103,FF,FF
171,171,124,98,-2,-3,121,103,FF,FF
165,173,119,104,-5,6,121,103,FF,FF
163,166,116,111,-3,7,121,103,FF,FF
164,166,114,108,-2,-3,115,107,FF,FF
163,168,114,103,0,-5,115,107,FF,FF
166,166,115,107,1,4,115,107,FF,FF
169,170,117,110,2,3,115,107,FF,FF
172,170,117,103,0,-7,116,108,FF,FF
175,172,118,104,1,1,116,108,FF,FF
177,173,117,110,-1,6,116,108,FF,FF
177,177,113,115,-4,5,116,108,FF,FF
174,178,109,121,-4,6,104,126,FF,HS
172,175,106,126,-3,5,104,126,FF,HS
168,178,99,132,-7,6,104,126,FF,HS
166,177,97,123,-2,-9,104,126,FF,HS
