Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.3,129.77,4.26,1.29,128.86,4.23,,44.3,62.5
1.33,132.76,4.36,1.29,129.24,4.24,,45.4,62.6
1.51,151.38,4.97,1.49,149.15,4.89,,50.5,77.9
1.55,154.57,5.07,1.52,152.38,5,,52,80.3
1.52,152.38,5,1.5,150.1,4.92,,53.7,77
1.52,151.89,4.98,1.5,149.67,4.91,,55,77.5
1.56,156.39,5.13,1.54,154.08,5.06,,55.7,80.4
1.56,155.77,5.11,1.54,153.7,5.04,,56.4,79.3
1.56,156.22,5.13,1.54,153.92,5.05,,56,76.7
1.56,156.03,5.12,1.54,153.67,5.04,,54,78.3
1.55,155.26,5.09,1.53,153.2,5.03,,53.3,77.2
1.54,153.53,5.04,1.52,151.73,4.98,,52,76.1
1.54,153.82,5.05,1.52,152.1,4.99,,51.3,76
1.54,153.57,5.04,1.52,151.94,4.98,,51.2,76.3
1.54,154.12,5.06,1.53,152.54,5,,51.9,75.7
1.53,153.23,5.03,1.52,151.6,4.97,,51.8,75.4
1.53,153.45,5.03,1.52,151.98,4.99,,52.4,75.3
1.53,153.07,5.02,1.52,151.83,4.98,,52.5,75.1
1.56,156.24,5.13,1.55,154.82,5.08,,51.2,77.8
1.56,155.78,5.11,1.55,154.97,5.08,,51.2,77.7
1.54,154.28,5.06,1.53,153.37,5.03,,52.2,76.3
1.54,153.69,5.04,1.53,153.02,5.02,,51.4,76.2
1.56,156.43,5.13,1.56,155.59,5.1,,52.3,79.3
1.55,154.65,5.07,1.54,153.85,5.05,,53.4,77.5
1.55,154.95,5.08,1.54,154.01,5.05,,53,77.7
1.54,153.79,5.05,1.53,152.83,5.01,,53.2,76.2
1.55,155.17,5.09,1.54,154.01,5.05,,53,77.2
1.56,156.17,5.12,1.55,154.9,5.08,,53.2,78.4
1.57,156.7,5.14,1.55,155.33,5.1,,53.4,78
1.57,156.7,5.14,1.55,155.41,5.1,,54.2,78.3
1.57,156.81,5.14,1.55,155.25,5.09,,53.9,77.8
1.56,155.78,5.11,1.54,154.38,5.06,,54.3,77
1.56,155.96,5.12,1.54,154.28,5.06,,54.6,76.7
1.56,156.2,5.12,1.54,154.49,5.07,,54.6,77
1.56,156.1,5.12,1.54,154.3,5.06,,54.4,76.7
1.56,155.57,5.1,1.54,153.7,5.04,,53.1,76.1
1.56,156.48,5.13,1.55,154.67,5.07,,53.2,77
1.55,155.14,5.09,1.53,153.31,5.03,,54.9,75.5
1.59,158.57,5.2,1.56,156.23,5.13,,54,78.2
1.56,155.72,5.11,1.54,153.73,5.04,,53,75.3
1.56,155.67,5.11,1.54,153.82,5.05,,53.7,75.5
1.55,155.21,5.09,1.53,153.28,5.03,,53.1,75
