Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.32,131.66,4.32,1.3,129.68,4.25,,50.8,62
1.31,131.17,4.3,1.3,129.72,4.26,,47.1,62.3
1.31,130.87,4.29,1.3,129.64,4.25,,48.7,62.9
1.31,131.28,4.31,1.3,130.23,4.27,,47.7,63.5
1.31,131.23,4.31,1.31,130.6,4.28,,47,63.3
1.31,130.86,4.29,1.31,130.63,4.29,,47.6,63.5
1.31,130.87,4.29,1.31,130.56,4.28,,46.4,63.4
1.31,130.85,4.29,1.31,130.82,4.29,,47,63.8
1.31,130.78,4.29,1.31,130.56,4.28,,45.3,64.2
1.31,131.15,4.3,1.31,131.45,4.31,,46.2,64.2
1.3,130.48,4.28,1.31,130.86,4.29,,45.8,64.2
1.32,131.63,4.32,1.32,132.07,4.33,,45.2,65.4
1.33,133.05,4.37,1.34,133.5,4.38,,45.1,66.4
1.35,134.62,4.42,1.35,135.17,4.43,,44.8,68.2
1.35,135.2,4.44,1.35,134.91,4.43,,45.9,67.7
1.35,135.29,4.44,1.35,134.76,4.42,,46,67.2
1.36,136.42,4.48,1.35,135.43,4.44,,45.3,67.5
1.37,137.34,4.51,1.36,135.91,4.46,,46.4,68
1.38,137.95,4.53,1.36,136.28,4.47,,47,68.1
1.39,138.62,4.55,1.37,136.69,4.48,,46.9,68.8
1.39,139.44,4.57,1.37,137.07,4.5,,47,69.2
1.4,139.89,4.59,1.38,138.05,4.53,,46.7,70.5
1.39,139.46,4.58,1.37,136.86,4.49,,46.7,69.7
1.37,137.37,4.51,1.35,135.18,4.43,,46,68
1.36,136.22,4.47,1.34,134.07,4.4,,45.9,66.6
1.34,134.22,4.4,1.32,131.67,4.32,,45.4,64.2
1.36,136.19,4.47,1.35,134.62,4.42,,45.1,66.5
1.36,136.27,4.47,1.34,134.04,4.4,,44.9,65.7
1.33,132.83,4.36,1.31,130.69,4.29,,45.5,63.1
1.32,131.83,4.33,1.3,129.66,4.25,,45.2,62.4
1.34,134.2,4.4,1.32,132.38,4.34,,45.7,64
1.34,133.82,4.39,1.32,132.46,4.35,,47.6,64.2
1.34,133.62,4.38,1.32,131.78,4.32,,46.1,63.7
1.34,133.55,4.38,1.32,131.71,4.32,,46.8,63.5
1.32,132.29,4.34,1.31,131.25,4.31,,46.5,62.8
1.32,132.3,4.34,1.31,131.44,4.31,,45.2,63
1.33,132.58,4.35,1.32,131.67,4.32,,45,63.4
1.32,132.49,4.35,1.32,131.94,4.33,,45.1,63.8
1.33,132.68,4.35,1.32,132.19,4.34,,44.6,64.2
1.33,133.19,4.37,1.33,132.92,4.36,,44.8,64.7
1.34,133.69,4.39,1.34,133.83,4.39,,44.7,65.5
1.34,134.04,4.4,1.34,134.36,4.41,,43.9,66.1
1.34,134.12,4.4,1.35,134.61,4.42,,43.7,66.4
1.34,134.26,4.4,1.35,134.84,4.42,,43.5,66.6
1.34,134.32,4.41,1.35,135.03,4.43,,43.1,66.9
1.35,135.02,4.43,1.36,136.15,4.47,,42.9,67.9
1.37,137.03,4.5,1.38,137.96,4.53,,43.1,69.8
1.39,138.62,4.55,1.39,139.33,4.57,,43,70.8
1.4,140.06,4.6,1.4,140.46,4.61,,43,71.8
1.37,137.07,4.5,1.36,136.49,4.48,,43,68.1
1.36,135.91,4.46,1.35,134.97,4.43,,43.5,66.7
1.37,136.86,4.49,1.36,135.61,4.45,,44,66.9
1.38,137.74,4.52,1.36,135.99,4.46,,45.1,67.2
1.39,139.27,4.57,1.37,137.49,4.51,,44.3,69
1.4,140.16,4.6,1.38,138.44,4.54,,44.8,70.1
1.4,140.08,4.6,1.38,138.09,4.53,,45,69.7
1.38,138.33,4.54,1.36,136.24,4.47,,45.2,67.9
1.37,137.02,4.5,1.35,134.98,4.43,,45,66.6
1.38,138.14,4.53,1.36,135.97,4.46,,44.8,67.6
1.37,136.57,4.48,1.35,134.65,4.42,,45,66
1.35,135.11,4.43,1.33,133.32,4.37,,45.2,64.8
1.35,135.04,4.43,1.33,132.93,4.36,,45.6,64.4
1.35,135.44,4.44,1.34,133.86,4.39,,45.5,65.2
1.36,136.37,4.47,1.34,134.44,4.41,,46.1,65.5
1.36,136.45,4.48,1.35,134.66,4.42,,45.4,65.6
1.35,135.22,4.44,1.34,133.82,4.39,,45.5,64.8
1.35,135.09,4.43,1.34,133.78,4.39,,45.8,64.8
1.34,134.38,4.41,1.34,133.72,4.39,,45.7,64.4
1.35,134.51,4.41,1.34,134.16,4.4,,45.6,64.7
1.34,134.36,4.41,1.34,134.39,4.41,,45.2,65.4
1.35,134.64,4.42,1.35,134.53,4.41,,45.8,65.5
1.35,134.51,4.41,1.35,134.56,4.41,,45.4,65.6
1.35,135.49,4.45,1.35,135.31,4.44,,44.8,66.5
1.36,136.41,4.48,1.37,136.72,4.49,,44.6,67.9
1.37,136.93,4.49,1.37,137.22,4.5,,44.5,68.2
1.34,133.61,4.38,1.34,133.97,4.4,,43.8,64.7
1.33,133.46,4.38,1.34,133.94,4.39,,43,64.4
1.33,133.12,4.37,1.34,133.67,4.39,,43.1,64.2
1.33,132.74,4.35,1.34,133.5,4.38,,43.2,63.9
1.32,132.3,4.34,1.33,133.12,4.37,,43,63.6
1.32,131.99,4.33,1.33,132.8,4.36,,42.9,63.3
1.32,131.51,4.31,1.32,132.46,4.35,,43,63.1
1.43,142.95,4.69,1.44,143.81,4.72,,43.4,74.5
1.42,142.34,4.67,1.43,143.35,4.7,,43.4,74.2
1.39,139.1,4.56,1.39,139.25,4.57,,43.7,70.4
1.37,137.39,4.51,1.37,137,4.49,,44.4,67.7
1.37,136.85,4.49,1.36,135.64,4.45,,44.4,66.3
1.37,136.69,4.48,1.36,135.79,4.45,,44.7,67.1
1.39,138.74,4.55,1.37,137.41,4.51,,45.2,67.2
1.38,138.38,4.54,1.37,137.29,4.5,,45.5,67.5
1.38,138.16,4.53,1.37,137.15,4.5,,45.9,67
1.32,131.79,4.32,1.31,130.66,4.29,,46.1,60.6
1.39,138.68,4.55,1.38,137.89,4.52,,46.4,67.8
1.4,139.9,4.59,1.39,139.08,4.56,,46.9,68.6
1.39,139.18,4.57,1.39,138.75,4.55,,47.1,68.5
1.39,139.42,4.57,1.39,139.28,4.57,,47.6,68.6
1.39,139.22,4.57,1.39,139.37,4.57,,49,68.5
1.39,139.25,4.57,1.4,139.56,4.58,,49.1,68.6
1.39,139.25,4.57,1.39,139.37,4.57,,48.7,68.5
1.4,140.41,4.61,1.4,139.87,4.59,,47.3,68.2
1.41,140.88,4.62,1.4,139.63,4.58,,47.3,67.6
1.41,140.59,4.61,1.4,139.75,4.59,,46.7,67.7
1.4,139.86,4.59,1.39,139.15,4.57,,47,67.4
1.4,139.65,4.58,1.39,139.06,4.56,,47.5,67.6
1.39,139.14,4.56,1.39,138.62,4.55,,47.6,67.3
1.39,138.56,4.55,1.38,138.14,4.53,,47.7,67.1
1.38,137.63,4.52,1.37,137.25,4.5,,47.2,66.5
1.37,136.78,4.49,1.37,136.56,4.48,,47.5,66.2
1.36,136.11,4.47,1.36,136.13,4.47,,47.2,66.1
1.36,135.64,4.45,1.36,135.7,4.45,,46.5,66
1.35,135.38,4.44,1.36,135.51,4.45,,45.9,66
1.35,134.94,4.43,1.35,135.15,4.43,,45.4,65.8
1.35,134.62,4.42,1.35,134.96,4.43,,44.8,65.8
