Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
167,166,131,111,0,0,127,107,HS,FF
168,151,128,107,-3,-4,127,107,HS,FF
170,124,125,102,-3,-5,127,107,HS,FF
172,134,125,108,0,6,127,107,HS,FF
173,132,121,111,-4,3,120,114,FF,FF
178,140,120,115,-1,4,120,114,FF,FF
177,153,124,112,4,-3,120,114,FF,FF
174,156,115,118,-9,6,120,114,FF,FF
175,171,116,122,1,4,119,128,FF,HS
175,179,118,125,2,3,119,128,FF,HS
173,173,122,128,4,3,119,128,FF,HS
175,175,120,138,-2,10,119,128,FF,HS
168,174,123,138,3,0,124,134,HS,HS
168,174,119,135,-4,-3,124,134,HS,HS
157,168,129,132,10,-3,124,134,HS,HS
149,167,125,131,-4,-1,124,134,HS,HS
142,168,119,130,-6,-1,109,130,FF,HS
132,173,112,132,-7,2,109,130,FF,HS
128,173,105,133,-7,1,109,130,FF,HS
127,173,102,127,-3,-6,109,130,FF,HS
132,173,103,131,1,4,108,121,FF,FF
139,177,107,124,4,-7,108,121,FF,FF
138,171,111,115,4,-9,108,121,FF,FF
154,175,114,117,3,2,108,121,FF,FF
157,174,117,115,3,-2,123,112,HS,FF
172,173,121,111,4,-4,123,112,HS,FF
178,173,125,107,4,-4,123,112,HS,FF
170,176,129,116,4,9,123,112,HS,FF
174,173,133,111,4,-5,132,99,HS,FF
174,176,133,103,0,-8,132,99,HS,FF
169,171,130,95,-3,-8,132,99,HS,FF
172,161,133,88,3,-7,132,99,HS,FF
165,155,129,82,-4,-6,128,73,HS,TO
169,136,129,76,0,-6,128,73,HS,TO
174,131,129,72,0,-4,128,73,HS,TO
170,129,126,62,-3,-10,128,73,HS,TO
171,132,121,66,-5,4,122,74,HS,TO
174,135,122,72,1,6,122,74,HS,TO
176,143,122,77,0,5,122,74,HS,TO
177,146,124,83,2,6,122,74,HS,TO
177,157,122,89,-2,6,115,97,FF,FF
177,160,116,95,-6,6,115,97,FF,FF
176,174,111,100,-5,5,115,97,FF,FF
177,177,113,105,2,5,115,97,FF,FF
176,171,110,110,-3,5,109,116,FF,FF
176,177,110,115,0,5,109,116,FF,FF
172,173,110,118,0,3,109,116,FF,FF
167,176,107,121,-3,3,109,116,FF,FF
159,174,110,130,3,9,103,127,FF,HS
148,174,107,127,-3,-3,103,127,FF,HS
137,176,102,127,-5,0,103,127,FF,HS
134,175,96,124,-6,-3,103,127,FF,HS
130,174,91,122,-5,-2,92,121,TO,FF
137,174,88,120,-3,-2,92,121,TO,FF
137,177,92,123,4,3,92,121,TO,FF
138,174,98,120,6,-3,92,121,TO,FF
144,172,95,117,-3,-3,106,117,FF,FF
161,172,105,116,10,-1,106,117,FF,FF
164,171,111,116,6,0,106,117,FF,FF
176,171,116,120,5,4,106,117,FF,FF
