Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
165,160,108,119,0,0,107,112,FF,FF
156,140,111,114,3,-5,107,112,FF,FF
164,146,107,111,-4,-3,107,112,FF,FF
164,155,105,106,-2,-5,107,112,FF,FF
164,152,98,107,-7,1,88,105,FF,FF
159,156,93,107,-5,0,88,105,FF,FF
166,148,85,100,-8,-7,88,105,FF,FF
161,140,76,106,-9,6,88,105,FF,FF
167,149,73,99,-3,-7,70,96,TO,TO
144,150,73,97,0,-2,70,96,TO,TO
158,150,70,95,-3,-2,70,96,TO,TO
142,154,67,94,-3,-1,70,96,TO,TO
143,154,71,92,4,-2,75,90,TO,TO
145,152,74,91,3,-1,75,90,TO,TO
147,155,77,90,3,-1,75,90,TO,TO
143,151,80,87,3,-3,75,90,TO,TO
153,149,83,95,3,8,89,102,FF,FF
155,155,87,101,4,6,89,102,FF,FF
165,155,91,105,4,4,89,102,FF,FF
167,158,96,108,5,3,89,102,FF,FF
170,150,101,112,5,4,108,107,FF,FF
175,150,105,115,4,3,108,107,FF,FF
173,145,111,105,6,-10,108,107,FF,FF
166,142,117,97,6,-8,108,107,FF,FF
162,140,121,90,4,-7,126,88,HS,TO
160,132,123,84,2,-6,126,88,HS,TO
163,131,132,87,9,3,126,88,HS,TO
164,130,131,91,-1,4,126,88,HS,TO
167,129,133,96,2,5,132,105,HS,FF
166,131,132,102,-1,6,132,105,HS,FF
168,136,133,108,1,6,132,105,HS,FF
170,136,133,116,0,8,132,105,HS,FF
166,143,130,118,-3,2,128,122,HS,FF
168,147,129,121,-1,3,128,122,HS,FF
168,151,128,126,-1,5,128,122,HS,FF
167,155,126,126,-2,0,128,122,HS,FF
169,157,128,134,2,8,124,129,HS,HS
168,163,125,129,-3,-5,124,129,HS,HS
169,160,124,127,-1,-2,124,129,HS,HS
169,160,122,128,-2,1,124,129,HS,HS
166,156,123,125,1,-3,122,123,HS,HS
167,157,128,125,5,0,122,123,HS,HS
160,156,120,122,-8,-3,122,123,HS,HS
159,159,118,123,-2,1,122,123,HS,HS
158,160,121,122,3,-1,119,119,FF,FF
148,158,122,120,1,-2,119,119,FF,FF
144,157,119,118,-3,-2,119,119,FF,FF
138,157,114,116,-5,-2,119,119,FF,FF
141,156,106,114,-8,-2,113,114,FF,FF
136,156,109,113,3,-1,113,114,FF,FF
139,157,118,114,9,1,113,114,FF,FF
142,157,122,117,4,3,113,114,FF,FF
148,158,129,118,7,1,126,119,HS,FF
156,156,129,118,0,0,126,119,HS,FF
161,153,123,121,-6,3,126,119,HS,FF
169,154,124,119,1,-2,126,119,HS,FF
167,148,127,115,3,-4,125,108,HS,FF
162,145,125,112,-2,-3,125,108,HS,FF
158,135,125,107,0,-5,125,108,HS,FF
156,130,126,101,1,-6,125,108,HS,FF
156,127,126,95,0,-6,126,91,HS,TO
159,130,127,90,1,-5,126,91,HS,TO
161,129,127,87,0,-3,126,91,HS,TO
162,132,126,92,-1,5,126,91,HS,TO
164,136,126,97,0,5,125,103,HS,FF
165,138,126,101,0,4,125,103,HS,FF
165,146,126,106,0,5,125,103,HS,FF
164,146,124,110,-2,4,125,103,HS,FF
165,152,123,113,-1,3,123,119,HS,FF
166,156,124,117,1,4,123,119,HS,FF
166,159,124,119,0,2,123,119,HS,FF
166,158,123,127,-1,8,123,119,HS,FF
167,160,122,133,-1,6,123,131,HS,HS
166,158,125,132,3,-1,123,131,HS,HS
164,158,122,132,-3,0,123,131,HS,HS
166,158,123,130,1,-2,123,131,HS,HS
158,158,122,129,-1,-1,122,126,HS,HS
158,159,126,127,4,-2,122,126,HS,HS
152,159,122,125,-4,-2,122,126,HS,HS
147,160,119,124,-3,-1,122,126,HS,HS
145,159,117,122,-2,-2,111,120,FF,FF
142,160,108,121,-9,-1,111,120,FF,FF
145,161,108,120,0,-1,111,120,FF,FF
144,162,111,120,3,0,111,120,FF,FF
150,161,116,119,5,-1,120,118,FF,FF
152,161,122,119,6,0,120,118,FF,FF
159,161,118,118,-4,-1,120,118,FF,FF
164,161,126,118,8,0,120,118,FF,FF
169,159,121,118,-5,0,127,116,HS,FF
174,157,128,117,7,-1,127,116,HS,FF
173,154,130,115,2,-2,127,116,HS,FF
171,148,130,117,0,2,127,116,HS,FF
167,141,128,118,-2,1,125,118,HS,FF
164,138,126,123,-2,5,125,118,HS,FF
164,134,125,119,-1,-4,125,118,HS,FF
164,132,124,115,-1,-4,125,118,HS,FF
164,132,123,109,-1,-6,122,111,HS,FF
166,135,123,112,0,3,122,111,HS,FF
167,137,122,113,-1,1,122,111,HS,FF
167,141,122,113,0,0,122,111,HS,FF
167,144,120,112,-2,-1,120,118,FF,FF
167,148,121,115,1,3,120,118,FF,FF
168,150,121,119,0,4,120,118,FF,FF
168,156,121,129,0,10,120,118,FF,FF
168,157,119,133,-2,4,117,133,FF,HS
168,157,118,130,-1,-3,117,133,FF,HS
168,160,116,135,-2,5,117,133,FF,HS
169,159,115,134,-1,-1,117,133,FF,HS
168,155,115,132,0,-2,114,131,FF,HS
166,155,112,132,-3,0,114,131,FF,HS
164,156,115,131,3,-1,114,131,FF,HS
158,157,116,131,1,0,114,131,FF,HS
159,158,123,126,7,-5,119,126,FF,HS
152,158,121,128,-2,2,119,126,FF,HS
150,158,118,127,-3,-1,119,126,FF,HS
149,158,116,126,-2,-1,119,126,FF,HS
152,159,119,125,3,-1,122,122,HS,FF
153,159,122,121,3,-4,122,122,HS,FF
155,160,126,121,4,0,122,122,HS,FF
159,161,125,122,-1,1,122,122,HS,FF
