Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
165,160,108,119,0,0
156,140,122,99,14,-20
164,146,107,103,-15,4
164,155,105,106,-2,3
164,152,79,107,-26,1
159,156,32,107,-47,0
166,148,4,100,-28,-7
161,140,17,125,13,25
167,149,108,99,91,-26
144,150,101,97,-7,-2
158,150,32,95,-69,-2
142,154,82,94,50,-1
143,154,83,92,1,-2
145,152,85,91,2,-1
147,155,88,90,3,-1
143,151,89,87,1,-3
153,149,130,120,41,33
155,155,127,120,-3,0
165,155,125,117,-2,-3
167,158,131,119,6,2
170,150,128,125,-3,6
175,150,132,115,4,-10
173,145,130,76,-2,-39
166,142,138,75,8,-1
162,140,134,69,-4,-6
160,132,132,67,-2,-2
163,131,132,137,0,70
164,130,131,128,-1,-9
167,129,133,72,2,-56
166,131,132,120,-1,48
168,136,133,108,1,-12
170,136,133,116,0,8
166,143,130,118,-3,2
168,147,129,131,-1,13
168,151,128,126,-1,-5
167,155,126,126,-2,0
169,157,128,134,2,8
168,163,125,129,-3,-5
169,160,124,127,-1,-2
169,160,122,128,-2,1
166,156,123,125,1,-3
167,157,128,125,5,0
160,156,120,122,-8,-3
159,159,118,123,-2,1
158,160,132,122,14,-1
148,158,122,120,-10,-2
144,157,74,118,-48,-2
138,157,72,116,-2,-2
141,156,124,114,52,-2
136,156,119,113,-5,-1
139,157,118,114,-1,1
142,157,122,117,4,3
148,158,129,118,7,1
156,156,129,118,0,0
161,153,123,121,-6,3
169,154,124,119,1,-2
167,148,127,115,3,-4
162,145,125,69,-2,-46
158,135,125,66,0,-3
156,130,126,65,1,-1
156,127,126,65,0,0
159,130,127,67,1,2
161,129,127,122,0,55
162,132,126,108,-1,-14
164,136,126,112,0,4
165,138,126,116,0,4
165,146,126,123,0,7
164,146,124,122,-2,-1
165,152,123,123,-1,1
166,156,124,130,1,7
166,159,124,128,0,-2
166,158,123,127,-1,-1
167,160,122,133,-1,6
166,158,125,132,3,-1
164,158,122,132,-3,0
166,158,123,130,1,-2
158,158,122,129,-1,-1
158,159,126,127,4,-2
152,159,122,125,-4,-2
147,160,119,124,-3,-1
145,159,117,122,-2,-2
142,160,108,121,-9,-1
145,161,108,120,0,-1
144,162,120,120,12,0
150,161,116,119,-4,-1
152,161,122,119,6,0
159,161,118,118,-4,-1
164,161,126,118,8,0
169,159,121,118,-5,0
174,157,128,117,7,-1
173,154,130,115,2,-2
171,148,130,117,0,2
167,141,128,118,-2,1
164,138,126,123,-2,5
164,134,125,119,-1,-4
164,132,124,104,-1,-15
164,132,123,109,-1,5
166,135,123,112,0,3
167,137,122,113,-1,1
167,141,122,113,0,0
167,144,120,112,-2,-1
167,148,121,126,1,14
168,150,121,131,0,5
168,156,121,129,0,-2
168,157,119,133,-2,4
168,157,118,130,-1,-3
168,160,116,135,-2,5
169,159,115,134,-1,-1
168,155,115,132,0,-2
166,155,112,132,-3,0
164,156,115,131,3,-1
158,157,116,131,1,0
159,158,123,126,7,-5
152,158,121,128,-2,2
150,158,118,127,-3,-1
149,158,116,126,-2,-1
152,159,128,125,12,-1
153,159,122,121,-6,-4
155,160,126,121,4,0
159,161,125,122,-1,1
