Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.23,122.65,4.02,1.2,120.26,3.95,,44.6,54.3
1.2,120.07,3.94,1.18,117.93,3.87,,44.6,52.5
1.23,123.17,4.04,1.21,121.15,3.97,,44.2,56.2
1.25,125.22,4.11,1.23,123.06,4.04,,43.7,58.6
1.28,128.43,4.21,1.27,126.69,4.16,,44.3,60.4
1.28,128.29,4.21,1.27,126.67,4.16,,44.5,61
1.29,129.16,4.24,1.27,127.48,4.18,,44.3,61
1.28,128.2,4.21,1.27,126.67,4.16,,45.1,59.6
1.29,129.01,4.23,1.27,127.46,4.18,,44.6,59.9
1.25,124.87,4.1,1.23,123.37,4.05,,44.8,56.5
1.31,130.83,4.29,1.29,129.36,4.24,,45.2,62.3
1.42,142.47,4.67,1.4,140.37,4.61,,45,72.8
1.42,141.88,4.66,1.4,139.89,4.59,,45,72.3
1.42,142.42,4.67,1.4,140.28,4.6,,45.4,72.8
1.44,144.47,4.74,1.42,142.24,4.67,,45.7,74.3
1.45,145.31,4.77,1.43,143.07,4.69,,46.3,75.1
1.46,145.57,4.78,1.44,143.59,4.71,,46.9,75.4
1.46,145.73,4.78,1.44,143.76,4.72,,47.9,75.9
1.46,145.74,4.78,1.44,143.99,4.72,,48.1,76.1
1.44,144.13,4.73,1.42,141.91,4.66,,48.1,74.4
1.43,142.82,4.69,1.41,141.17,4.63,,47.8,73.5
1.45,144.63,4.75,1.43,142.62,4.68,,48.2,74.7
1.43,142.92,4.69,1.41,141.04,4.63,,48.2,73.1
1.43,142.56,4.68,1.4,140.35,4.6,,48,72.1
1.43,142.55,4.68,1.4,139.79,4.59,,47.3,71.7
1.42,142.19,4.67,1.4,139.84,4.59,,48.1,71.5
1.42,142.17,4.66,1.4,140.2,4.6,,48.3,71.7
1.42,141.84,4.65,1.4,140.33,4.6,,47.4,71.6
1.41,141.27,4.63,1.4,139.93,4.59,,46.9,70.8
1.42,141.91,4.66,1.4,140.2,4.6,,47.2,70.9
1.42,141.85,4.65,1.4,140.26,4.6,,47.2,71.6
1.42,142.21,4.67,1.41,140.54,4.61,,46.1,71.7
1.43,142.66,4.68,1.41,140.71,4.62,,45.5,72.5
1.42,142.2,4.67,1.41,140.56,4.61,,45.1,72.6
1.42,142.19,4.67,1.41,140.54,4.61,,44.9,72.8
1.42,142.37,4.67,1.41,140.82,4.62,,44.1,73.1
1.43,142.6,4.68,1.41,140.99,4.63,,43.9,73.2
1.44,144.12,4.73,1.43,142.55,4.68,,43.8,74.2
1.44,144.42,4.74,1.43,143.16,4.7,,43.6,74.6
1.45,144.58,4.74,1.43,143.42,4.71,,43.6,74.9
1.43,143.5,4.71,1.43,142.73,4.68,,43.4,74
1.43,143,4.69,1.42,142.41,4.67,,43.5,73.9
1.47,147.42,4.84,1.46,146.33,4.8,,44.7,77.1
1.48,148.06,4.86,1.47,146.86,4.82,,45,78.1
1.49,148.66,4.88,1.48,147.59,4.84,,45.1,78.7
1.5,150.33,4.93,1.49,148.99,4.89,,46.2,80.3
1.49,148.8,4.88,1.47,147.21,4.83,,46.3,78.8
1.48,148.44,4.87,1.47,146.63,4.81,,46.9,78.4
1.48,148.38,4.87,1.47,146.76,4.81,,47.6,78.5
1.49,148.63,4.88,1.47,146.61,4.81,,47.9,78.5
1.49,148.51,4.87,1.47,146.54,4.81,,48.4,77.9
1.46,146.19,4.8,1.44,144.22,4.73,,47.6,75.5
1.45,145.21,4.76,1.43,143.42,4.71,,48.6,74.5
1.45,145,4.76,1.43,143.13,4.7,,48.8,74.5
1.44,143.79,4.72,1.42,141.92,4.66,,48.3,73.7
1.43,143.27,4.7,1.42,141.56,4.64,,49.3,72.9
1.43,143.08,4.69,1.41,140.95,4.62,,49.7,72.8
1.43,143.23,4.7,1.41,140.86,4.62,,49.6,72.3
1.43,142.7,4.68,1.4,140.06,4.6,,49.7,72.1
1.42,142.31,4.67,1.4,139.89,4.59,,49.8,71.7
1.42,142.31,4.67,1.4,139.96,4.59,,49.2,71.3
1.42,141.67,4.65,1.4,139.74,4.58,,48.5,70.8
1.42,141.7,4.65,1.4,139.74,4.58,,47.5,70.8
1.42,142.19,4.67,1.4,140.33,4.6,,46.9,71
1.42,142.49,4.67,1.41,140.77,4.62,,46.2,71.5
1.42,142.49,4.67,1.41,140.86,4.62,,46.2,71.9
1.43,143.01,4.69,1.41,141.43,4.64,,45.4,72.7
1.43,143.36,4.7,1.42,141.88,4.65,,45.5,73.2
1.44,143.76,4.72,1.42,142.38,4.67,,46,73.6
1.44,143.8,4.72,1.43,142.52,4.68,,45.7,73.6
1.44,143.9,4.72,1.43,142.53,4.68,,45.1,73.7
1.44,144.06,4.73,1.43,142.84,4.69,,44.9,74
1.44,144.31,4.73,1.43,143.12,4.7,,45,74.1
1.45,144.66,4.75,1.43,143.42,4.71,,44.5,74.2
1.45,145.39,4.77,1.45,144.55,4.74,,44.9,75.2
1.46,145.64,4.78,1.45,144.98,4.76,,45.5,75.8
1.48,147.54,4.84,1.47,146.58,4.81,,45.9,77.4
1.48,148.34,4.87,1.47,147.42,4.84,,46,78.2
1.49,149.27,4.9,1.48,148.17,4.86,,46.7,79.3
1.51,150.79,4.95,1.5,149.65,4.91,,46.9,80.8
1.51,150.76,4.95,1.5,149.65,4.91,,47.7,80.7
1.51,150.51,4.94,1.49,149.25,4.9,,47.6,80.3
1.5,149.7,4.91,1.48,148.43,4.87,,47.2,79.5
1.48,148.48,4.87,1.47,147.09,4.83,,47.6,78
1.48,147.98,4.86,1.47,146.66,4.81,,47.5,77.3
1.47,146.88,4.82,1.46,145.63,4.78,,47.5,75.9
1.47,147.02,4.82,1.46,145.58,4.78,,47.9,75.7
1.46,146.29,4.8,1.45,144.98,4.76,,47.8,75
1.46,145.88,4.79,1.45,144.62,4.74,,47.7,74.8
1.45,145.49,4.77,1.44,144.27,4.73,,48.2,74.4
1.45,145.27,4.77,1.44,143.99,4.72,,48.7,74.4
1.45,144.5,4.74,1.43,143.1,4.69,,48.9,74
1.44,143.94,4.72,1.42,142.35,4.67,,48.7,73.3
1.44,143.75,4.72,1.42,142.11,4.66,,48.5,73.2
1.43,143.21,4.7,1.42,141.61,4.65,,47.5,72.6
1.43,143.3,4.7,1.42,141.75,4.65,,47.3,72.6
1.43,143.44,4.71,1.42,141.9,4.66,,47,72.6
1.44,143.77,4.72,1.42,142.32,4.67,,45.9,73
1.44,143.76,4.72,1.42,142.4,4.67,,45.7,73.5
1.44,144.22,4.73,1.43,142.82,4.69,,45.3,73.9
1.45,144.73,4.75,1.43,143.38,4.7,,45.8,74.5
1.45,145.11,4.76,1.44,143.85,4.72,,45.1,74.9
1.45,145.22,4.76,1.44,143.99,4.72,,44.8,75
1.45,144.98,4.76,1.44,143.84,4.72,,44.7,74.7
1.45,145.11,4.76,1.44,143.94,4.72,,44.5,74.6
1.45,145.3,4.77,1.44,144.18,4.73,,44.4,74.6
1.46,145.78,4.78,1.45,144.69,4.75,,44.5,74.9
1.46,145.84,4.78,1.45,144.88,4.75,,44.5,75.2
1.46,145.99,4.79,1.45,145.15,4.76,,44.6,75.5
1.47,146.65,4.81,1.46,145.83,4.78,,44.8,76.3
1.47,146.88,4.82,1.46,146.28,4.8,,46.6,77
1.48,147.95,4.85,1.47,147.19,4.83,,46.5,78
1.48,148.13,4.86,1.48,147.53,4.84,,46.8,78.6
1.49,149.37,4.9,1.49,148.66,4.88,,47,79.9
1.49,148.86,4.88,1.48,148.06,4.86,,47,79.3
1.48,147.79,4.85,1.47,146.81,4.82,,47.2,78.1
1.47,146.61,4.81,1.46,145.55,4.78,,47.6,76.7
1.46,145.68,4.78,1.45,144.66,4.75,,48.2,75.9
1.45,145.08,4.76,1.44,143.99,4.72,,47.9,75.4
1.44,144.07,4.73,1.43,142.86,4.69,,48.1,74
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
