Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.45,144.85,4.75,1.43,142.67,4.68,,48.9,73.8
1.43,143,4.69,1.41,140.9,4.62,,46.2,71.9
1.42,141.93,4.66,1.4,139.53,4.58,,45.3,70.5
1.44,143.95,4.72,1.42,141.59,4.65,,45.1,72.4
1.43,142.81,4.69,1.4,140.49,4.61,,44.5,71.1
1.42,141.98,4.66,1.4,139.74,4.58,,45.7,71
1.41,141.13,4.63,1.39,139.24,4.57,,46.7,70.5
1.4,140.28,4.6,1.39,138.62,4.55,,46.9,69.8
1.38,138.34,4.54,1.37,137.2,4.5,,47.2,68.6
1.38,137.67,4.52,1.36,136.47,4.48,,47.2,67.9
1.37,137.04,4.5,1.36,135.89,4.46,,46.4,67.6
1.36,136.34,4.47,1.35,135.24,4.44,,46.3,67.1
1.36,136.23,4.47,1.35,135.31,4.44,,45.6,67.4
1.37,136.61,4.48,1.36,135.79,4.46,,45.4,67.9
1.38,137.53,4.51,1.37,136.95,4.49,,44.4,68.8
1.38,138.27,4.54,1.38,137.83,4.52,,43.9,69.2
1.37,137.47,4.51,1.37,137.27,4.5,,43.3,69.1
1.37,136.99,4.49,1.37,136.89,4.49,,43.3,68.1
1.36,136.46,4.48,1.36,136.5,4.48,,43.3,67.4
1.37,136.62,4.48,1.37,136.76,4.49,,43.2,67.3
1.37,136.78,4.49,1.37,137.08,4.5,,43.1,66.9
1.38,137.55,4.51,1.38,138.17,4.53,,43.3,68
1.37,137.28,4.5,1.38,138.01,4.53,,43.5,67.8
1.37,137.33,4.51,1.38,138.12,4.53,,45.7,67.7
1.39,138.59,4.55,1.39,139.02,4.56,,47,69
1.35,135.44,4.44,1.35,135.18,4.44,,47.6,70.4
1.37,136.99,4.49,1.36,136.48,4.48,,45.9,70.6
1.36,135.57,4.45,1.35,134.63,4.42,,45.9,68.7
1.27,126.8,4.16,1.26,125.88,4.13,,48.1,60.6
1.26,125.61,4.12,1.24,124.25,4.08,,47.8,59.1
1.29,129.3,4.24,1.28,127.71,4.19,,47.3,63.1
1.29,128.69,4.22,1.27,127.16,4.17,,46.3,63.4
1.37,136.61,4.48,1.35,135,4.43,,45.3,71.6
1.37,136.56,4.48,1.35,134.83,4.42,,48.1,71.8
1.37,136.58,4.48,1.35,134.69,4.42,,41.9,71.9
1.37,136.56,4.48,1.35,134.65,4.42,,41.8,71.8
1.35,135.34,4.44,1.34,133.51,4.38,,42.1,71.6
1.35,134.99,4.43,1.33,133.36,4.38,,41.8,71.4
1.34,134.18,4.4,1.33,132.67,4.35,,42.9,71.2
1.34,134.13,4.4,1.33,132.73,4.35,,43.8,71
1.31,131.22,4.31,1.3,130.19,4.27,,46,70.8
1.31,131.29,4.31,1.3,130.42,4.28,,46,70.7
1.33,133.12,4.37,1.32,132.27,4.34,,46.4,70.5
1.16,116.5,3.82,1.19,118.79,3.9,,46.4,70.4
1.17,116.69,3.83,1.19,118.62,3.89,,46.8,70.4
1.17,116.57,3.82,1.18,118.31,3.88,,46.5,70.3
1.17,116.7,3.83,1.18,118.27,3.88,,46.2,70.2
1.17,116.83,3.83,1.18,118.32,3.88,,46.1,70.2
1.17,116.84,3.83,1.18,118.25,3.88,,46.1,70.1
1.16,116.48,3.82,1.18,117.91,3.87,,45.9,70
1.16,116.35,3.82,1.18,117.85,3.87,,46,69.9
1.16,116.09,3.81,1.18,117.75,3.86,,45.3,69.7
1.16,116,3.81,1.18,117.67,3.86,,45.1,69.6
1.16,115.81,3.8,1.17,117.41,3.85,,45.1,69.2
1.16,115.7,3.8,1.17,117.35,3.85,,45.4,69.1
1.16,115.68,3.8,1.17,117.32,3.85,,45,68.9
1.16,115.63,3.79,1.17,117.32,3.85,,44.8,68.8
1.15,115.45,3.79,1.17,117.23,3.85,,44.6,68.8
1.15,115.41,3.79,1.17,117.29,3.85,,44.6,68.8
1.15,115.42,3.79,1.17,117.37,3.85,,45.4,68.7
1.15,115.38,3.79,1.17,117.38,3.85,,45.7,68.7
1.15,115.35,3.78,1.17,117.36,3.85,,45.8,68.7
1.15,115.3,3.78,1.17,117.34,3.85,,45.8,68.6
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
