Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
174,176,131,118,0,0,134,118,HS,FF
168,173,133,119,2,1,134,118,HS,FF
167,172,138,118,5,-1,134,118,HS,FF
168,171,136,118,-2,0,134,118,HS,FF
170,175,135,115,-1,-3,132,111,HS,FF
171,178,133,113,-2,-2,132,111,HS,FF
173,174,130,108,-3,-5,132,111,HS,FF
173,174,130,110,0,2,132,111,HS,FF
174,168,128,110,-2,0,128,110,HS,FF
174,163,129,108,1,-2,128,110,HS,FF
174,159,126,114,-3,6,128,110,HS,FF
174,159,130,108,4,-6,128,110,HS,FF
174,158,128,115,-2,7,129,117,HS,FF
173,161,130,116,2,1,129,117,HS,FF
173,158,131,121,1,5,129,117,HS,FF
173,163,130,119,-1,-2,129,117,HS,FF
173,166,124,125,-6,6,123,121,FF,FF
172,169,123,120,-1,-5,123,121,FF,FF
172,173,121,116,-2,-4,123,121,FF,FF
173,174,125,126,4,10,123,121,FF,FF
174,177,124,130,-1,4,122,130,FF,HS
173,178,123,127,-1,-3,122,130,FF,HS
174,179,123,133,0,6,122,130,FF,HS
174,179,119,133,-4,0,122,130,FF,HS
174,179,117,132,-2,-1,115,130,FF,HS
173,179,117,132,0,0,115,130,FF,HS
169,178,112,131,-5,-1,115,130,FF,HS
162,176,114,128,2,-3,115,130,FF,HS
154,174,123,127,9,-1,127,127,HS,HS
148,175,128,128,5,1,127,127,HS,HS
147,175,127,127,-1,-1,127,127,HS,HS
143,175,131,126,4,-1,127,127,HS,HS
146,176,126,125,-5,-1,128,124,HS,HS
146,176,122,124,-4,-1,128,124,HS,HS
155,176,132,124,10,0,128,124,HS,HS
157,176,134,123,2,-1,128,124,HS,HS
164,177,135,122,1,-1,135,119,HS,FF
172,176,132,121,-3,-1,135,119,HS,FF
177,176,135,118,3,-3,135,119,HS,FF
174,176,138,117,3,-1,135,119,HS,FF
178,176,136,117,-2,0,136,116,HS,FF
178,176,138,117,2,0,136,116,HS,FF
175,174,136,115,-2,-2,136,116,HS,FF
171,170,134,117,-2,2,136,116,HS,FF
168,166,133,118,-1,1,134,113,HS,FF
168,161,134,117,1,-1,134,113,HS,FF
170,158,134,113,0,-4,134,113,HS,FF
171,156,135,107,1,-6,134,113,HS,FF
170,156,133,110,-2,3,133,116,HS,FF
171,153,134,112,1,2,133,116,HS,FF
171,156,134,117,0,5,133,116,HS,FF
171,156,133,125,-1,8,133,116,HS,FF
171,158,133,125,0,0,133,128,HS,HS
172,161,133,131,0,6,133,128,HS,HS
173,162,133,125,0,-6,133,128,HS,HS
172,167,133,133,0,8,133,128,HS,HS
172,170,133,131,0,-2,132,132,HS,HS
172,173,132,135,-1,4,132,132,HS,HS
171,174,132,128,0,-7,132,132,HS,HS
171,176,131,136,-1,8,132,132,HS,HS
171,177,132,136,1,0,131,133,HS,HS
172,177,131,133,-1,-3,131,133,HS,HS
171,177,132,133,1,0,131,133,HS,HS
172,175,130,133,-2,0,131,133,HS,HS
171,176,130,134,0,1,125,133,FF,HS
163,175,128,133,-2,-1,125,133,FF,HS
157,175,125,133,-3,0,125,133,FF,HS
149,174,120,132,-5,-1,125,133,FF,HS
144,176,112,132,-8,0,109,131,FF,HS
141,175,103,132,-9,0,109,131,FF,HS
142,175,108,131,5,-1,109,131,FF,HS
146,176,113,130,5,-1,109,131,FF,HS
153,176,109,130,-4,0,110,129,FF,HS
160,177,105,129,-4,-1,110,129,FF,HS
170,176,112,129,7,0,110,129,FF,HS
177,175,117,128,5,-1,110,129,FF,HS
174,174,120,127,3,-1,122,125,FF,HS
174,175,128,126,8,-1,122,125,FF,HS
177,176,123,124,-5,-2,122,125,FF,HS
175,175,119,123,-4,-1,122,125,FF,HS
166,169,122,117,3,-6,121,121,FF,FF
167,167,125,120,3,3,121,121,FF,FF
166,160,120,124,-5,4,121,121,FF,FF
168,156,117,126,-3,2,121,121,FF,FF
169,154,107,116,-10,-10,105,118,FF,FF
170,152,106,117,-1,1,105,118,FF,FF
172,155,105,119,-1,2,105,118,FF,FF
172,154,104,123,-1,4,105,118,FF,FF
173,156,103,125,-1,2,103,124,FF,HS
173,158,102,133,-1,8,103,124,FF,HS
