Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
174,176,131,118,0,0
168,173,133,119,2,1
167,172,138,118,5,-1
168,171,136,118,-2,0
170,175,135,115,-1,-3
171,178,133,113,-2,-2
173,174,130,108,-3,-5
173,174,130,110,0,2
174,168,128,110,-2,0
174,163,129,108,1,-2
174,159,126,114,-3,6
174,159,130,108,4,-6
174,158,128,115,-2,7
173,161,130,116,2,1
173,158,131,121,1,5
173,163,130,119,-1,-2
173,166,124,125,-6,6
172,169,123,120,-1,-5
172,173,121,107,-2,-13
173,174,125,126,4,19
174,177,124,130,-1,4
173,178,123,127,-1,-3
174,179,123,133,0,6
174,179,119,133,-4,0
174,179,117,132,-2,-1
173,179,117,132,0,0
169,178,112,131,-5,-1
162,176,114,128,2,-3
154,174,123,127,9,-1
148,175,128,128,5,1
147,175,127,127,-1,-1
143,175,131,126,4,-1
146,176,126,125,-5,-1
146,176,122,124,-4,-1
155,176,132,124,10,0
157,176,134,123,2,-1
164,177,135,122,1,-1
172,176,132,121,-3,-1
177,176,135,118,3,-3
174,176,138,117,3,-1
178,176,136,117,-2,0
178,176,138,117,2,0
175,174,136,115,-2,-2
171,170,134,117,-2,2
168,166,133,118,-1,1
168,161,134,117,1,-1
170,158,134,113,0,-4
171,156,135,107,1,-6
170,156,133,120,-2,13
171,153,134,121,1,1
171,156,134,117,0,-4
171,156,133,125,-1,8
171,158,133,125,0,0
172,161,133,131,0,6
173,162,133,125,0,-6
172,167,133,133,0,8
172,170,133,131,0,-2
172,173,132,135,-1,4
171,174,132,109,0,-26
171,176,131,136,-1,27
171,177,132,136,1,0
172,177,131,133,-1,-3
171,177,132,133,1,0
172,175,130,133,-2,0
171,176,130,134,0,1
163,175,128,133,-2,-1
157,175,80,133,-48,0
149,174,77,132,-3,-1
144,176,132,132,55,0
141,175,78,132,-54,0
142,175,125,131,47,-1
146,176,131,130,6,-1
153,176,97,130,-34,0
160,177,105,129,8,-1
170,176,133,129,28,0
177,175,134,128,1,-1
174,174,129,127,-5,-1
174,175,128,126,-1,-1
177,176,123,124,-5,-2
175,175,119,123,-4,-1
166,169,134,117,15,-6
167,167,135,120,1,3
166,160,108,124,-27,4
168,156,108,126,0,2
169,154,107,116,-1,-10
170,152,106,117,-1,1
172,155,105,119,-1,2
172,154,104,123,-1,4
173,156,103,125,-1,2
173,158,102,133,-1,8
173,163,101,94,-1,-39
171,168,133,101,32,7
171,172,96,106,-37,5
172,173,95,108,-1,2
171,175,94,111,-1,3
172,176,92,112,-2,1
172,176,91,112,-1,0
172,175,90,110,-1,-2
173,173,89,109,-1,-1
172,172,87,107,-2,-2
168,172,83,105,-4,-2
162,171,79,103,-4,-2
154,170,129,100,50,-3
147,170,74,100,-55,0
140,170,72,99,-2,-1
138,170,75,98,3,-1
141,171,80,98,5,0
143,171,86,97,6,-1
149,171,94,96,8,-1
153,172,103,96,9,0
163,172,115,95,12,-1
172,174,123,94,8,-1
176,174,126,93,3,-1
176,174,123,91,-3,-2
174,175,120,89,-3,-2
170,174,117,86,-3,-3
164,170,112,82,-5,-4
163,168,110,130,-2,48
163,162,108,129,-2,-1
166,157,108,118,0,-11
