Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.76,176.21,5.78,1.74,173.96,5.71,,56.1,97.6
1.77,176.76,5.8,1.74,174.46,5.72,,56.8,95.8
1.76,176.46,5.79,1.74,174.38,5.72,,57.5,96.8
1.76,176.06,5.78,1.74,174.38,5.72,,58.4,95
1.76,176.34,5.79,1.74,174.48,5.72,,60,94.9
1.75,174.88,5.74,1.73,173.02,5.68,,60,93.6
1.76,175.54,5.76,1.73,173.32,5.69,,58.3,93
1.74,174.2,5.72,1.72,172.29,5.65,,59.9,93.5
1.75,174.78,5.73,1.73,172.97,5.67,,59.9,93.2
1.74,174.4,5.72,1.73,173.12,5.68,,61.1,94.2
1.75,174.77,5.73,1.73,172.73,5.67,,60,91.5
1.73,173.23,5.68,1.71,171.31,5.62,,60.4,89.2
1.73,173.35,5.69,1.72,171.69,5.63,,59.6,90.5
1.72,172.31,5.65,1.71,170.88,5.61,,60,89.1
1.71,171.17,5.62,1.7,170.05,5.58,,58.6,89.1
1.71,170.62,5.6,1.7,169.56,5.56,,58.1,88.9
1.72,172.1,5.65,1.71,171.12,5.61,,56.9,90
1.72,172.29,5.65,1.71,171.48,5.63,,55.9,90.7
1.72,172.41,5.66,1.72,171.63,5.63,,53.7,90.7
1.7,170.47,5.59,1.7,169.52,5.56,,53,89.4
1.7,170.03,5.58,1.69,169.01,5.54,,52.3,89.2
1.71,170.71,5.6,1.69,169.49,5.56,,52.2,89
1.7,169.62,5.56,1.69,168.6,5.53,,52,88.9
1.7,170.21,5.58,1.69,169.31,5.55,,52.2,89.4
1.71,170.7,5.6,1.7,169.86,5.57,,52.2,89.8
1.7,170.46,5.59,1.7,169.76,5.57,,52.1,89.8
1.71,171.08,5.61,1.7,170.31,5.59,,53.4,90.8
1.72,172.37,5.66,1.71,171.37,5.62,,54.6,92.1
1.74,173.56,5.69,1.72,171.98,5.64,,55.4,92.3
1.73,173.01,5.68,1.71,170.98,5.61,,55.5,91.7
1.73,173.07,5.68,1.71,171.02,5.61,,56.7,91.5
1.72,172.35,5.65,1.7,169.87,5.57,,57.2,90.4
1.73,172.99,5.68,1.7,170.46,5.59,,58.1,91.1
1.74,174.04,5.71,1.71,171.36,5.62,,58.4,92
1.72,172.5,5.66,1.7,169.82,5.57,,59.2,89.9
1.71,171.44,5.62,1.69,168.66,5.53,,59.4,89.2
1.73,172.91,5.67,1.7,170.34,5.59,,59.3,91.2
1.74,173.76,5.7,1.71,171.27,5.62,,59.4,92.1
1.74,174.17,5.71,1.72,171.89,5.64,,60.1,91.4
1.74,173.63,5.7,1.71,170.95,5.61,,60,91.2
1.74,173.52,5.69,1.71,171.21,5.62,,59.4,90.7
1.71,171.16,5.62,1.69,168.59,5.53,,58.9,88.2
1.71,170.5,5.59,1.68,168.17,5.52,,58.5,87.7
1.7,169.51,5.56,1.67,167.06,5.48,,58.3,86.8
1.69,168.67,5.53,1.66,166.12,5.45,,58,86.1
1.69,169.06,5.55,1.66,166.48,5.46,,57.9,85.9
1.68,168.24,5.52,1.66,165.66,5.43,,57.9,85.6
1.68,167.84,5.51,1.65,165.33,5.42,,57.1,85.2
1.68,168.4,5.53,1.66,165.76,5.44,,57.3,85.2
1.68,167.77,5.5,1.65,165.22,5.42,,56.5,85.1
