Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
175,126,107,140,0,0
174,157,128,76,21,-64
174,151,124,66,-4,-10
175,148,121,61,-3,-5
174,144,122,59,1,-2
177,145,122,135,0,76
177,144,122,121,0,-14
176,145,121,108,-1,-13
176,148,121,107,0,-1
175,151,120,112,-1,5
175,153,118,123,-2,11
174,162,118,131,0,8
172,171,117,131,-1,0
173,176,118,132,1,1
172,170,120,134,2,2
173,167,120,135,0,1
174,176,121,136,1,1
173,179,121,134,0,-2
170,178,122,134,1,0
163,174,116,132,-6,-2
157,172,68,135,-48,3
147,174,64,135,-4,0
140,174,62,134,-2,-1
135,173,62,136,0,2
131,172,63,136,1,0
131,173,133,102,70,-34
133,174,123,100,-10,-2
137,173,119,98,-4,-2
146,173,131,97,12,-1
154,173,133,134,2,37
166,173,125,136,-8,2
178,172,121,134,-4,-2
173,172,127,134,6,0
167,172,140,123,13,-11
176,173,139,125,-1,2
177,172,139,136,0,11
178,170,135,135,-4,-1
167,167,135,73,0,-62
168,157,134,132,-1,59
169,149,107,134,-27,2
173,143,105,138,-2,4
174,138,104,132,-1,-6
174,135,102,130,-2,-2
175,134,101,119,-1,-11
176,135,100,111,-1,-8
175,137,97,118,-3,7
174,141,97,125,0,7
174,152,96,132,-1,7
174,161,94,104,-2,-28
174,173,93,115,-1,11
173,175,92,136,-1,21
173,172,89,134,-3,-2
173,178,85,121,-4,-13
173,172,82,117,-3,-4
169,170,130,114,48,-3
163,167,132,110,2,-4
155,162,70,105,-62,-5
145,164,66,104,-4,-1
138,166,64,102,-2,-2
132,165,65,96,1,-6
129,169,67,98,2,2
129,170,71,96,4,-2
130,171,76,95,5,-1
136,171,83,94,7,-1
146,174,89,90,6,-4
148,173,96,89,7,-1
165,172,113,86,17,-3
174,173,119,85,6,-1
173,171,119,84,0,-1
165,170,115,81,-4,-3
155,170,102,79,-13,-2
138,167,73,122,-29,43
147,158,90,128,17,6
147,161,86,70,-4,-58
133,147,55,64,-31,-6
169,140,17,56,-38,-8
168,128,16,122,-1,66
169,115,15,116,-1,-6
167,176,15,113,0,-3
166,176,15,117,0,4
167,177,15,118,0,1
169,177,16,122,1,4
171,177,17,123,1,1
177,177,18,123,1,0
177,177,17,121,-1,-2
177,177,17,118,0,-3
177,177,17,115,0,-3
174,82,92,21,75,-94
67,81,33,20,-59,-1
42,77,36,19,3,-1
20,74,37,18,1,-1
11,71,36,18,-1,0
3,68,34,18,-2,0
1,68,34,17,0,-1
1,67,32,18,-2,1
3,67,31,19,-1,1
5,66,29,21,-2,2
5,67,28,22,-1,1
6,66,27,24,-1,2
6,66,26,25,-1,1
6,65,27,26,1,1
5,64,28,28,1,2
4,64,29,29,1,1
4,62,30,30,1,1
4,61,31,31,1,1
4,59,33,32,2,1
4,57,33,33,0,1
5,56,34,34,1,1
5,56,34,35,0,1
5,56,34,35,0,0
6,57,30,28,-4,-7
7,58,32,26,2,-2
177,175,113,100,81,74
7,57,34,25,-79,-75
7,58,34,24,0,-1
6,58,34,24,0,0
6,57,34,24,0,0
6,58,33,24,-1,0
6,58,33,24,0,0
5,58,33,24,0,0
