Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
152,164,121,132,0,0,120,127,HS,HS
163,167,119,122,-2,-10,120,127,HS,HS
146,161,123,129,4,7,120,127,HS,HS
132,154,120,125,-3,-4,120,127,HS,HS
134,161,115,122,-5,-3,108,123,FF,FF
152,162,110,126,-5,4,108,123,FF,FF
138,162,105,120,-5,-6,108,123,FF,FF
158,155,102,124,-3,4,108,123,FF,FF
153,162,101,132,-1,8,92,137,FF,HS
154,165,96,140,-5,8,92,137,FF,HS
151,168,88,140,-8,0,92,137,FF,HS
147,172,84,139,-4,-1,92,137,FF,HS
155,170,80,131,-4,-8,91,127,FF,HS
154,166,86,126,6,-5,91,127,FF,HS
171,168,96,130,10,4,91,127,FF,HS
178,168,102,124,6,-6,91,127,FF,HS
173,171,108,118,6,-6,116,117,FF,FF
178,167,114,114,6,-4,116,117,FF,FF
176,169,119,117,5,3,116,117,FF,FF
173,173,123,120,4,3,116,117,FF,FF
175,164,129,111,6,-9,130,110,HS,FF
176,169,131,115,2,4,130,110,HS,FF
176,153,132,105,1,-10,130,110,HS,FF
174,153,129,109,-3,4,130,110,HS,FF
172,153,127,114,-2,5,129,114,HS,FF
175,156,129,113,2,-1,129,114,HS,FF
174,160,128,119,-1,6,129,114,HS,FF
176,155,132,113,4,-6,129,114,HS,FF
174,156,129,123,-3,10,125,128,HS,HS
175,161,128,131,-1,8,125,128,HS,HS
174,162,122,130,-6,-1,125,128,HS,HS
173,167,121,128,-1,-2,125,128,HS,HS
175,177,126,123,5,-5,122,129,HS,HS
178,177,127,129,1,6,122,129,HS,HS
177,172,124,128,-3,-1,122,129,HS,HS
175,171,114,137,-10,9,122,129,HS,HS
175,176,119,133,5,-4,119,127,FF,HS
176,176,124,126,5,-7,119,127,FF,HS
166,176,116,126,-8,0,119,127,FF,HS
163,177,118,126,2,0,119,127,FF,HS
156,174,115,128,-3,2,111,128,FF,HS
149,168,114,129,-1,1,111,128,FF,HS
142,170,111,129,-3,0,111,128,FF,HS
140,171,106,129,-5,0,111,128,FF,HS
137,169,101,129,-5,0,93,129,FF,HS
136,172,96,129,-5,0,93,129,FF,HS
137,172,90,130,-6,1,93,129,FF,HS
137,173,86,129,-4,-1,93,129,FF,HS
142,172,87,128,1,-1,91,129,FF,HS
149,173,89,129,2,1,91,129,FF,HS
154,173,93,130,4,1,91,129,FF,HS
167,173,98,129,5,-1,91,129,FF,HS
173,173,102,131,4,2,107,126,FF,FF
178,171,106,125,4,-6,107,126,FF,FF
178,173,110,125,4,0,107,126,FF,FF
177,168,113,124,3,-1,107,126,FF,FF
179,163,116,124,3,0,121,124,HS,FF
174,168,120,126,4,2,121,124,HS,FF
176,160,124,126,4,0,121,124,HS,FF
170,155,126,122,2,-4,121,124,HS,FF
172,150,135,113,9,-9,129,116,HS,FF
170,148,135,117,0,4,129,116,HS,FF
171,149,127,118,-8,1,129,116,HS,FF
172,147,120,117,-7,-1,129,116,HS,FF
175,152,115,122,-5,5,112,122,FF,FF
176,151,111,128,-4,6,112,122,FF,FF
175,159,108,118,-3,-10,112,122,FF,FF
175,161,114,122,6,4,112,122,FF,FF
175,164,119,116,5,-6,114,116,FF,FF
175,167,112,120,-7,4,114,116,FF,FF
174,174,117,113,5,-7,114,116,FF,FF
175,177,110,118,-7,5,114,116,FF,FF
174,178,104,121,-6,3,96,119,FF,FF
170,177,99,120,-5,-1,96,119,FF,FF
167,173,94,115,-5,-5,96,119,FF,FF
168,170,90,120,-4,5,96,119,FF,FF
162,171,86,123,-4,3,87,129,FF,HS
159,168,88,132,2,9,87,129,FF,HS
151,166,90,131,2,-1,87,129,FF,HS
145,166,84,132,-6,1,87,129,FF,HS
139,168,79,134,-5,2,73,131,FF,HS
135,167,75,134,-4,0,73,131,FF,HS
135,167,68,133,-7,-1,73,131,FF,HS
138,166,72,126,4,-7,73,131,FF,HS
138,170,78,125,6,-1,86,114,FF,FF
146,167,87,117,9,-8,86,114,FF,FF
149,168,89,110,2,-7,86,114,FF,FF
156,166,91,104,2,-6,86,114,FF,FF
156,168,94,107,3,3,99,111,FF,FF
159,169,97,109,3,2,99,111,FF,FF
166,168,101,114,4,5,99,111,FF,FF
166,167,104,117,3,3,99,111,FF,FF
163,167,110,108,6,-9,105,102,FF,FF
162,166,109,101,-1,-7,105,102,FF,FF
155,161,100,95,-9,-6,105,102,FF,FF
158,162,101,104,1,9,105,102,FF,FF
151,157,92,96,-9,-8,83,89,FF,FF
149,156,87,90,-5,-6,83,89,FF,FF
146,149,81,85,-6,-5,83,89,FF,FF
143,143,72,87,-9,2,83,89,FF,FF
147,144,76,88,4,1,68,77,FF,FF
