Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.61,160.74,5.27,1.56,156.42,5.13,,49.5,91.2
1.59,159.29,5.23,1.57,157.08,5.15,,52.8,93
1.56,155.6,5.1,1.54,154.18,5.06,,52.2,88.7
1.55,154.59,5.07,1.52,152.43,5,,57.6,86.6
1.55,155,5.09,1.53,153.15,5.02,,52.7,87.4
1.39,139.12,4.56,1.36,136.19,4.47,,52.5,69.5
1.41,141.34,4.64,1.39,138.88,4.56,,52.7,71.8
1.41,141.24,4.63,1.38,138.48,4.54,,52.8,71
1.39,139.12,4.56,1.36,136.21,4.47,,52.6,65.3
1.38,137.58,4.51,1.35,134.85,4.42,,52.7,66
1.38,138.47,4.54,1.36,135.57,4.45,,52.9,66.7
1.51,151.4,4.97,1.49,148.7,4.88,,53,79.3
1.53,153.35,5.03,1.5,150.32,4.93,,52.7,80.1
1.55,155.22,5.09,1.52,152.23,4.99,,52.6,81.1
1.63,162.86,5.34,1.61,160.67,5.27,,53.2,90.2
1.55,154.54,5.07,1.53,153.08,5.02,,52.9,81.5
1.61,160.8,5.28,1.59,159,5.22,,53.2,88.1
1.6,160.06,5.25,1.58,157.96,5.18,,53.6,86.5
1.62,162.24,5.32,1.6,159.98,5.25,,52.4,88.4
1.61,160.86,5.28,1.59,158.86,5.21,,54.1,87.2
1.6,160.03,5.25,1.58,157.95,5.18,,54.3,86.5
1.58,158.33,5.19,1.57,156.62,5.14,,54.5,84.9
1.6,159.81,5.24,1.58,157.83,5.18,,55.2,85.3
1.59,159.16,5.22,1.57,157.13,5.16,,54,84.7
1.59,159.49,5.23,1.57,157.33,5.16,,52.9,84.7
1.58,158.33,5.19,1.56,156.36,5.13,,52.7,84.2
1.57,157.45,5.17,1.55,155.49,5.1,,52.9,83
1.55,155.49,5.1,1.54,153.69,5.04,,53.7,81.1
1.57,156.58,5.14,1.55,154.88,5.08,,53.4,82
1.56,156.01,5.12,1.55,154.67,5.07,,52.7,81.9
1.56,155.93,5.12,1.55,154.58,5.07,,52.2,82
1.55,155.46,5.1,1.55,154.52,5.07,,52.5,82
1.56,155.82,5.11,1.55,154.95,5.08,,52.6,82.5
1.55,155.46,5.1,1.55,155.25,5.09,,52.4,82.3
1.55,155.1,5.09,1.55,154.69,5.08,,52,82
1.56,156.09,5.12,1.56,155.85,5.11,,52,81.9
1.56,155.98,5.12,1.56,156.26,5.13,,51.9,83.2
1.55,155.47,5.1,1.56,155.81,5.11,,52.5,82.8
1.57,157.22,5.16,1.57,156.89,5.15,,51.7,84.5
1.58,158.22,5.19,1.58,157.75,5.18,,51.8,84
1.57,157.17,5.16,1.56,156.43,5.13,,52.5,83.1
1.59,158.62,5.2,1.58,158.22,5.19,,52.6,85.1
1.56,155.92,5.12,1.55,154.72,5.08,,53.2,81.5
1.56,156.19,5.12,1.55,154.87,5.08,,53.2,81.7
1.57,156.51,5.13,1.55,155,5.09,,53.6,81.8
1.57,157.45,5.17,1.56,155.69,5.11,,53.8,81.9
1.58,157.86,5.18,1.56,155.83,5.11,,54,82.1
1.59,159.03,5.22,1.57,156.69,5.14,,53.9,82.6
1.61,160.7,5.27,1.59,158.53,5.2,,54.3,84.5
1.57,157.15,5.16,1.55,155.05,5.09,,54.5,81.1
1.58,157.85,5.18,1.56,155.88,5.11,,54,81.8
1.57,157.36,5.16,1.56,155.52,5.1,,53.6,81.4
1.56,155.79,5.11,1.54,153.81,5.05,,53.9,79.6
1.57,156.92,5.15,1.55,155.08,5.09,,53.7,80.6
1.58,157.87,5.18,1.56,155.98,5.12,,53.1,81.1
1.59,158.72,5.21,1.57,156.63,5.14,,53.1,81.6
1.57,156.69,5.14,1.55,154.82,5.08,,53,79.7
1.55,155.38,5.1,1.53,153.32,5.03,,53.5,78.4
1.54,154.5,5.07,1.52,152.46,5,,53.6,77.5
