Difference Between AL & AR 
0.189417
0.179975
0.268347
0.224158
0.28888
0.30534
0.321647
0.357185
0.377328
0.364863
0.361693
0.318697
0.28107
0.26507
0.186595
0.131633
0.110308
0.126868
0.23244
0.299854
0.361439
0.418606
0.437459
0.466739
0.468479
0.474158
0.463403
0.454385
0.419249
0.371355
0.308925
0.250786
0.199461
0.164237
0.160899
0.187768
0.236433
0.294517
0.333485
0.356812
0.380913
0.376808
0.360449
0.328629
0.289583
0.261782
0.218663
0.169565
0.153752
0.189222
0.244156
0.318731
0.390861
0.452876
0.517606
0.535906
0.552281
0.535855
0.524266
0.489194
0.451077
0.397033
0.347768
0.274736
0.212535
0.168619
0.165434
0.207483
0.268645
0.313263
0.357456
0.378241
0.385467
0.388942
0.367886
0.33907
0.318241
0.288706
0.252508
0.20958
0.175374
0.164548
0.197914
0.257332
0.332705
0.403935
0.468477
0.525259
0.547848
0.53672
0.518831
0.558487
0.532981
0.482353
0.464429
0.418105
0.371815
0.311544
0.251521
0.195477
0.1554
0.163157
0.203613
0.274312
0.33469
0.355496
0.36528
0.376403
0.334666
0.3506
0.238508
0.213506
0.220329
0.229937
0.223142
0.180942
0.247415
0.265739
0.26125
0.248198
