Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
173,166,20,38,0,0
159,167,48,95,28,57
160,164,124,138,76,43
165,170,127,119,3,-19
169,168,119,133,-8,14
177,168,132,129,13,-4
176,163,138,84,6,-45
175,162,118,83,-20,-1
175,162,138,122,20,39
173,156,132,122,-6,0
173,155,133,73,1,-49
170,148,130,71,-3,-2
170,144,130,130,0,59
172,144,128,112,-2,-18
170,144,122,113,-6,1
171,149,130,116,8,3
172,149,121,113,-9,-3
173,151,120,108,-1,-5
176,160,124,117,4,9
175,168,121,129,-3,12
176,171,123,130,2,1
174,179,111,137,-12,7
171,173,126,137,15,0
172,177,126,137,0,0
172,177,115,134,-11,-3
170,177,82,133,-33,-1
165,172,129,129,47,-4
157,173,117,133,-12,4
151,168,110,129,-7,-4
156,169,107,126,-3,-3
161,169,109,126,2,0
161,172,109,127,0,1
166,172,111,128,2,1
167,172,113,124,2,-4
169,173,114,123,1,-1
170,172,118,123,4,0
173,172,121,127,3,4
178,171,122,124,1,-3
178,171,125,123,3,-1
178,168,122,123,-3,0
178,163,126,120,4,-3
177,162,125,122,-1,2
176,155,126,72,1,-50
177,145,126,69,0,-3
171,139,123,67,-3,-2
174,135,125,66,2,-1
175,140,124,132,-1,66
176,141,123,116,-1,-16
175,145,121,115,-2,-1
176,150,121,115,0,0
176,155,119,120,-2,5
176,164,117,123,-2,3
176,171,116,126,-1,3
176,177,116,133,0,7
175,173,113,133,-3,0
175,174,113,131,0,-2
168,177,106,128,-7,-3
166,178,124,129,18,1
161,174,117,125,-7,-4
154,174,67,126,-50,1
151,173,133,125,66,-1
150,175,130,125,-3,0
155,177,112,125,-18,0
158,178,109,123,-3,-2
163,177,110,124,1,1
166,176,108,123,-2,-1
172,176,111,122,3,-1
174,176,114,124,3,2
179,175,117,124,3,0
177,174,119,118,2,-6
173,171,119,116,0,-2
176,168,120,115,1,-1
176,166,119,116,-1,1
177,163,119,113,0,-3
176,157,118,130,-1,17
175,152,119,69,1,-61
170,148,116,67,-3,-2
169,141,115,65,-1,-2
169,140,114,67,-1,2
171,140,113,133,-1,66
172,143,112,116,-1,-17
172,144,112,115,0,-1
171,152,110,116,-2,1
171,156,108,114,-2,-2
172,166,108,122,0,8
172,172,107,120,-1,-2
171,178,105,121,-2,1
174,176,106,123,1,2
140,172,111,130,5,7
138,178,121,126,10,-4
136,178,136,126,15,0
163,174,127,125,-9,-1
160,172,133,126,6,1
144,166,61,124,-72,-2
149,172,62,127,1,3
146,170,138,127,76,0
151,173,124,130,-14,3
149,171,116,130,-8,0
153,172,110,127,-6,-3
158,172,98,124,-12,-3
159,171,103,122,5,-2
168,173,121,118,18,-4
167,173,99,116,-22,-2
176,173,109,115,10,-1
176,170,113,113,4,-2
177,167,113,111,0,-2
178,165,112,115,-1,4
175,159,111,113,-1,-2
177,156,107,132,-4,19
170,142,108,128,1,-4
154,137,93,127,-15,-1
140,136,85,144,-8,17
175,150,13,107,-72,-37
175,174,13,100,0,-7
175,174,14,101,1,1
175,177,14,11,0,-90
174,176,95,12,81,1
174,178,92,13,-3,1
174,178,90,12,-2,-1
174,175,89,12,-1,0
