Difference Between AL & AR 
0.132089
0.0303366
0.186296
0.207521
0.242769
0.217824
0.277174
0.273923
0.312674
0.330121
0.275746
0.31517
0.269481
0.249081
0.233203
0.382187
0.319909
0.34414
0.12345
0.195551
0.214127
0.205136
0.238626
0.233675
0.240616
0.263894
0.172736
0.216581
0.263521
0.31504
0.252528
0.23388
0.228815
0.232857
0.210859
0.20481
0.24674
0.231258
0.244363
0.236929
0.227575
0.237612
0.248116
0.268366
0.250882
0.250977
0.244344
0.22943
0.224966
0.228147
0.284981
0.211452
0.135245
0.112202
0.10017
0.0919561
0.096337
0.117031
0.260248
0.21278
0.223793
0.2852
0.320494
0.466281
0.416051
0.626849
0.705679
0.648489
0.637733
0.613944
0.60606
0.484144
0.610321
0.411646
0.403854
0.446916
0.486635
0.494574
0.491934
0.439251
1.39439
1.06579
0.0589682
0.0671509
0.111992
0.0859583
0.1075
0.20739
0.127388
0.101573
0.340663
0.324448
0.265435
0.345856
0.284001
0.230762
0.212033
0.193196
0.361687
0.292804
0.279305
0.314713
0.328682
0.391642
0.293034
0.364829
0.370066
0.341368
0.369279
0.357933
0.371212
0.406849
0.334691
0.359081
0.338664
0.33966
0.320742
0.306539
0.24853
0.238066
