Foot Left X, Y, Z, Ankle Left X, Y, Z, Knee Left X, Y, Z, Hip Left X, Y, Z, Foot Right X, Y, Z, Ankle Right X, Y, Z, Knee Right X, Y, Z, Hip Right X, Y, Z,Spine Base X, Y, Z,Spine Mid X, Y, Z , Neck X, Y, Z, Head X, Y, Z , ShouldL X, Y, Z, ShouldR X, Y, Z,WristLeft X,Y,Z,WristRight X,Y,Z,ElbowLeft X,Y,Z,ElbowRight X,Y,Z,SholdD,LSHD,RSHD,HIPD,LWristSpineD,RWristSpineD, ShoulDX, HipDX 
1.17313,0.131268,4.395,1.26324,0.0576522,4.48784,1.14483,0.330125,4.40562,1.16176,0.576697,4.3861,1.32052,0.042095,4.4861,1.25266,0.0323837,4.61706,1.34878,0.283668,4.46765,1.2781,0.577508,4.38944,1.22973,0.581735,4.42299,1.20962,0.876528,4.34446,1.18642,1.16465,4.25488,1.16768,1.30131,4.30234,1.04954,1.05745,4.30095,1.30629,1.05926,4.29239,1.01116,0.607188,4.38628,1.34883,0.604715,4.32332,1.0454,0.84557,4.33121,1.43082,0.857113,4.41644,0.256901,0.500965,0.492242,0.116387,0.337164,0.306117,0.256752,0.116336
1.13391,0.163077,4.36489,1.18357,0.0842744,4.45173,1.15326,0.384715,4.39796,1.14023,0.622275,4.36689,1.30294,0.0682997,4.43245,1.19401,0.100503,4.47513,1.37278,0.353843,4.46428,1.256,0.632071,4.37024,1.20738,0.632017,4.40231,1.20095,0.896497,4.33665,1.18528,1.16698,4.25354,1.16649,1.29984,4.2981,1.05295,1.05131,4.29197,1.3071,1.06019,4.29112,1.00418,0.631976,4.37965,1.35431,0.605601,4.32372,1.04567,0.844207,4.32978,1.43054,0.858225,4.41436,0.254303,0.444184,0.438356,0.11623,0.332471,0.329099,0.254146,0.115768
1.14036,0.14937,4.38089,1.17489,0.0488947,4.46909,1.12944,0.352453,4.4215,1.14944,0.615233,4.3666,1.31806,0.161643,4.4092,1.34778,0.0846941,4.52852,1.34031,0.385574,4.45432,1.26633,0.621472,4.37193,1.21724,0.623291,4.40321,1.20766,0.9037,4.34081,1.20014,1.20029,4.2743,1.16753,1.3001,4.30092,1.05299,1.05143,4.29233,1.30808,1.06072,4.29195,1.00282,0.625238,4.38363,1.35836,0.625292,4.32833,1.04447,0.842847,4.33005,1.42028,0.886276,4.40265,0.255258,0.452863,0.448418,0.117176,0.34833,0.316824,0.255088,0.116888
1.14769,0.117654,4.38204,1.1808,0.00169761,4.43628,1.15449,0.314279,4.42718,1.1615,0.594803,4.37806,1.35938,0.13269,4.4375,1.35576,0.043565,4.53971,1.34215,0.346734,4.46907,1.27716,0.60039,4.38186,1.22894,0.602258,4.4144,1.20971,0.901944,4.3432,1.19841,1.19763,4.27208,1.16764,1.29893,4.30216,1.05452,1.05354,4.29183,1.32011,1.06692,4.30049,1.00427,0.634286,4.38302,1.35191,0.63375,4.3255,1.04288,0.843115,4.33047,1.42002,0.888791,4.40137,0.266064,0.478873,0.47552,0.115859,0.339756,0.304075,0.265586,0.115661
1.125,0.116394,4.35938,1.14992,0.00579671,4.42663,1.16934,0.314436,4.41112,1.15431,0.597766,4.37484,1.34624,0.154051,4.42039,1.35563,0.0702932,4.53826,1.34432,0.363433,4.44947,1.27013,0.604266,4.37839,1.22175,0.60571,4.41099,1.20463,0.89801,4.34094,1.18096,1.17109,4.26009,1.16214,1.29271,4.29866,1.05174,1.05371,4.2953,1.31731,1.06878,4.29385,1.00245,0.624249,4.38246,1.35687,0.649337,4.32599,1.0413,0.841526,4.32851,1.41229,0.907097,4.37922,0.266008,0.474063,0.474495,0.116057,0.34285,0.291958,0.265577,0.11582
1.14425,0.125975,4.38396,1.17061,0.0185824,4.45214,1.13375,0.315925,4.39566,1.15676,0.593641,4.37342,1.35239,0.141084,4.42613,1.36352,0.0632876,4.54288,1.34458,0.354597,4.45822,1.27377,0.598069,4.37658,1.22478,0.600579,4.40937,1.20557,0.893123,4.33896,1.18106,1.17067,4.25888,1.16243,1.29229,4.29858,1.05195,1.05241,4.29326,1.31756,1.06526,4.29417,1.00277,0.620909,4.38332,1.35248,0.620937,4.3229,1.04117,0.841401,4.32778,1.43467,0.865462,4.41288,0.265917,0.477368,0.476423,0.117136,0.342339,0.309721,0.265605,0.117009
1.13299,0.129451,4.37584,1.13108,0.0199562,4.42565,1.1892,0.32015,4.41234,1.1564,0.59521,4.37387,1.35669,0.137181,4.43376,1.37367,0.065479,4.55175,1.3478,0.35123,4.45764,1.27357,0.599761,4.37797,1.2245,0.602171,4.41021,1.20892,0.893144,4.34055,1.19715,1.17093,4.26245,1.16244,1.29216,4.29858,1.05086,1.05173,4.29365,1.31965,1.06322,4.29589,1.0062,0.622829,4.38398,1.36642,0.616,4.33524,1.04094,0.8416,4.32766,1.43731,0.862154,4.41576,0.26904,0.475378,0.472925,0.11733,0.340658,0.318817,0.268785,0.11717
1.13401,0.124311,4.37834,1.137,0.0132949,4.43162,1.18281,0.315665,4.40973,1.15347,0.596898,4.37056,1.34925,0.151468,4.44247,1.37507,0.0716405,4.55389,1.37132,0.358076,4.45498,1.27111,0.602738,4.37573,1.22188,0.604509,4.40762,1.20271,0.898504,4.34107,1.17458,1.19082,4.26935,1.16317,1.29235,4.2954,1.05088,1.05103,4.29295,1.31841,1.06406,4.29412,1.0054,0.620923,4.3844,1.35732,0.638638,4.3236,1.04073,0.842308,4.32703,1.4139,0.895371,4.39224,0.267844,0.471997,0.470871,0.117891,0.343311,0.302885,0.267524,0.117632
1.14115,0.120107,4.39028,1.1618,0.0120081,4.45812,1.12023,0.312342,4.42202,1.15577,0.595902,4.37208,1.40383,0.140709,4.44467,1.47237,0.0426793,4.47737,1.32283,0.309005,4.48243,1.27409,0.601722,4.37804,1.22451,0.603512,4.40956,1.20944,0.897452,4.34204,1.19615,1.18632,4.26411,1.16413,1.28776,4.29871,1.05185,1.05232,4.29287,1.31677,1.0658,4.29357,1.00434,0.632371,4.3813,1.35773,0.640151,4.32616,1.04098,0.842153,4.32741,1.41392,0.895616,4.39354,0.265266,0.474751,0.473632,0.118614,0.33746,0.297399,0.264922,0.118321
1.14237,0.117706,4.39259,1.16719,0.0116724,4.45956,1.12785,0.312714,4.42769,1.1518,0.597091,4.36978,1.37567,0.131959,4.42676,1.48368,0.095164,4.50245,1.29233,0.32715,4.46522,1.27122,0.601115,4.37577,1.22118,0.60376,4.40735,1.20598,0.896128,4.33936,1.18916,1.18146,4.25961,1.16453,1.2911,4.29917,1.05185,1.05235,4.29276,1.31678,1.06592,4.29369,1.00846,0.626216,4.38004,1.35838,0.642465,4.32473,1.03974,0.841197,4.32654,1.41559,0.896039,4.39406,0.265279,0.472423,0.474191,0.11964,0.336928,0.296283,0.26493,0.119422
1.14339,0.124262,4.38746,1.17118,0.0168947,4.44989,1.14617,0.321141,4.43467,1.15679,0.59504,4.36935,1.36667,0.040822,4.40054,1.44085,0.063743,4.48331,1.29161,0.327893,4.46489,1.27327,0.600193,4.37598,1.2245,0.602354,4.40729,1.20671,0.893993,4.33884,1.1869,1.17691,4.25838,1.16449,1.29127,4.29973,1.05309,1.04492,4.28267,1.31691,1.06604,4.29399,1.00724,0.624772,4.38127,1.35172,0.615013,4.31864,1.03973,0.841142,4.32655,1.41991,0.860389,4.41251,0.264905,0.469746,0.47502,0.116785,0.337739,0.315066,0.263819,0.116483
1.13841,0.125269,4.37867,1.13299,0.0171571,4.43807,1.17867,0.319594,4.41103,1.15727,0.595425,4.36985,1.35644,0.0988064,4.42767,1.44095,0.0633577,4.48661,1.29121,0.32805,4.46422,1.27474,0.600122,4.37715,1.22541,0.602579,4.40812,1.21802,0.898641,4.34043,1.22021,1.19372,4.26112,1.16457,1.29131,4.29998,1.05374,1.04747,4.28363,1.31677,1.06577,4.29422,1.00768,0.623965,4.38201,1.35538,0.624851,4.32242,1.04013,0.838379,4.32761,1.43348,0.86889,4.41648,0.263879,0.471698,0.474836,0.117795,0.348449,0.306842,0.263031,0.117475
1.1272,0.132743,4.38716,1.11765,0.0267395,4.45999,1.17407,0.320502,4.39754,1.15751,0.594948,4.3694,1.36013,0.109137,4.4139,1.38027,0.0563302,4.5127,1.33842,0.352308,4.45383,1.27627,0.599386,4.3758,1.22622,0.601953,4.40729,1.21929,0.895839,4.34025,1.21642,1.18121,4.26342,1.16434,1.29281,4.30047,1.05357,1.0472,4.2839,1.31658,1.06565,4.29418,1.00662,0.618314,4.3848,1.35519,0.621964,4.32266,1.04004,0.838288,4.32757,1.43307,0.867312,4.41687,0.263855,0.471857,0.475065,0.119011,0.352471,0.306244,0.263008,0.118756
1.14307,0.129428,4.38128,1.17571,0.0244075,4.44831,1.14458,0.32941,4.44251,1.15488,0.593139,4.37037,1.34734,0.152112,4.40996,1.42095,0.0609433,4.42453,1.29531,0.338133,4.46701,1.27611,0.599085,4.37646,1.22529,0.601128,4.40807,1.21811,0.894778,4.34141,1.21219,1.17997,4.26531,1.16452,1.28803,4.29551,1.05346,1.04728,4.28408,1.31672,1.06417,4.29441,1.00616,0.617176,4.38498,1.27156,0.697547,4.28483,1.04007,0.838416,4.32712,1.43809,0.878349,4.4103,0.264003,0.473263,0.474012,0.121531,0.351972,0.212032,0.263259,0.121232
