Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.33,132.86,4.36,1.31,131.04,4.3,,46.1,55.6
1.26,125.73,4.12,1.24,124.4,4.08,,43.3,54.7
1.3,129.57,4.25,1.28,127.96,4.2,,44,58
1.33,133.46,4.38,1.32,132.17,4.34,,43.3,59.9
1.32,132.14,4.34,1.31,131.15,4.3,,44.2,59.6
1.32,132.48,4.35,1.31,130.51,4.28,,44.5,58.4
1.31,130.99,4.3,1.31,130.53,4.28,,44.2,58.6
1.31,130.79,4.29,1.3,130.18,4.27,,44.3,59.2
1.33,132.82,4.36,1.31,130.88,4.29,,43.3,59.5
1.33,132.8,4.36,1.31,131.29,4.31,,43.8,59.6
1.32,131.74,4.32,1.31,130.6,4.28,,43.4,58.7
1.32,132.21,4.34,1.31,131.5,4.31,,43.8,58.7
1.32,131.77,4.32,1.31,130.76,4.29,,44.4,58.2
1.31,131.05,4.3,1.3,129.86,4.26,,44.5,58
1.32,131.68,4.32,1.3,130.21,4.27,,44.6,58.4
1.31,130.91,4.29,1.3,130.3,4.27,,44.9,58.2
1.32,131.6,4.32,1.3,129.9,4.26,,45.5,58.3
1.3,130.44,4.28,1.3,129.77,4.26,,45.4,57.9
1.3,129.86,4.26,1.3,129.59,4.25,,45.5,57.8
1.3,129.64,4.25,1.29,129.22,4.24,,45.5,57.7
1.31,131.32,4.31,1.3,129.59,4.25,,45.6,58
1.31,131.06,4.3,1.29,129.16,4.24,,45.4,58.2
1.31,131.04,4.3,1.29,129.2,4.24,,45.2,58.3
1.31,131.24,4.31,1.29,129.4,4.25,,45.2,58.3
1.31,131.35,4.31,1.29,129.35,4.24,,45.4,58.2
1.32,131.73,4.32,1.31,130.79,4.29,,43.8,58.6
1.32,131.63,4.32,1.3,130.42,4.28,,44,58.4
1.31,131.13,4.3,1.29,129.46,4.25,,44.3,58.5
1.3,130.12,4.27,1.29,129.3,4.24,,43.4,58.2
1.34,133.8,4.39,1.32,131.75,4.32,,44.1,58
1.36,136.27,4.47,1.34,134.21,4.4,,44.6,60.4
1.3,129.97,4.26,1.3,129.56,4.25,,44.5,57.7
1.3,130.14,4.27,1.29,128.57,4.22,,44.3,57.8
1.31,131.42,4.31,1.3,129.72,4.26,,44.3,57.9
1.33,132.77,4.36,1.31,131.27,4.31,,44.5,58.1
1.32,132.04,4.33,1.31,130.7,4.29,,44.5,57.8
1.3,129.86,4.26,1.28,128.41,4.21,,50.3,57.9
1.3,129.52,4.25,1.29,128.79,4.23,,46.9,58.1
1.3,129.98,4.26,1.29,129.35,4.24,,43.6,58.2
1.32,131.74,4.32,1.3,130.26,4.27,,43.7,57.9
1.33,132.79,4.36,1.32,131.62,4.32,,42.3,58.5
1.34,133.61,4.38,1.32,132.15,4.34,,42.4,58.5
1.34,133.62,4.38,1.32,132.22,4.34,,42.2,58.6
1.33,132.7,4.35,1.32,131.9,4.33,,42.3,58.5
1.33,133.1,4.37,1.31,131.4,4.31,,42.3,58.7
1.32,131.5,4.31,1.3,130.29,4.27,,42.6,58.6
1.32,131.64,4.32,1.3,130.48,4.28,,42.8,58.9
1.31,131.21,4.3,1.3,130.07,4.27,,42.6,58.8
1.33,133.48,4.38,1.32,132.1,4.33,,42.7,59
1.31,131.04,4.3,1.31,130.6,4.28,,42,58.9
1.3,130.36,4.28,1.3,130.21,4.27,,44.5,59.2
1.3,130.18,4.27,1.29,129.41,4.25,,43,59.2
1.28,128.48,4.22,1.29,128.53,4.22,,43.5,60
1.29,129.3,4.24,1.29,129.26,4.24,,43.4,59
1.33,132.88,4.36,1.32,132.11,4.33,,43.9,59
1.32,132.35,4.34,1.32,131.92,4.33,,43.7,58.9
1.31,131.11,4.3,1.31,130.64,4.29,,45,58.9
1.31,130.82,4.29,1.3,129.65,4.25,,45.8,58.6
1.28,128.49,4.22,1.28,128.41,4.21,,46.3,58.8
1.27,127.02,4.17,1.28,127.79,4.19,,46.1,58.2
1.26,126.5,4.15,1.27,127.34,4.18,,47.2,58.2
1.27,127.07,4.17,1.29,128.53,4.22,,46.2,58.1
1.24,124.06,4.07,1.27,126.87,4.16,,46.2,57.8
1.22,122,4,1.25,124.65,4.09,,46.5,58.2
1.24,124.43,4.08,1.26,125.57,4.12,,44.9,58.2
1.26,126.27,4.14,1.27,126.88,4.16,,44.8,58.5
1.27,126.97,4.17,1.27,127.14,4.17,,44.5,58.7
1.28,127.75,4.19,1.27,127.34,4.18,,44.6,58.8
1.28,128.47,4.22,1.27,127.06,4.17,,43.7,59.6
1.28,127.57,4.19,1.26,125.86,4.13,,43.8,59.5
1.29,129.02,4.23,1.28,127.56,4.19,,41.7,59.8
1.25,125.23,4.11,1.24,124.1,4.07,,44.5,60.1
1.28,128.46,4.21,1.28,127.87,4.2,,40.3,60.1
1.26,126.37,4.15,1.25,124.92,4.1,,41.8,60.1
1.22,122.01,4,1.27,126.55,4.15,,45.1,59.1
1.23,123.02,4.04,1.27,127.21,4.17,,51.2,59.5
1.18,118.24,3.88,1.23,123.47,4.05,,51,59.3
1.23,123.21,4.04,1.27,126.71,4.16,,51,60.8
1.21,121.13,3.97,1.26,126.04,4.14,,51.9,60.5
1.15,114.73,3.76,1.16,116.44,3.82,,44.9,60
1.68,168.03,5.51,1.78,178.32,5.85,,29.1,77.6
1.06,105.59,3.46,1.35,135.47,4.44,,29.1,77.5
1.35,134.63,4.42,1.33,133.35,4.37,,44.3,64.8
1.35,134.82,4.42,1.34,133.58,4.38,,44.1,65.2
1.36,135.9,4.46,1.35,134.84,4.42,,44.2,65.3
1.36,136.47,4.48,1.35,134.78,4.42,,44.1,65
1.36,136.16,4.47,1.34,134.41,4.41,,44.9,65.3
1.34,134.18,4.4,1.33,132.75,4.36,,46.4,63.5
1.35,134.75,4.42,1.33,132.85,4.36,,46.5,64
1.35,134.79,4.42,1.33,133.33,4.37,,46.6,64.1
1.34,133.77,4.39,1.32,132.35,4.34,,47.3,63
1.35,135,4.43,1.33,133.38,4.38,,47.2,63.9
1.35,134.52,4.41,1.33,133.33,4.37,,49.1,63.7
1.36,136.08,4.46,1.35,134.54,4.41,,48.2,64.4
1.37,136.61,4.48,1.34,134.47,4.41,,48.1,64.7
1.37,137.36,4.51,1.35,134.92,4.43,,48.4,65.2
1.38,137.87,4.52,1.35,135.13,4.43,,47.7,65.7
1.38,138.25,4.54,1.35,135.32,4.44,,47.8,65.8
1.39,138.73,4.55,1.36,135.95,4.46,,48,65.7
1.39,138.93,4.56,1.36,135.78,4.45,,48.4,66
1.39,139.16,4.57,1.36,135.65,4.45,,48.1,66.1
1.39,138.68,4.55,1.35,135.32,4.44,,48.1,66.1
1.38,138.08,4.53,1.35,134.78,4.42,,49.2,66.1
1.38,137.71,4.52,1.35,134.64,4.42,,49.2,66
1.39,138.53,4.55,1.35,135.07,4.43,,49.3,66
1.39,138.65,4.55,1.35,135.38,4.44,,48.8,65.9
1.38,138,4.53,1.35,134.85,4.42,,48.9,65.8
1.39,138.8,4.55,1.35,134.64,4.42,,48.8,65.9
1.38,138.47,4.54,1.35,134.85,4.42,,49.6,65.8
1.38,137.96,4.53,1.34,134.33,4.41,,49.9,65.5
1.4,139.64,4.58,1.35,135.24,4.44,,50.2,66
1.39,139.46,4.58,1.36,135.57,4.45,,50.2,65.8
1.39,139.1,4.56,1.36,135.65,4.45,,50.1,65.7
1.39,139.13,4.56,1.36,135.68,4.45,,49.7,65.7
1.39,139.3,4.57,1.36,135.97,4.46,,49.2,65.7
1.39,138.52,4.54,1.36,135.92,4.46,,49,65.6
1.38,138.35,4.54,1.36,135.92,4.46,,48.7,65.5
1.38,137.74,4.52,1.36,135.61,4.45,,48.9,65.4
1.38,137.81,4.52,1.36,136.07,4.46,,49.2,65.1
1.38,137.98,4.53,1.36,136.24,4.47,,49.4,65.2
=average(a2:a121),=average(b2:b121),=average(c2:c121),=average(d2:d121),=average(e2:e121),=average(f2:f121)
=median(a2:a121),=median(b2:b121),=median(c2:c121),=median(d2:d121),=median(e2:e121),=median(f2:f121)
=max(a2:a121),=max(b2:b121),=max(c2:c121),=max(d2:d121),=max(e2:e121),=max(f2:f121)
