Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.24,123.52,4.05,1.2,119.65,3.93,,41.2,59.1
1.27,127.45,4.18,1.23,123.47,4.05,,40,60.6
1.41,141.44,4.64,1.37,137.05,4.5,,40.1,74.1
1.29,129.31,4.24,1.27,127.32,4.18,,40.7,60
1.3,130.34,4.28,1.28,128.26,4.21,,41.9,58.4
1.32,131.56,4.32,1.3,129.59,4.25,,42.7,57.8
1.35,135.05,4.43,1.31,131.48,4.31,,43.4,57.8
1.3,130.04,4.27,1.26,126.16,4.14,,43,51.3
1.38,137.64,4.52,1.34,133.99,4.4,,43.6,58
1.36,135.96,4.46,1.33,132.82,4.36,,50.5,58.5
1.39,139.29,4.57,1.36,136.45,4.48,,52.2,62.2
1.52,151.5,4.97,1.49,148.79,4.88,,53.2,74.2
1.59,159.13,5.22,1.57,157.06,5.15,,53.8,81.7
1.61,160.8,5.28,1.59,158.62,5.2,,54.4,83.2
1.65,164.98,5.41,1.62,162.43,5.33,,55,86.9
1.64,164.33,5.39,1.62,161.78,5.31,,55.5,86.3
1.65,164.73,5.4,1.62,162.24,5.32,,55.6,86.5
1.64,164.17,5.39,1.61,161.49,5.3,,56,85.7
1.63,162.63,5.34,1.6,160.09,5.25,,55.6,84.6
1.63,163.08,5.35,1.6,160.49,5.27,,55.3,84.5
1.65,165.27,5.42,1.63,162.68,5.34,,55.7,86.9
1.64,164.49,5.4,1.62,162.1,5.32,,54.7,85.7
1.63,163.31,5.36,1.61,160.67,5.27,,57,84.5
1.63,162.55,5.33,1.6,160.22,5.26,,56.4,83.5
1.63,163.1,5.35,1.61,161.01,5.28,,56.7,84
1.63,162.98,5.35,1.61,161.11,5.29,,56.4,84.1
1.62,162.04,5.32,1.61,160.71,5.27,,53,83.3
1.62,162.32,5.33,1.61,161,5.28,,54.5,83.3
1.63,163,5.35,1.62,161.78,5.31,,52.7,83.6
1.63,162.92,5.35,1.62,161.65,5.3,,55.6,83.8
1.63,163.46,5.36,1.62,162.2,5.32,,54.5,84
1.63,162.74,5.34,1.61,161.07,5.28,,52.6,83.6
1.63,163.15,5.35,1.61,161.45,5.3,,51.8,84
1.63,163.29,5.36,1.61,161.39,5.3,,54.4,83.9
1.63,163.31,5.36,1.61,161.45,5.3,,54.3,83.6
1.63,163.19,5.35,1.61,161.46,5.3,,51.6,83.6
1.63,162.72,5.34,1.61,161.02,5.28,,53.2,83.4
1.63,162.53,5.33,1.61,160.96,5.28,,51.9,82.6
1.63,162.58,5.33,1.61,161.03,5.28,,52.6,82.7
1.62,162.44,5.33,1.61,160.83,5.28,,52.5,82.5
1.62,162.05,5.32,1.6,160.25,5.26,,53,82.5
1.63,163.08,5.35,1.61,161.15,5.29,,52.7,83.5
1.63,163.22,5.36,1.61,161.26,5.29,,53.6,83.7
1.64,163.66,5.37,1.62,161.66,5.3,,52.7,83.9
1.65,165.09,5.42,1.63,163.02,5.35,,52.7,84.9
1.65,165.28,5.42,1.63,163.23,5.36,,53.8,85.3
