Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.51,150.86,4.95,1.52,151.64,4.98,,49.5,82.4
1.61,161.03,5.28,1.62,161.85,5.31,,49.8,94
1.53,152.94,5.02,1.54,153.92,5.05,,53.1,84.6
1.54,154.41,5.07,1.56,155.52,5.1,,54,88
1.55,155.12,5.09,1.56,156.44,5.13,,50.6,88.9
1.53,153.24,5.03,1.55,154.68,5.07,,52.3,88.2
1.52,152.15,4.99,1.53,153.42,5.03,,52.2,86.9
1.49,149.41,4.9,1.51,150.8,4.95,,50.7,85.5
1.49,149.2,4.89,1.5,150.46,4.94,,50.4,85.2
1.49,149.32,4.9,1.49,148.99,4.89,,49.7,81.5
1.47,147.38,4.84,1.47,147.28,4.83,,49.5,81.7
1.47,147,4.82,1.47,146.92,4.82,,47.5,81
1.47,147.26,4.83,1.48,148.31,4.87,,49.3,82.3
1.49,148.87,4.88,1.5,150.11,4.93,,49.9,84.8
1.51,150.58,4.94,1.52,152.06,4.99,,48.1,85.5
1.52,152.28,5,1.54,154.14,5.06,,47,87.9
1.27,127.23,4.17,1.26,126.18,4.14,,49.4,59.7
1.46,145.64,4.78,1.45,144.82,4.75,,47.1,77.2
1.46,146.48,4.81,1.46,145.7,4.78,,49.8,77.4
1.47,147.48,4.84,1.47,146.6,4.81,,50,78.5
1.5,150,4.92,1.49,149.29,4.9,,49.4,80.8
1.51,150.66,4.94,1.5,149.95,4.92,,50,80.8
1.5,150.46,4.94,1.5,149.88,4.92,,50.3,80.2
1.52,151.52,4.97,1.51,150.99,4.95,,49.5,80.1
1.51,151.13,4.96,1.51,150.78,4.95,,50.1,79.9
1.51,150.94,4.95,1.51,150.64,4.94,,50.6,79.3
1.51,151.21,4.96,1.51,150.92,4.95,,52.2,79
1.51,150.96,4.95,1.51,150.7,4.94,,52.2,78.3
1.51,150.89,4.95,1.51,150.71,4.94,,53.2,78.1
1.51,150.94,4.95,1.51,150.62,4.94,,52.3,77.7
1.51,151.04,4.96,1.51,150.69,4.94,,52.2,77.9
1.51,151.16,4.96,1.51,150.84,4.95,,52.1,78
1.51,151.23,4.96,1.51,150.88,4.95,,52.1,78.1
1.52,151.52,4.97,1.51,151,4.95,,52.1,78.1
1.52,151.56,4.97,1.51,150.95,4.95,,51.7,78
1.52,151.56,4.97,1.51,150.75,4.95,,51.5,77.8
1.52,151.69,4.98,1.51,150.73,4.95,,51.2,77.6
1.52,151.92,4.98,1.51,150.82,4.95,,52.2,77.6
1.52,152,4.99,1.51,150.94,4.95,,52.8,77.5
1.52,152.04,4.99,1.51,151.21,4.96,,52.9,77.7
1.52,152.21,4.99,1.51,151.43,4.97,,54.4,77.9
1.52,152.29,5,1.52,151.52,4.97,,54.5,77.8
1.52,152.46,5,1.52,151.9,4.98,,56,78
1.52,152.29,5,1.52,151.74,4.98,,53.3,78.1
1.51,151.45,4.97,1.51,151.04,4.96,,52.7,77.2
1.52,151.59,4.97,1.51,151.44,4.97,,51.9,77.4
1.5,150.44,4.94,1.5,150.36,4.93,,51.8,76.9
1.52,151.71,4.98,1.52,151.85,4.98,,49.8,78.1
1.52,151.92,4.98,1.52,152.13,4.99,,49.6,78.5
1.53,153.28,5.03,1.53,153.32,5.03,,49,79.7
1.51,150.74,4.95,1.51,150.58,4.94,,47.7,77.4
1.52,152.01,4.99,1.52,151.72,4.98,,48.6,78.5
1.54,153.6,5.04,1.54,153.77,5.04,,48.5,80.1
1.53,153.22,5.03,1.53,153.3,5.03,,49.3,80.3
1.56,155.52,5.1,1.56,155.54,5.1,,49.5,82.4
1.56,155.89,5.11,1.56,155.99,5.12,,50.2,82.6
1.57,156.69,5.14,1.57,156.91,5.15,,50.5,83.3
1.56,155.6,5.1,1.56,155.57,5.1,,50.9,82.2
1.55,154.67,5.07,1.55,154.7,5.08,,51.4,81
1.56,156.43,5.13,1.56,156.36,5.13,,51.8,82
1.57,156.86,5.15,1.57,156.52,5.14,,53,81.8
1.56,155.85,5.11,1.55,155.46,5.1,,53.4,81.2
1.57,156.92,5.15,1.56,156.49,5.13,,55.3,81.9
1.57,156.62,5.14,1.56,156.21,5.13,,53.7,82
1.57,157.24,5.16,1.57,156.88,5.15,,52.5,82.4
1.58,157.85,5.18,1.58,157.55,5.17,,52.8,83.1
1.56,156.46,5.13,1.56,156.16,5.12,,52,81.6
1.57,156.51,5.13,1.56,156.2,5.12,,53.2,81.4
1.54,154.4,5.07,1.54,154.08,5.06,,53.2,79.3
1.55,154.5,5.07,1.54,154.14,5.06,,51.2,79.3
1.53,153.48,5.04,1.53,153.11,5.02,,51.4,78.2
1.54,153.72,5.04,1.53,153.43,5.03,,53.3,78.4
1.54,154,5.05,1.54,153.87,5.05,,53.8,79
1.54,153.63,5.04,1.53,153.48,5.04,,53.6,78.7
1.53,153.48,5.04,1.53,153.2,5.03,,53.4,78.3
1.53,153.32,5.03,1.53,153.1,5.02,,52.1,78
1.53,153.29,5.03,1.53,153.03,5.02,,52.9,77.7
1.53,153.34,5.03,1.53,153.02,5.02,,53.7,77.6
1.53,153.48,5.04,1.53,153.15,5.02,,53.8,77.5
1.53,153.37,5.03,1.53,152.95,5.02,,52.9,77.4
1.53,153.42,5.03,1.53,152.88,5.02,,52.5,77.4
1.53,153.2,5.03,1.53,152.57,5.01,,52,77.3
1.53,153.08,5.02,1.52,152.35,5,,53.4,77.2
1.53,152.55,5,1.52,151.73,4.98,,53.1,76.7
1.52,152.02,4.99,1.51,151.24,4.96,,54,76.5
1.52,151.6,4.97,1.51,150.83,4.95,,53.4,76.2
1.52,151.83,4.98,1.51,151.16,4.96,,52.6,76.3
1.52,151.81,4.98,1.51,151.12,4.96,,52.7,76.1
1.52,151.93,4.98,1.51,151.29,4.96,,51.5,76.2
1.52,151.83,4.98,1.51,151.14,4.96,,52,76.2
1.52,151.8,4.98,1.51,151.14,4.96,,50.5,76.3
1.52,152.17,4.99,1.52,151.64,4.97,,50.9,76.4
1.52,151.77,4.98,1.51,151.27,4.96,,50.3,76.5
1.52,151.98,4.99,1.52,151.62,4.97,,51.1,76.7
1.52,152.14,4.99,1.52,151.87,4.98,,50.8,77.3
1.53,152.57,5.01,1.52,152.23,4.99,,50.7,77.3
1.53,152.65,5.01,1.52,152.34,5,,49.7,77.4
1.53,153.49,5.04,1.54,153.51,5.04,,50.5,78.6
1.54,153.78,5.05,1.54,154.17,5.06,,52,79.4
1.55,154.53,5.07,1.55,155.12,5.09,,52.4,80
1.55,155.24,5.09,1.56,156.08,5.12,,52.8,81
1.56,155.73,5.11,1.57,156.65,5.14,,53.8,81.9
1.56,156.43,5.13,1.57,157.5,5.17,,54,82.5
1.57,156.84,5.15,1.58,157.62,5.17,,54.3,82.4
1.57,156.51,5.13,1.57,157.12,5.15,,53.3,82
