Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
160,55,1,17,0,0
167,41,14,15,13,-2
129,43,108,6,94,-9
134,160,136,9,28,3
151,162,126,10,-10,1
156,156,134,14,8,4
168,163,134,14,0,0
166,133,126,45,-8,31
178,150,142,34,16,-11
170,137,133,66,-9,32
175,155,138,31,5,-35
167,148,137,63,-1,32
159,144,132,54,-5,-9
148,144,127,78,-5,24
150,166,130,95,3,17
148,169,130,20,0,-75
150,157,133,16,3,-4
159,178,105,22,-28,6
156,164,102,19,-3,-3
157,135,101,24,-1,5
158,138,126,118,25,94
160,142,133,113,7,-5
164,148,133,124,0,11
167,152,134,134,1,10
169,162,99,137,-35,3
172,164,130,137,31,0
168,172,127,124,-3,-13
164,173,123,128,-4,4
166,178,132,134,9,6
162,179,125,136,-7,2
162,175,125,133,0,-3
157,174,119,131,-6,-2
153,175,129,130,10,-1
147,169,75,125,-54,-5
140,171,74,129,-1,4
136,172,125,128,51,-1
134,173,72,127,-53,-1
127,172,120,128,48,1
126,174,113,125,-7,-3
133,173,124,124,11,-1
133,171,119,118,-5,-6
144,171,129,120,10,2
144,172,128,119,-1,-1
156,174,133,118,5,-1
160,174,132,117,-1,-1
160,174,121,115,-11,-2
161,170,129,112,8,-3
154,167,130,114,1,2
147,160,132,129,2,15
144,152,126,134,-6,5
144,139,134,62,8,-72
142,133,129,61,-5,-1
150,132,130,62,1,1
151,131,131,129,1,67
155,131,128,69,-3,-60
159,136,130,135,2,66
161,137,131,126,1,-9
166,144,132,124,1,-2
166,151,129,120,-3,-4
169,157,120,129,-9,9
170,166,121,128,1,-1
170,171,123,126,2,-2
169,177,124,128,1,2
166,176,125,129,1,1
163,178,125,131,0,2
160,176,127,131,2,0
154,176,133,132,6,1
145,173,72,129,-61,-3
136,173,69,129,-3,0
133,174,132,132,63,3
128,174,129,130,-3,-2
133,174,126,128,-3,-2
132,175,119,129,-7,1
142,174,121,126,2,-3
145,173,129,125,8,-1
154,173,136,125,7,0
163,173,115,124,-21,-1
170,173,135,122,20,-2
171,173,131,120,-4,-2
174,174,134,117,3,-3
165,172,130,117,-4,0
160,171,134,120,4,3
155,168,132,122,-2,2
155,163,135,120,3,-2
151,155,103,68,-32,-52
154,149,134,66,31,-2
157,143,134,66,0,0
162,142,135,138,1,72
164,141,134,133,-1,-5
166,141,134,128,0,-5
167,143,133,129,-1,1
168,148,132,113,-1,-16
167,151,132,116,0,3
168,160,133,123,1,7
168,168,132,125,-1,2
167,174,123,125,-9,0
169,177,123,125,0,0
169,176,124,124,1,-1
168,178,123,126,-1,2
160,173,120,124,-3,-2
155,175,132,127,12,3
141,171,71,126,-61,-1
134,172,69,127,-2,1
130,171,69,126,0,-1
128,172,70,126,1,0
127,171,73,125,3,-1
131,172,132,126,59,1
132,171,117,126,-15,0
140,171,119,125,2,-1
147,172,125,125,6,0
157,173,123,126,-2,1
164,173,127,127,4,1
172,173,120,126,-7,-1
170,172,118,124,-2,-2
169,173,116,123,-2,-1
160,167,111,122,-5,-1
156,162,108,119,-3,-3
154,155,106,133,-2,14
153,148,104,65,-2,-68
153,138,102,64,-2,-1
