Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.41,140.53,4.61,1.37,137.31,4.5,,49.9,68.7
1.4,140.49,4.61,1.37,137.26,4.5,,49.3,68.9
1.45,145.04,4.76,1.42,141.92,4.66,,50.5,73.2
1.43,143.1,4.69,1.4,139.92,4.59,,50.9,71.5
1.45,145.32,4.77,1.43,142.55,4.68,,52.6,72.5
1.42,142.27,4.67,1.39,138.98,4.56,,52.4,68.8
1.42,142.46,4.67,1.4,139.7,4.58,,52.7,70.8
1.4,139.77,4.59,1.37,137.06,4.5,,53,69.1
1.39,139.27,4.57,1.37,136.75,4.49,,50.5,67.8
1.4,140.23,4.6,1.38,137.54,4.51,,53.6,68.8
1.4,139.83,4.59,1.37,137.02,4.5,,52.3,68.3
1.42,141.57,4.64,1.39,138.92,4.56,,52.3,69.8
1.4,140.37,4.61,1.38,138.1,4.53,,51.9,67.9
1.42,141.97,4.66,1.4,139.58,4.58,,51.3,69.3
1.41,141.14,4.63,1.39,138.81,4.55,,47.9,68.5
1.4,140.05,4.59,1.38,137.99,4.53,,50.4,67
1.39,139.29,4.57,1.37,136.98,4.49,,50.4,66.5
1.4,139.51,4.58,1.37,137.04,4.5,,46.9,66.7
1.41,140.92,4.62,1.38,138.46,4.54,,47,67.6
1.41,141.37,4.64,1.39,139.02,4.56,,47.9,68
1.42,142.24,4.67,1.4,140.06,4.6,,49.2,69.9
1.42,142.28,4.67,1.4,140.26,4.6,,47,70.1
1.43,142.77,4.68,1.41,141.07,4.63,,45.6,70.4
1.42,142.4,4.67,1.41,140.91,4.62,,45.6,70.3
1.41,141.22,4.63,1.4,139.91,4.59,,45.5,69
1.42,141.57,4.64,1.4,140.44,4.61,,45.3,69.4
1.41,141.48,4.64,1.4,140.38,4.61,,47.5,69.6
1.42,141.83,4.65,1.41,141.17,4.63,,45,70.3
1.4,140.39,4.61,1.39,139.46,4.58,,44.8,68.7
1.42,141.8,4.65,1.41,141.11,4.63,,45.4,70.7
1.42,141.99,4.66,1.41,141.14,4.63,,44.4,70.6
1.44,143.83,4.72,1.43,142.97,4.69,,44.4,72.7
1.45,145.01,4.76,1.44,143.87,4.72,,44.1,73.2
1.44,144.33,4.74,1.43,142.74,4.68,,45.6,71.9
1.44,143.75,4.72,1.42,141.86,4.65,,46.1,71
1.46,145.5,4.77,1.44,143.57,4.71,,47.9,72.7
1.47,146.63,4.81,1.45,144.69,4.75,,48.4,73.2
1.47,147.08,4.83,1.45,144.74,4.75,,48.3,73.2
1.48,147.71,4.85,1.45,145.23,4.76,,47.8,73.5
1.46,145.96,4.79,1.44,143.61,4.71,,47.9,71.7
1.46,146.28,4.8,1.44,143.85,4.72,,48.5,71.9
1.44,144.19,4.73,1.42,142.01,4.66,,48.9,70
1.44,144.12,4.73,1.42,141.96,4.66,,50,70.2
1.43,143.47,4.71,1.41,140.77,4.62,,50.1,68.9
1.43,143.44,4.71,1.41,141.01,4.63,,50.1,69.4
1.43,143.39,4.7,1.41,140.76,4.62,,50.3,68.7
1.41,141.01,4.63,1.39,138.93,4.56,,50.3,66.9
1.42,141.5,4.64,1.39,139.03,4.56,,50.3,67
1.41,141.08,4.63,1.39,138.77,4.55,,50,67
1.41,140.79,4.62,1.38,138.36,4.54,,47.3,66.4
1.41,140.63,4.61,1.38,138.24,4.54,,47.5,65.9
1.41,140.64,4.61,1.38,138.47,4.54,,48.8,66.1
1.39,139,4.56,1.37,136.9,4.49,,47.6,64.7
