Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
160,55,1,17,0,0,9,11,TO,TO
167,41,4,15,3,-2,9,11,TO,TO
129,43,10,6,6,-9,9,11,TO,TO
134,160,21,9,11,3,9,11,TO,TO
151,162,34,10,13,1,53,14,FF,TO
156,156,47,14,13,4,53,14,FF,TO
168,163,60,14,13,0,53,14,FF,TO
166,133,71,21,11,7,53,14,FF,TO
178,150,81,24,10,3,93,32,FF,FF
170,137,90,34,9,10,93,32,FF,FF
175,155,98,31,8,-3,93,32,FF,FF
167,148,105,39,7,8,93,32,FF,FF
159,144,111,42,6,3,116,49,FF,FF
148,144,115,51,4,9,116,49,FF,FF
150,166,118,53,3,2,116,49,FF,FF
148,169,121,51,3,-2,116,49,FF,FF
150,157,124,42,3,-9,121,33,FF,FF
159,178,126,37,2,-5,121,33,FF,FF
156,164,120,32,-6,-5,121,33,FF,FF
157,135,115,24,-5,-8,121,33,FF,FF
158,138,117,29,2,5,124,42,HS,FF
160,142,121,37,4,8,124,42,HS,FF
164,148,124,47,3,10,124,42,HS,FF
167,152,134,58,10,11,124,42,HS,FF
169,162,125,69,-9,11,126,82,HS,FF
172,164,130,79,5,10,126,82,HS,FF
168,172,127,87,-3,8,126,82,HS,FF
164,173,123,94,-4,7,126,82,HS,FF
166,178,132,100,9,6,125,108,HS,FF
162,179,125,106,-7,6,125,108,HS,FF
162,175,125,112,0,6,125,108,HS,FF
157,174,119,116,-6,4,125,108,HS,FF
153,175,129,119,10,3,120,125,FF,HS
147,169,125,125,-4,6,120,125,FF,HS
140,171,119,129,-6,4,120,125,FF,HS
136,172,109,128,-10,-1,120,125,FF,HS
134,173,99,127,-10,-1,107,126,FF,HS
127,172,104,128,5,1,107,126,FF,HS
126,174,113,125,9,-3,107,126,FF,HS
133,173,115,124,2,-1,107,126,FF,HS
133,171,119,118,4,-6,127,118,HS,FF
144,171,129,120,10,2,127,118,HS,FF
144,172,128,119,-1,-1,127,118,HS,FF
156,174,133,118,5,-1,127,118,HS,FF
160,174,132,117,-1,-1,130,114,HS,FF
160,174,129,115,-3,-2,130,114,HS,FF
161,170,129,112,0,-3,130,114,HS,FF
154,167,130,114,1,2,130,114,HS,FF
147,160,132,117,2,3,130,116,HS,FF
144,152,126,121,-6,4,130,116,HS,FF
144,139,134,117,8,-4,130,116,HS,FF
142,133,129,111,-5,-6,130,116,HS,FF
150,132,130,104,1,-7,129,95,HS,FF
151,131,131,96,1,-8,129,95,HS,FF
155,131,128,89,-3,-7,129,95,HS,FF
159,136,130,91,2,2,129,95,HS,FF
