Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
145,165,148,139,0,0,141,127,HS,HS
47,68,144,134,-4,-5,141,127,HS,HS
54,125,139,125,-5,-9,141,127,HS,HS
55,49,133,113,-6,-12,141,127,HS,HS
74,72,127,100,-6,-13,115,83,FF,FF
106,73,118,88,-9,-12,115,83,FF,FF
115,75,111,77,-7,-11,115,83,FF,FF
121,130,107,69,-4,-8,115,83,FF,FF
104,97,98,64,-9,-5,103,55,FF,FF
93,100,101,58,3,-6,103,55,FF,FF
56,151,106,52,5,-6,103,55,FF,FF
120,149,107,46,1,-6,103,55,FF,FF
96,145,97,41,-10,-5,98,34,FF,FF
93,165,98,36,1,-5,98,34,FF,FF
82,146,99,32,1,-4,98,34,FF,FF
93,158,99,28,0,-4,98,34,FF,FF
94,160,101,25,2,-3,103,17,FF,TO
91,170,102,15,1,-10,103,17,FF,TO
86,144,105,11,3,-4,103,17,FF,TO
95,157,105,19,0,8,103,17,FF,TO
132,163,115,16,10,-3,112,13,FF,TO
132,154,114,14,-1,-2,112,13,FF,TO
123,146,111,15,-3,1,112,13,FF,TO
122,160,109,7,-2,-8,112,13,FF,TO
99,160,105,10,-4,3,105,16,FF,TO
97,163,104,15,-1,5,105,16,FF,TO
97,154,104,18,0,3,105,16,FF,TO
66,150,110,24,6,6,105,16,FF,TO
79,155,115,27,5,3,120,19,FF,TO
99,159,122,20,7,-7,120,19,FF,TO
77,141,126,12,4,-8,120,19,FF,TO
103,158,118,19,-8,7,120,19,FF,TO
94,165,112,25,-6,6,122,40,FF,FF
65,170,121,35,9,10,122,40,FF,FF
55,169,126,46,5,11,122,40,FF,FF
67,167,129,56,3,10,122,40,FF,FF
63,174,133,66,4,10,141,79,HS,FF
73,174,141,75,8,9,141,79,HS,FF
63,169,151,84,10,9,141,79,HS,FF
163,172,142,92,-9,8,141,79,HS,FF
164,160,129,96,-13,4,108,100,FF,FF
167,161,115,102,-14,6,108,100,FF,FF
166,165,101,98,-14,-4,108,100,FF,FF
165,153,87,106,-14,8,108,100,FF,FF
166,159,74,101,-13,-5,58,109,FF,FF
167,152,63,110,-11,9,58,109,FF,FF
166,155,53,117,-10,7,58,109,FF,FF
168,158,45,111,-8,-6,58,109,FF,FF
165,154,38,113,-7,2,29,116,FF,FF
161,162,32,119,-6,6,29,116,FF,FF
164,170,26,113,-6,-6,29,116,FF,FF
164,169,21,121,-5,8,29,116,FF,FF
157,173,16,127,-5,6,10,132,TO,HS
163,173,13,131,-3,4,10,132,TO,HS
160,175,3,137,-10,6,10,132,TO,HS
163,172,8,134,5,-3,10,132,TO,HS
151,175,18,127,10,-7,15,131,TO,HS
151,173,14,133,-4,6,15,131,TO,HS
151,173,12,134,-2,1,15,131,TO,HS
163,174,16,131,4,-3,15,131,TO,HS
153,172,11,129,-5,-2,15,132,TO,HS
156,172,14,129,3,0,15,132,TO,HS
140,173,17,132,3,3,15,132,TO,HS
137,173,20,138,3,6,15,132,TO,HS
140,173,28,136,8,-2,44,132,FF,HS
140,172,39,135,11,-1,44,132,FF,HS
143,172,50,132,11,-3,44,132,FF,HS
152,169,61,126,11,-6,44,132,FF,HS
162,171,72,125,11,-1,86,123,FF,HS
171,171,82,125,10,0,86,123,FF,HS
176,171,92,123,10,-2,86,123,FF,HS
174,171,100,120,8,-3,86,123,FF,HS
176,171,107,116,7,-4,114,114,FF,FF
175,171,113,118,6,2,114,114,FF,FF
173,170,117,116,4,-2,114,114,FF,FF
171,164,120,109,3,-7,114,114,FF,FF
171,162,130,110,10,1,129,111,FF,FF
169,157,130,111,0,1,129,111,FF,FF
171,160,130,109,0,-2,129,111,FF,FF
171,162,129,117,-1,8,129,111,FF,FF
171,163,130,115,1,-2,129,122,FF,HS
171,165,129,124,-1,9,129,122,FF,HS
172,166,130,123,1,-1,129,122,FF,HS
171,170,129,126,-1,3,129,122,FF,HS
170,170,129,127,0,1,129,128,FF,HS
171,173,130,128,1,1,129,128,FF,HS
169,172,130,127,0,-1,129,128,FF,HS
171,174,130,133,0,6,129,128,FF,HS
172,175,131,123,1,-10,127,128,FF,HS
172,173,130,129,-1,6,127,128,FF,HS
167,172,126,127,-4,-2,127,128,FF,HS
168,171,124,133,-2,6,127,128,FF,HS
166,173,121,133,-3,0,121,130,FF,HS
163,173,122,131,1,-2,121,130,FF,HS
163,173,123,130,1,-1,121,130,FF,HS
160,174,120,128,-3,-2,121,130,FF,HS
152,173,130,126,10,-2,122,124,FF,HS
145,172,126,125,-4,-1,122,124,FF,HS
140,172,120,124,-6,-1,122,124,FF,HS
139,172,113,123,-7,-1,122,124,FF,HS
139,172,110,124,-3,1,108,123,FF,HS
144,171,105,122,-5,-2,108,123,FF,HS
147,172,107,122,2,0,108,123,FF,HS
156,171,110,125,3,3,108,123,FF,HS
162,171,114,122,4,-3,118,118,FF,FF
169,171,116,121,2,-1,118,118,FF,FF
173,170,121,114,5,-7,118,118,FF,FF
173,173,124,115,3,1,118,118,FF,FF
172,170,118,114,-6,-1,112,114,FF,FF
171,168,114,113,-4,-1,112,114,FF,FF
169,167,111,113,-3,0,112,114,FF,FF
166,170,108,117,-3,4,112,114,FF,FF
164,165,106,122,-2,5,105,117,FF,FF
164,166,105,117,-1,-5,105,117,FF,FF
163,167,105,120,0,3,105,117,FF,FF
165,167,104,112,-1,-8,105,117,FF,FF
165,168,104,117,0,5,102,118,FF,FF
167,170,101,122,-3,5,102,118,FF,FF
166,169,101,116,0,-6,102,118,FF,FF
166,171,100,105,-1,-11,102,118,FF,FF
