Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
166,154,136,138,0,0
166,159,137,137,1,-1
162,165,129,133,-8,-4
161,158,129,133,0,0
160,156,128,128,-1,-5
161,148,133,106,5,-22
163,155,129,120,-4,14
165,159,130,131,1,11
169,167,129,110,-1,-21
169,175,128,131,-1,21
167,173,127,127,-1,-4
169,178,127,124,0,-3
170,178,126,130,-1,6
170,171,132,128,6,-2
170,171,130,129,-2,1
165,168,124,130,-6,1
166,164,127,130,3,0
164,167,132,109,5,-21
160,167,134,107,2,-2
152,171,72,106,-62,-1
150,172,73,106,1,0
152,173,117,104,44,-2
151,175,121,102,4,-2
158,174,119,130,-2,28
157,173,125,98,6,-32
162,174,119,97,-6,-1
171,172,131,136,12,39
179,168,134,135,3,-1
178,171,131,90,-3,-45
177,167,132,86,1,-4
175,160,129,80,-3,-6
168,153,130,74,1,-6
163,145,134,71,4,-3
164,144,104,118,-30,47
163,140,102,120,-2,2
162,145,99,124,-3,4
164,149,97,114,-2,-10
167,154,96,121,-1,7
167,160,96,134,0,13
169,170,95,133,-1,-1
171,172,93,130,-2,-3
168,176,131,133,38,3
168,177,132,137,1,4
169,177,134,132,2,-5
168,175,116,128,-18,-4
167,174,115,129,-1,1
168,167,122,124,7,-5
162,167,112,123,-10,-1
164,171,127,123,15,0
156,170,71,122,-56,-1
153,172,68,122,-3,0
152,172,126,122,58,0
151,173,122,121,-4,-1
155,174,111,123,-11,2
155,176,115,125,4,2
159,177,111,125,-4,0
161,177,116,127,5,2
167,176,120,130,4,3
172,175,124,129,4,-1
177,174,129,129,5,0
177,173,131,129,2,0
176,171,129,128,-2,-1
174,163,128,123,-1,-5
167,158,124,73,-4,-50
163,149,124,67,0,-6
163,141,124,130,0,63
164,142,123,130,-1,0
163,146,123,126,0,-4
163,155,121,141,-2,15
164,158,122,118,1,-23
168,164,123,120,1,2
168,167,121,128,-2,8
170,172,116,122,-5,-6
170,178,114,131,-2,9
170,177,114,123,0,-8
170,177,112,125,-2,2
169,173,115,123,3,-2
169,174,112,122,-3,-1
168,172,110,121,-2,-1
166,173,110,120,0,-1
166,169,117,118,7,-2
160,173,125,118,8,0
157,172,130,116,5,-2
153,174,114,117,-16,1
153,175,75,118,-39,1
153,175,121,117,46,-1
159,176,117,118,-4,1
159,176,115,125,-2,7
164,175,116,121,1,-4
171,173,117,116,1,-5
176,171,118,115,1,-1
177,172,121,117,3,2
175,172,121,133,0,16
173,167,121,132,0,-1
167,162,117,72,-4,-60
161,156,113,67,-4,-5
161,147,114,64,1,-3
160,142,114,62,0,-2
162,144,114,133,0,71
161,147,115,123,1,-10
162,147,115,126,0,3
163,153,115,117,0,-9
164,156,113,116,-2,-1
164,162,112,120,-1,4
164,164,96,119,-16,-1
164,168,106,133,10,14
162,173,106,116,0,-17
162,178,99,120,-7,4
161,177,101,120,2,0
160,177,94,121,-7,1
159,176,93,119,-1,-2
154,170,110,115,17,-4
152,173,100,118,-10,3
151,168,107,117,7,-1
145,162,112,113,5,-4
145,157,115,110,3,-3
148,155,106,107,-9,-3
153,151,113,104,7,-3
154,148,125,103,12,-1
149,153,113,97,-12,-6
