Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
166,154,136,138,0,0,132,135,HS,HS
166,159,137,137,1,-1,132,135,HS,HS
162,165,129,133,-8,-4,132,135,HS,HS
161,158,129,133,0,0,132,135,HS,HS
160,156,128,128,-1,-5,130,123,HS,FF
161,148,133,122,5,-6,130,123,HS,FF
163,155,129,120,-4,-2,130,123,HS,FF
165,159,130,122,1,2,130,123,HS,FF
169,167,129,119,-1,-3,127,123,HS,FF
169,175,128,122,-1,3,127,123,HS,FF
167,173,127,127,-1,5,127,123,HS,FF
169,178,127,124,0,-3,127,123,HS,FF
170,178,126,130,-1,6,128,129,HS,HS
170,171,132,128,6,-2,128,129,HS,HS
170,171,130,129,-2,1,128,129,HS,HS
165,168,124,130,-6,1,128,129,HS,HS
166,164,127,130,3,0,130,122,HS,FF
164,167,132,124,5,-6,130,122,HS,FF
160,167,134,119,2,-5,130,122,HS,FF
152,171,130,115,-4,-4,130,122,HS,FF
150,172,124,106,-6,-9,118,105,FF,TO
152,173,120,104,-4,-2,118,105,FF,TO
151,175,111,102,-9,-2,118,105,FF,TO
158,174,119,109,8,7,118,105,FF,TO
157,173,125,106,6,-3,122,105,HS,TO
162,174,119,97,-6,-9,122,105,HS,TO
171,172,122,106,3,9,122,105,HS,TO
179,168,125,113,3,7,122,105,HS,TO
178,171,131,107,6,-6,130,98,HS,TO
177,167,132,101,1,-6,130,98,HS,TO
175,160,129,95,-3,-6,130,98,HS,TO
168,153,130,89,1,-6,130,98,HS,TO
163,145,134,84,4,-5,123,95,HS,TO
164,144,126,92,-8,8,123,95,HS,TO
163,140,120,99,-6,7,123,95,HS,TO
162,145,114,105,-6,6,123,95,HS,TO
164,149,109,114,-5,9,101,123,TO,FF
167,154,105,121,-4,7,101,123,TO,FF
167,160,96,124,-9,3,101,123,TO,FF
169,170,95,133,-1,9,101,123,TO,FF
171,172,93,130,-2,-3,104,133,TO,HS
168,176,102,133,9,3,104,133,TO,HS
168,177,109,137,7,4,104,133,TO,HS
169,177,115,132,6,-5,104,133,TO,HS
168,175,116,128,1,-4,116,126,FF,HS
167,174,115,129,-1,1,116,126,FF,HS
168,167,122,124,7,-5,116,126,FF,HS
162,167,112,123,-10,-1,116,126,FF,HS
164,171,115,123,3,0,109,122,FF,FF
156,170,112,122,-3,-1,109,122,FF,FF
153,172,107,122,-5,0,109,122,FF,FF
152,172,102,122,-5,0,109,122,FF,FF
151,173,107,121,5,-1,111,123,FF,FF
155,174,111,123,4,2,111,123,FF,FF
155,176,115,125,4,2,111,123,FF,FF
159,177,111,125,-4,0,111,123,FF,FF
161,177,116,127,5,2,122,128,HS,HS
167,176,120,130,4,3,122,128,HS,HS
172,175,124,129,4,-1,122,128,HS,HS
177,174,129,129,5,0,122,128,HS,HS
177,173,131,129,2,0,128,124,HS,FF
176,171,129,128,-2,-1,128,124,HS,FF
174,163,128,123,-1,-5,128,124,HS,FF
167,158,124,119,-4,-4,128,124,HS,FF
163,149,124,114,0,-5,123,111,HS,FF
163,141,124,106,0,-8,123,111,HS,FF
164,142,123,112,-1,6,123,111,HS,FF
163,146,123,115,0,3,123,111,HS,FF
163,155,121,121,-2,6,121,121,FF,FF
164,158,122,118,1,-3,121,121,FF,FF
168,164,123,120,1,2,121,121,FF,FF
168,167,121,128,-2,8,121,121,FF,FF
170,172,116,122,-5,-6,114,125,FF,HS
170,178,114,131,-2,9,114,125,FF,HS
170,177,114,123,0,-8,114,125,FF,HS
170,177,112,125,-2,2,114,125,FF,HS
169,173,115,123,3,-2,111,121,FF,FF
169,174,112,122,-3,-1,111,121,FF,FF
168,172,110,121,-2,-1,111,121,FF,FF
166,173,110,120,0,-1,111,121,FF,FF
166,169,117,118,7,-2,124,117,HS,FF
160,173,125,118,8,0,124,117,HS,FF
157,172,130,116,5,-2,124,117,HS,FF
153,174,126,117,-4,1,124,117,HS,FF
153,175,122,118,-4,1,118,119,FF,FF
153,175,121,117,-1,-1,118,119,FF,FF
159,176,117,118,-4,1,118,119,FF,FF
159,176,115,125,-2,7,118,119,FF,FF
164,175,116,121,1,-4,118,117,FF,FF
171,173,117,116,1,-5,118,117,FF,FF
176,171,118,115,1,-1,118,117,FF,FF
177,172,121,117,3,2,118,117,FF,FF
175,172,121,121,0,4,118,119,FF,FF
173,167,121,123,0,2,118,119,FF,FF
167,162,117,119,-4,-4,118,119,FF,FF
161,156,113,114,-4,-5,118,119,FF,FF
161,147,114,108,1,-6,114,101,FF,TO
160,142,114,101,0,-7,114,101,FF,TO
162,144,114,95,0,-6,114,101,FF,TO
161,147,115,102,1,7,114,101,FF,TO
162,147,115,108,0,6,113,115,FF,FF
163,153,115,117,0,9,113,115,FF,FF
164,156,113,116,-2,-1,113,115,FF,FF
164,162,112,120,-1,4,113,115,FF,FF
164,164,108,119,-4,-1,104,119,TO,FF
164,168,106,122,-2,3,104,119,TO,FF
162,173,106,116,0,-6,104,119,TO,FF
162,178,99,120,-7,4,104,119,TO,FF
161,177,101,120,2,0,96,118,TO,FF
160,177,94,121,-7,1,96,118,TO,FF
159,176,93,119,-1,-2,96,118,TO,FF
154,170,97,115,4,-4,96,118,TO,FF
152,173,100,118,3,3,108,114,FF,FF
151,168,107,117,7,-1,108,114,FF,FF
145,162,112,113,5,-4,108,114,FF,FF
145,157,115,110,3,-3,108,114,FF,FF
148,155,106,107,-9,-3,111,104,FF,TO
153,151,113,104,7,-3,111,104,FF,TO
154,148,116,103,3,-1,111,104,FF,TO
149,153,113,97,-3,-6,111,104,FF,TO
