Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.38,137.97,4.53,1.39,139.4,4.57,,36.4,77.3
1.36,135.86,4.46,1.36,136.46,4.48,,48.9,75
1.35,135.22,4.44,1.36,135.81,4.46,,48.4,73.3
1.38,137.51,4.51,1.38,138.02,4.53,,48.3,72.6
1.39,138.56,4.55,1.4,140.02,4.59,,48.4,72.8
1.39,139.03,4.56,1.41,140.66,4.61,,49.4,71
1.53,152.74,5.01,1.54,154.45,5.07,,51.2,83.7
1.33,133.14,4.37,1.32,131.75,4.32,,52.8,60.2
1.42,142.46,4.67,1.43,143.1,4.69,,50.5,71.3
1.5,150.34,4.93,1.51,150.79,4.95,,50.2,80
1.42,141.85,4.65,1.42,142.09,4.66,,50.6,71.4
1.44,143.74,4.72,1.43,143.49,4.71,,51.4,72.4
1.42,141.85,4.65,1.4,139.79,4.59,,51,68.3
1.42,141.77,4.65,1.4,139.59,4.58,,50.5,67.5
1.42,142.31,4.67,1.4,139.7,4.58,,50,67.1
1.53,153.28,5.03,1.51,151.12,4.96,,50.6,78.4
1.52,152.47,5,1.5,150.16,4.93,,51.1,77.4
1.53,152.54,5,1.5,150.16,4.93,,51.5,77.4
1.52,151.67,4.98,1.49,149.28,4.9,,51,76.1
1.51,151.4,4.97,1.49,148.95,4.89,,50.1,75.5
1.53,153,5.02,1.51,150.66,4.94,,50.1,76.7
1.52,152.12,4.99,1.5,149.78,4.91,,51.8,75.7
1.51,150.84,4.95,1.48,148.14,4.86,,51.9,74.1
1.51,150.56,4.94,1.48,147.94,4.85,,53.9,73.7
1.53,152.95,5.02,1.5,150.41,4.93,,53.4,75.9
1.52,151.97,4.99,1.49,149.45,4.9,,53.8,75.1
1.52,151.65,4.98,1.49,149.26,4.9,,53.2,74.4
1.51,151.46,4.97,1.49,148.96,4.89,,54.2,74.1
1.52,151.96,4.99,1.49,149.23,4.9,,53,74.4
1.52,151.88,4.98,1.49,149.33,4.9,,52.4,74.6
1.52,152.02,4.99,1.5,149.57,4.91,,51.8,75
1.52,151.52,4.97,1.49,148.92,4.89,,52.3,74.2
1.5,150.35,4.93,1.48,148.17,4.86,,52.2,73.4
1.51,150.9,4.95,1.49,148.77,4.88,,52,73.9
1.51,150.95,4.95,1.49,148.76,4.88,,52.3,73.8
1.5,150.31,4.93,1.48,148.17,4.86,,51.6,73.5
1.5,150.49,4.94,1.48,148.39,4.87,,51.8,73.5
1.5,150.09,4.92,1.48,147.97,4.85,,50.9,73.4
1.51,150.58,4.94,1.48,148.32,4.87,,50.8,73.4
1.5,150.33,4.93,1.48,148.13,4.86,,50.9,73.2
1.5,149.7,4.91,1.48,147.5,4.84,,51.1,72.8
1.49,149.49,4.9,1.48,147.58,4.84,,51.4,73
1.49,149.36,4.9,1.47,147.39,4.84,,51.1,72.8
1.5,149.54,4.91,1.48,147.59,4.84,,50.4,72.8
1.5,150.11,4.92,1.48,147.97,4.85,,49.9,73.1
1.5,150.11,4.92,1.48,147.95,4.85,,50,73
1.5,149.99,4.92,1.48,147.99,4.86,,48.4,73
1.51,150.84,4.95,1.49,148.75,4.88,,48.4,73.7
1.51,150.8,4.95,1.49,148.83,4.88,,51.8,73.7
1.51,151.1,4.96,1.49,149.2,4.9,,52.3,74.1
1.51,151.42,4.97,1.49,149.4,4.9,,52.4,74.5
1.52,151.63,4.97,1.49,149.46,4.9,,50.9,74.7
1.52,151.54,4.97,1.49,149.33,4.9,,52,74.3
1.53,153.23,5.03,1.51,150.94,4.95,,50.7,75.5
1.55,155.14,5.09,1.53,152.87,5.02,,51.6,77.3
1.57,156.98,5.15,1.54,154.5,5.07,,51.8,78.8
1.57,156.71,5.14,1.54,154.3,5.06,,52.4,78.9
1.54,154.11,5.06,1.52,151.72,4.98,,52.3,76.5
1.54,154.44,5.07,1.52,151.97,4.99,,52.3,76.8
1.54,154.12,5.06,1.52,151.67,4.98,,52.6,76.6
1.54,154.04,5.05,1.51,151.49,4.97,,52.5,76.4
1.54,154.41,5.07,1.52,151.82,4.98,,52.7,76.7
1.54,153.93,5.05,1.51,151.37,4.97,,52.9,76.3
1.54,153.92,5.05,1.51,151.21,4.96,,52.8,76.3
1.54,153.96,5.05,1.51,151.28,4.96,,52.6,76.5
1.52,152.19,4.99,1.5,149.62,4.91,,52.3,75
1.52,151.78,4.98,1.49,149.32,4.9,,51.7,74.8
1.52,152.14,4.99,1.5,149.54,4.91,,51.6,74.9
1.52,151.83,4.98,1.49,149.24,4.9,,51.1,74.8
1.51,151.07,4.96,1.49,148.55,4.87,,50.6,74.1
1.51,150.67,4.94,1.48,147.96,4.85,,50.8,73.5
1.5,150.04,4.92,1.47,147.36,4.83,,50.6,73
1.5,150.1,4.92,1.47,147.11,4.83,,50.2,72.8
1.5,150.15,4.93,1.47,147.22,4.83,,49.3,72.9
1.5,149.89,4.92,1.47,146.85,4.82,,50.1,72.4
1.5,149.65,4.91,1.47,146.69,4.81,,50,72.1
1.5,149.56,4.91,1.47,146.59,4.81,,49.5,72
1.5,149.52,4.91,1.46,146.43,4.8,,48.7,71.7
1.49,149.17,4.89,1.46,146.12,4.79,,51.4,71.8
1.49,148.65,4.88,1.46,145.73,4.78,,51.2,71.4
1.49,148.75,4.88,1.46,145.88,4.79,,51.5,71.4
1.49,148.59,4.87,1.46,145.79,4.78,,51.9,71.5
1.48,148.33,4.87,1.46,145.64,4.78,,52.3,71.6
1.48,148.37,4.87,1.46,145.68,4.78,,52.1,71.8
1.48,148.33,4.87,1.46,145.79,4.78,,51.9,71.8
1.48,148.38,4.87,1.46,146.03,4.79,,51.8,72
1.48,148.28,4.86,1.46,146.09,4.79,,51.9,72.1
1.48,148.06,4.86,1.46,145.95,4.79,,51.8,72.1
1.48,148.04,4.86,1.46,146.07,4.79,,52.4,72.4
