Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
165,168,65,138,0,0,74,140,TO,HS
151,171,71,142,6,4,74,140,TO,HS
145,175,76,142,5,0,74,140,TO,HS
139,170,85,138,9,-4,74,140,TO,HS
141,167,93,134,8,-4,92,128,FF,FF
123,165,87,130,-6,-4,92,128,FF,FF
134,170,90,124,3,-6,92,128,FF,FF
158,175,100,126,10,2,92,128,FF,FF
160,167,108,122,8,-4,105,123,FF,FF
149,159,101,119,-7,-3,105,123,FF,FF
159,163,104,122,3,3,105,123,FF,FF
167,167,108,132,4,10,105,123,FF,FF
176,160,112,136,4,4,117,140,FF,HS
172,158,115,139,3,3,117,140,FF,HS
165,156,119,142,4,3,117,140,FF,HS
164,154,123,145,4,3,117,140,FF,HS
159,156,127,141,4,-4,132,130,HS,HS
156,174,135,135,8,-6,132,130,HS,HS
155,165,137,127,2,-8,132,130,HS,HS
165,165,129,119,-8,-8,132,130,HS,HS
161,162,123,111,-6,-8,118,101,FF,FF
159,161,118,104,-5,-7,118,101,FF,FF
164,156,114,98,-4,-6,118,101,FF,FF
150,161,120,94,6,-4,118,101,FF,FF
153,164,124,93,4,-1,119,97,FF,FF
172,154,117,95,-7,2,119,97,FF,FF
179,152,121,96,4,1,119,97,FF,FF
169,157,115,105,-6,9,119,97,FF,FF
163,165,110,111,-5,6,103,119,FF,FF
162,166,106,117,-4,6,103,119,FF,FF
171,178,101,123,-5,6,103,119,FF,FF
171,169,97,126,-4,3,103,119,FF,FF
172,169,92,129,-5,3,83,134,FF,HS
169,164,86,138,-6,9,83,134,FF,HS
160,159,80,138,-6,0,83,134,FF,HS
157,166,75,132,-5,-6,83,134,FF,HS
143,165,70,127,-5,-5,65,119,TO,FF
130,161,66,122,-4,-5,65,119,TO,FF
131,157,60,117,-6,-5,65,119,TO,FF
127,157,64,113,4,-4,65,119,TO,FF
129,158,73,120,9,7,79,116,FF,FF
120,169,75,114,2,-6,79,116,FF,FF
130,175,84,118,9,4,79,116,FF,FF
144,173,87,112,3,-6,79,116,FF,FF
157,167,92,108,5,-4,104,108,FF,FF
165,168,99,114,7,6,104,108,FF,FF
176,172,109,108,10,-6,104,108,FF,FF
174,170,116,105,7,-3,104,108,FF,FF
161,168,119,101,3,-4,119,101,FF,FF
159,172,117,97,-2,-4,119,101,FF,FF
156,171,122,102,5,5,119,101,FF,FF
156,164,118,105,-4,3,119,101,FF,FF
163,151,109,95,-9,-10,106,88,FF,FF
165,140,109,87,0,-8,106,88,FF,FF
167,144,109,82,0,-5,106,88,FF,FF
150,140,99,91,-10,9,106,88,FF,FF
152,152,98,95,-1,4,100,94,FF,FF
158,151,96,87,-2,-8,100,94,FF,FF
172,132,105,92,9,5,100,94,FF,FF
164,138,101,102,-4,10,100,94,FF,FF
170,146,96,96,-5,-6,94,105,FF,FF
169,155,95,106,-1,10,94,105,FF,FF
166,166,95,108,0,2,94,105,FF,FF
166,171,92,111,-3,3,94,105,FF,FF
173,171,83,114,-9,3,81,114,FF,FF
171,158,78,118,-5,4,81,114,FF,FF
166,157,81,114,3,-4,81,114,FF,FF
156,155,84,111,3,-3,81,114,FF,FF
147,152,78,104,-6,-7,70,103,TO,FF
133,155,72,110,-6,6,70,103,TO,FF
127,146,68,102,-4,-8,70,103,TO,FF
130,143,63,97,-5,-5,70,103,TO,FF
128,141,63,92,0,-5,67,84,TO,FF
126,147,63,89,0,-3,67,84,TO,FF
132,153,71,84,8,-5,67,84,TO,FF
129,163,73,74,2,-10,67,84,TO,FF
141,168,77,78,4,4,85,82,FF,FF
148,169,82,82,5,4,85,82,FF,FF
151,168,87,84,5,2,85,82,FF,FF
149,170,94,87,7,3,85,82,FF,FF
135,175,97,86,3,-1,103,86,FF,FF
166,175,104,83,7,-3,103,86,FF,FF
175,174,110,87,6,4,103,86,FF,FF
20,174,104,90,-6,3,103,86,FF,FF
176,152,97,81,-7,-9,104,73,FF,FF
176,124,101,77,4,-4,104,73,FF,FF
175,106,111,71,10,-6,104,73,FF,FF
175,103,109,64,-2,-7,104,73,FF,FF
175,96,110,57,1,-7,106,54,FF,TO
175,96,109,50,-1,-7,106,54,FF,TO
45,176,105,54,-4,4,106,54,FF,TO
175,176,100,58,-5,4,106,54,FF,TO
175,176,95,64,-5,6,87,73,FF,FF
175,176,90,70,-5,6,87,73,FF,FF
174,176,84,76,-6,6,87,73,FF,FF
