Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.5,149.61,4.91,1.47,146.67,4.81,,55,82.5
1.59,158.61,5.2,1.56,155.71,5.11,,54.4,92
1.58,158.1,5.19,1.56,155.68,5.11,,54.1,91.5
1.58,158.43,5.2,1.56,156.13,5.12,,50.2,92.9
1.61,161.32,5.29,1.59,158.74,5.21,,51.4,92.9
1.6,159.83,5.24,1.57,157.24,5.16,,51,92.6
1.59,158.86,5.21,1.57,156.58,5.14,,52.3,91.9
1.59,159.09,5.22,1.57,157.28,5.16,,51.1,92.3
1.59,158.91,5.21,1.57,156.58,5.14,,50.7,91.9
1.6,159.81,5.24,1.58,157.91,5.18,,51.9,91.5
1.59,159.27,5.23,1.57,157.31,5.16,,51.3,91.5
1.6,159.95,5.25,1.58,157.9,5.18,,50.7,91.7
1.6,160.1,5.25,1.58,158.43,5.2,,50.5,91.7
1.65,164.85,5.41,1.63,163.3,5.36,,50,96.4
1.66,166.17,5.45,1.64,164.32,5.39,,53.6,96.8
1.65,164.82,5.41,1.63,163.22,5.35,,52.9,95.3
1.63,162.55,5.33,1.6,160.35,5.26,,55,92
1.64,164.24,5.39,1.61,161.24,5.29,,53.4,92.4
1.63,162.75,5.34,1.6,160.34,5.26,,53.7,91.3
1.61,160.69,5.27,1.58,158.3,5.19,,53,89
1.6,159.64,5.24,1.57,157.26,5.16,,52.8,87.5
1.59,159.48,5.23,1.57,157.21,5.16,,53.7,87.4
1.63,162.87,5.34,1.61,160.79,5.28,,53.8,91
1.64,163.86,5.38,1.62,161.64,5.3,,53.6,91.4
1.63,163.4,5.36,1.62,161.51,5.3,,54.7,91
1.63,163.37,5.36,1.62,161.7,5.31,,54.7,91.5
1.62,161.54,5.3,1.59,159.45,5.23,,53.9,88.7
1.59,158.83,5.21,1.57,157.08,5.15,,53.6,86.7
1.58,158.3,5.19,1.56,156.28,5.13,,54.6,85.7
1.57,157.38,5.16,1.55,155.29,5.09,,54,84.5
1.58,158.1,5.19,1.56,155.71,5.11,,53.1,84.4
1.57,157.15,5.16,1.55,154.66,5.07,,53.2,83
1.56,156.18,5.12,1.54,153.6,5.04,,54.6,82.2
1.56,155.82,5.11,1.53,153.35,5.03,,53.6,82.1
1.55,155.5,5.1,1.53,153.33,5.03,,52.9,82.6
1.55,155.05,5.09,1.53,153.33,5.03,,52.6,81.7
1.55,155.42,5.1,1.54,153.77,5.04,,52.5,82
1.55,154.86,5.08,1.54,153.6,5.04,,54.1,81.9
1.55,154.75,5.08,1.54,153.78,5.05,,54.1,81.5
1.55,154.95,5.08,1.54,154.13,5.06,,53.5,81.9
1.57,156.74,5.14,1.56,156.19,5.12,,52.1,84.1
1.56,155.57,5.1,1.55,155.02,5.09,,49.7,82.8
1.56,155.84,5.11,1.56,155.54,5.1,,51.8,82.8
1.56,156.45,5.13,1.56,156.34,5.13,,52.4,83.3
1.57,157.43,5.17,1.57,157.01,5.15,,51.4,84
1.59,158.63,5.2,1.58,157.99,5.18,,50.8,85.1
1.6,159.55,5.23,1.59,159.19,5.22,,51.3,86.5
1.6,160.31,5.26,1.59,159.41,5.23,,51.3,86.9
1.64,163.65,5.37,1.62,162.4,5.33,,49.7,89.4
1.63,163.36,5.36,1.61,161.15,5.29,,52.9,87.9
