Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
160,166,105,10,0,0,107,23,FF,FF
160,143,107,17,2,7,107,23,FF,FF
164,143,111,27,4,10,107,23,FF,FF
162,148,106,38,-5,11,107,23,FF,FF
158,159,110,48,4,10,111,62,FF,FF
159,167,111,58,1,10,111,62,FF,FF
161,167,114,67,3,9,111,62,FF,FF
162,177,110,76,-4,9,111,62,FF,FF
155,174,114,84,4,8,113,92,FF,FF
158,177,111,90,-3,6,113,92,FF,FF
155,172,114,96,3,6,113,92,FF,FF
150,169,116,101,2,5,113,92,FF,FF
149,166,120,104,4,3,115,112,FF,FF
145,167,114,111,-6,7,115,112,FF,FF
137,168,112,115,-2,4,115,112,FF,FF
132,166,117,121,5,6,115,112,FF,FF
132,165,121,114,4,-7,116,118,FF,FF
132,162,111,116,-10,2,116,118,FF,FF
136,168,116,120,5,4,116,118,FF,FF
140,170,118,122,2,2,116,118,FF,FF
149,168,112,114,-6,-8,113,111,FF,FF
155,172,117,111,5,-3,113,111,FF,FF
162,174,110,112,-7,1,113,111,FF,FF
175,174,114,108,4,-4,113,111,FF,FF
173,167,118,114,4,6,123,116,HS,FF
170,174,121,118,3,4,123,116,HS,FF
178,172,128,116,7,-2,123,116,HS,FF
178,174,126,116,-2,0,123,116,HS,FF
177,173,129,118,3,2,127,123,HS,HS
172,163,127,126,-2,8,127,123,HS,HS
168,157,127,126,0,0,127,123,HS,HS
162,149,125,122,-2,-4,127,123,HS,HS
162,150,128,118,3,-4,126,120,HS,FF
165,158,125,118,-3,0,126,120,HS,FF
164,155,126,121,1,3,126,120,HS,FF
168,154,127,125,1,4,126,120,HS,FF
165,151,126,120,-1,-5,127,118,HS,FF
170,158,128,117,2,-3,127,118,HS,FF
170,159,129,121,1,4,127,118,HS,FF
169,164,126,114,-3,-7,127,118,HS,FF
170,172,116,121,-10,7,119,112,HS,FF
164,176,120,117,4,-4,119,112,HS,FF
170,176,122,109,2,-8,119,112,HS,FF
170,177,121,102,-1,-7,119,112,HS,FF
169,176,116,104,-5,2,116,109,FF,FF
164,176,117,106,1,2,116,109,FF,FF
162,176,117,110,0,4,116,109,FF,FF
156,173,114,116,-3,6,116,109,FF,FF
147,172,112,117,-2,1,106,123,FF,HS
139,167,109,125,-3,8,106,123,FF,HS
134,167,104,124,-5,-1,106,123,FF,HS
130,169,99,128,-5,4,106,123,FF,HS
127,168,94,129,-5,1,96,130,FF,HS
128,169,91,131,-3,2,96,130,FF,HS
131,171,97,131,6,0,96,130,FF,HS
135,173,105,132,8,1,96,130,FF,HS
143,171,112,133,7,1,112,132,FF,HS
154,172,109,133,-3,0,112,132,FF,HS
163,173,111,132,2,-1,112,132,FF,HS
174,174,117,133,6,1,112,132,FF,HS
175,173,122,135,5,2,124,125,HS,HS
175,169,125,125,3,-10,124,125,HS,HS
174,167,127,124,2,-1,124,125,HS,HS
168,166,124,119,-3,-5,124,125,HS,HS
167,163,121,123,-3,4,111,125,FF,HS
169,158,111,130,-10,7,111,125,FF,HS
165,153,108,126,-3,-4,111,125,FF,HS
167,149,106,122,-2,-4,111,125,FF,HS
167,151,103,117,-3,-5,112,123,FF,HS
168,150,110,126,7,9,112,123,FF,HS
171,150,116,122,6,-4,112,123,FF,HS
172,153,121,127,5,5,112,123,FF,HS
174,154,128,132,7,5,128,126,HS,HS
175,157,124,134,-4,2,128,126,HS,HS
174,159,126,124,2,-10,128,126,HS,HS
171,162,135,117,9,-7,128,126,HS,HS
172,165,134,114,-1,-3,126,113,HS,FF
173,173,128,113,-6,-1,126,113,HS,FF
168,172,123,113,-5,0,126,113,HS,FF
165,171,119,114,-4,1,126,113,HS,FF
162,167,109,110,-10,-4,108,107,FF,FF
159,168,101,110,-8,0,108,107,FF,FF
154,166,109,106,8,-4,108,107,FF,FF
147,165,113,102,4,-4,108,107,FF,FF
141,158,110,95,-3,-7,102,94,FF,FF
135,163,105,96,-5,1,102,94,FF,FF
127,163,100,95,-5,-1,102,94,FF,FF
133,163,95,93,-5,-2,102,94,FF,FF
135,162,91,89,-4,-4,85,84,FF,FF
127,162,87,88,-4,-1,85,84,FF,FF
129,156,83,80,-4,-8,85,84,FF,FF
132,159,79,82,-4,2,85,84,FF,FF
134,161,73,83,-6,1,79,84,FF,FF
146,166,78,87,5,4,79,84,FF,FF
141,164,86,83,8,-4,79,84,FF,FF
139,163,80,83,-6,0,79,84,FF,FF
146,149,82,78,2,-5,76,66,FF,FF
176,155,77,70,-5,-8,76,66,FF,FF
144,147,71,62,-6,-8,76,66,FF,FF
155,143,74,55,3,-7,76,66,FF,FF
169,149,65,49,-9,-6,64,43,FF,FF
74,148,61,44,-4,-5,64,43,FF,FF
177,136,67,41,6,-3,64,43,FF,FF
50,143,63,38,-4,-3,64,43,FF,FF
50,147,58,34,-5,-4,49,28,FF,FF
48,145,52,30,-6,-4,49,28,FF,FF
49,101,47,26,-5,-4,49,28,FF,FF
50,90,42,22,-5,-4,49,28,FF,FF
52,85,36,19,-6,-3,29,12,TO,TO
53,83,32,11,-4,-8,29,12,TO,TO
50,83,24,11,-8,0,29,12,TO,TO
48,83,25,10,1,-1,29,12,TO,TO
41,83,28,9,3,-1,29,8,TO,TO
35,84,29,9,1,0,29,8,TO,TO
30,83,31,8,2,-1,29,8,TO,TO
19,79,28,7,-3,-1,29,8,TO,TO
25,70,25,8,-3,1,21,9,TO,TO
30,64,22,9,-3,1,21,9,TO,TO
45,58,16,12,-6,3,21,9,TO,TO
7,54,33,13,17,1,21,9,TO,TO
