Difference Between AL & AR 
0.251376
0.132054
0.173247
0.281262
0.372662
0.469667
0.547144
0.576869
0.62007
0.573626
0.575067
0.542184
0.46758
0.417101
0.354733
0.280278
0.194272
0.139007
0.14465
0.23065
0.321253
0.420723
0.497268
0.553512
0.617299
0.634601
0.628739
0.639216
0.592658
0.509775
0.444869
0.379271
0.307978
0.223828
0.153387
0.137246
0.209027
0.291297
0.388675
0.476275
0.548042
0.584787
0.606035
0.605508
0.615034
0.557052
0.501749
0.441009
0.381559
0.311982
0.245517
0.167306
0.122795
0.170251
0.245634
0.331818
0.4253
0.514917
0.580916
0.60952
0.63873
0.639786
0.59032
0.537674
0.462565
0.40857
0.309688
0.299268
0.225656
0.150139
0.149019
0.211718
0.278101
0.354967
0.4293
0.484215
0.503761
0.512764
0.501628
0.492823
0.509844
0.488514
0.422089
0.394518
0.353728
0.295855
0.285238
0.246633
0.198652
0.153128
0.0875584
0.0761148
0.0487542
0.0498571
0.0464875
0.0537679
0.217253
0.204164
0.197704
0.189245
0.187659
0.184959
0.184397
0.182042
0.180391
0.213655
0.214302
0.212883
0.212237
0.214454
0.21827
0.211243
0.20579
0.200346
0.198174
0.196685
0.196816
0.207322
0.206063
0.205627
