Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
13,38,18,22,0,0,30,26,TO,FF
71,45,28,30,10,8,30,26,TO,FF
91,83,36,25,8,-5,30,26,TO,FF
122,64,40,29,4,4,30,26,TO,FF
76,93,50,34,10,5,56,42,FF,FF
66,89,54,40,4,6,56,42,FF,FF
39,79,58,46,4,6,56,42,FF,FF
78,76,63,49,5,3,56,42,FF,FF
54,94,70,53,7,4,73,62,FF,FF
139,75,78,59,8,6,73,62,FF,FF
140,99,74,65,-4,6,73,62,FF,FF
132,71,70,72,-4,7,73,62,FF,FF
118,62,64,80,-6,8,55,83,FF,FF
124,57,58,88,-6,8,55,83,FF,FF
119,126,53,85,-5,-3,55,83,FF,FF
84,147,47,80,-6,-5,55,83,FF,FF
122,143,38,73,-9,-7,44,61,FF,FF
64,151,42,65,4,-8,44,61,FF,FF
115,144,50,58,8,-7,44,61,FF,FF
156,114,47,51,-3,-7,44,61,FF,FF
157,156,43,45,-4,-6,35,35,FF,FF
161,141,38,39,-5,-6,35,35,FF,FF
143,150,33,34,-5,-5,35,35,FF,FF
155,146,29,24,-4,-10,35,35,FF,FF
160,143,24,29,-5,5,22,35,TO,FF
154,146,21,36,-3,7,22,35,TO,FF
153,141,22,38,1,2,22,35,TO,FF
154,149,24,38,2,0,22,35,TO,FF
159,156,29,33,5,-5,40,25,FF,FF
172,158,39,27,10,-6,40,25,FF,FF
172,167,43,23,4,-4,40,25,FF,FF
172,161,49,19,6,-4,40,25,FF,FF
168,147,52,12,3,-7,60,13,FF,TO
158,160,58,13,6,1,60,13,FF,TO
156,149,64,13,6,0,60,13,FF,TO
159,172,69,14,5,1,60,13,FF,TO
160,160,74,15,5,1,80,21,FF,TO
164,162,79,16,5,1,80,21,FF,TO
160,171,83,22,4,6,80,21,FF,TO
166,167,86,31,3,9,80,21,FF,TO
161,166,89,34,3,3,92,47,FF,FF
168,177,95,42,6,8,92,47,FF,FF
167,172,95,52,0,10,92,47,FF,FF
160,170,92,63,-3,11,92,47,FF,FF
167,159,90,72,-2,9,92,83,FF,FF
164,152,97,81,7,9,92,83,FF,FF
163,145,93,87,-4,6,92,83,FF,FF
159,150,90,92,-3,5,92,83,FF,FF
156,142,82,95,-8,3,81,101,FF,FF
164,145,83,101,1,6,81,101,FF,FF
159,148,81,101,-2,0,81,101,FF,FF
149,147,78,109,-3,8,81,101,FF,FF
149,149,78,105,0,-4,83,108,FF,FF
143,152,82,108,4,3,83,108,FF,FF
152,153,85,112,3,4,83,108,FF,FF
157,156,89,108,4,-4,83,108,FF,FF
162,152,83,104,-6,-4,73,93,FF,FF
165,154,75,95,-8,-9,73,93,FF,FF
158,150,66,88,-9,-7,73,93,FF,FF
167,155,70,88,4,0,73,93,FF,FF
166,151,75,85,5,-3,82,83,FF,FF
169,152,80,84,5,-1,82,83,FF,FF
164,157,85,86,5,2,82,83,FF,FF
164,149,90,80,5,-6,82,83,FF,FF
159,151,94,84,4,4,100,82,FF,FF
159,146,98,82,4,-2,100,82,FF,FF
159,143,102,81,4,-1,100,82,FF,FF
157,140,106,82,4,1,100,82,FF,FF
160,142,111,84,5,2,116,88,HS,FF
158,147,114,86,3,2,116,88,HS,FF
160,150,118,90,4,4,116,88,HS,FF
160,156,124,94,6,4,116,88,HS,FF
166,167,119,99,-5,5,125,105,HS,FF
167,172,128,103,9,4,125,105,HS,FF
167,175,127,107,-1,4,125,105,HS,FF
168,172,126,111,-1,4,125,105,HS,FF
167,170,122,116,-4,5,115,121,HS,HS
159,162,119,119,-3,3,115,121,HS,HS
157,161,114,123,-5,4,115,121,HS,HS
150,161,108,126,-6,3,115,121,HS,HS
150,161,102,132,-6,6,105,131,FF,HS
150,163,98,132,-4,0,105,131,FF,HS
150,163,105,131,7,-1,105,131,FF,HS
153,165,115,131,10,0,105,131,FF,HS
157,166,113,130,-2,-1,114,129,FF,HS
161,166,118,129,5,-1,114,129,FF,HS
162,167,112,129,-6,0,114,129,FF,HS
166,169,113,129,1,0,114,129,FF,HS
169,170,116,130,3,1,117,128,HS,HS
171,171,118,130,2,0,117,128,HS,HS
173,171,118,128,0,-2,117,128,HS,HS
171,169,116,125,-2,-3,117,128,HS,HS
169,165,114,122,-2,-3,112,124,FF,HS
166,158,112,124,-2,2,112,124,FF,HS
165,150,111,127,-1,3,112,124,FF,HS
165,144,111,126,0,-1,112,124,FF,HS
165,143,111,118,0,-8,110,116,FF,FF
167,147,110,114,-1,-4,110,116,FF,FF
169,153,111,116,1,2,110,116,FF,FF
171,159,111,116,0,0,110,116,FF,FF
172,168,112,119,1,3,110,119,FF,FF
172,174,110,118,-2,-1,110,119,FF,FF
172,173,108,123,-2,5,110,119,FF,FF
170,165,113,117,5,-6,110,119,FF,FF
169,156,105,116,-8,-1,107,113,FF,FF
165,154,106,113,1,-3,107,113,FF,FF
159,151,109,113,3,0,107,113,FF,FF
155,152,110,111,1,-2,107,113,FF,FF
154,152,114,111,4,0,107,109,FF,FF
153,155,113,110,-1,-1,107,109,FF,FF
154,156,103,109,-10,-1,107,109,FF,FF
153,159,100,109,-3,0,107,109,FF,FF
155,161,97,108,-3,-1,100,107,FF,FF
157,162,99,108,2,0,100,107,FF,FF
160,164,101,107,2,-1,100,107,FF,FF
167,166,104,108,3,1,100,107,FF,FF
169,167,109,107,5,-1,111,104,FF,FF
172,167,115,105,6,-2,111,104,FF,FF
168,165,109,102,-6,-3,111,104,FF,FF
166,159,129,96,20,-6,111,104,FF,FF
