Left Knee Angle, Right Knee Angle,Left Ankle Angle,Right Ankle Angle,Left Ankle Delta,Right Ankle Delta
13,38,18,22,0,0
71,45,58,57,40,35
91,83,61,13,3,-44
122,64,55,94,-6,81
76,93,50,49,-5,-45
66,89,67,92,17,43
39,79,123,82,56,-10
78,76,106,41,-17,-41
54,94,127,67,21,26
139,75,40,120,-87,53
140,99,25,95,-15,-25
132,71,40,130,15,35
118,62,48,141,8,11
124,57,29,134,-19,-7
119,126,40,5,11,-129
84,147,70,14,30,9
122,143,38,11,-32,-3
64,151,114,9,76,-2
115,144,29,25,-85,16
156,114,6,11,-23,-14
157,156,18,18,12,7
161,141,7,24,-11,6
143,150,18,19,11,-5
155,146,19,24,1,5
160,143,10,114,-9,90
154,146,22,95,12,-19
153,141,51,15,29,-80
154,149,33,13,-18,-2
159,156,107,19,74,6
172,158,27,9,-80,-10
172,167,113,14,86,5
172,161,27,9,-86,-5
168,147,107,12,80,3
158,160,120,13,13,1
156,149,101,13,-19,0
159,172,101,14,0,1
160,160,99,15,-2,1
164,162,115,16,16,1
160,171,98,117,-17,101
166,167,98,114,0,-3
161,166,99,3,1,-111
168,177,95,136,-4,133
167,172,95,137,0,1
160,170,92,134,-3,-3
167,159,90,116,-2,-18
164,152,118,110,28,-6
163,145,83,106,-35,-4
159,150,82,107,-1,1
156,142,82,104,0,-3
164,145,83,101,1,-3
159,148,81,101,-2,0
149,147,78,136,-3,35
149,149,78,96,0,-40
143,152,82,160,4,64
152,153,97,96,15,-64
157,156,101,98,4,2
162,152,8,93,-93,-5
165,154,14,95,6,2
158,150,103,88,89,-7
167,155,131,88,28,0
166,151,123,85,-8,-3
169,152,118,84,-5,-1
164,157,116,86,-2,2
164,149,118,80,2,-6
159,151,121,84,3,4
159,146,127,82,6,-2
159,143,128,81,1,-1
157,140,129,82,1,1
160,142,128,84,-1,2
158,147,126,129,-2,45
160,150,131,123,5,-6
160,156,124,129,-7,6
166,167,106,137,-18,8
167,172,128,129,22,-8
167,175,127,130,-1,1
168,172,126,136,-1,6
167,170,122,133,-4,-3
159,162,77,129,-45,-4
157,161,73,135,-4,6
150,161,71,135,-2,0
150,161,72,132,1,-3
150,163,133,132,61,0
150,163,126,131,-7,-1
153,165,115,131,-11,0
157,166,113,130,-2,-1
161,166,118,129,5,-1
162,167,112,129,-6,0
166,169,113,129,1,0
169,170,116,130,3,1
171,171,118,130,2,0
173,171,118,128,0,-2
171,169,116,125,-2,-3
169,165,114,122,-2,-3
166,158,112,124,-2,2
165,150,111,127,-1,3
165,144,111,126,0,-1
165,143,111,118,0,-8
167,147,110,114,-1,-4
169,153,111,116,1,2
171,159,111,116,0,0
172,168,112,119,1,3
172,174,110,118,-2,-1
172,173,108,123,-2,5
170,165,113,117,5,-6
169,156,105,116,-8,-1
165,154,106,113,1,-3
159,151,121,113,15,0
155,152,110,111,-11,-2
154,152,114,111,4,0
153,155,113,110,-1,-1
154,156,103,109,-10,-1
153,159,100,109,-3,0
155,161,97,108,-3,-1
157,162,99,108,2,0
160,164,101,107,2,-1
167,166,114,108,13,1
169,167,124,107,10,-1
172,167,133,105,9,-2
168,165,109,102,-24,-3
166,159,129,96,20,-6
