Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.28,128.18,4.21,1.26,126.36,4.15,,36.2,66.3
1.26,126,4.13,1.2,120.36,3.95,,37,63.9
1.21,121.21,3.98,1.17,116.77,3.83,,38.1,62.8
1.22,122.34,4.01,1.22,122.18,4.01,,40.5,66.1
1.22,121.56,3.99,1.22,121.94,4,,48,65.3
1.26,126.32,4.14,1.26,125.98,4.13,,48.7,67.6
1.47,146.66,4.81,1.5,149.7,4.91,,48.5,90.5
1.33,133.3,4.37,1.26,125.99,4.13,,52.1,65.6
1.4,140.16,4.6,1.33,133.44,4.38,,49.5,74.9
1.25,125.16,4.11,1.23,122.6,4.02,,53.5,65.4
1.28,127.65,4.19,1.24,124.27,4.08,,49.9,65.7
1.27,126.62,4.15,1.25,124.57,4.09,,51.7,66.3
1.24,123.97,4.07,1.23,122.68,4.02,,50.8,65.5
1.28,127.8,4.19,1.25,125.21,4.11,,52,67.5
1.26,125.58,4.12,1.24,123.62,4.06,,51.4,66.5
1.24,124.17,4.07,1.26,125.63,4.12,,50.7,67.4
1.28,127.81,4.19,1.26,125.74,4.13,,53.9,67.2
1.21,120.91,3.97,1.26,125.61,4.12,,54.4,68.1
1.27,127.49,4.18,1.26,125.76,4.13,,53.9,66.4
1.29,129.42,4.25,1.28,127.83,4.19,,52.9,67.8
1.29,128.84,4.23,1.26,126.42,4.15,,57,67
1.29,129.21,4.24,1.26,126.45,4.15,,56.3,66.5
1.3,130.12,4.27,1.27,126.87,4.16,,55.5,67
1.3,130.07,4.27,1.27,126.75,4.16,,56,66.8
1.3,130.09,4.27,1.27,127.07,4.17,,56.6,67.3
1.32,131.89,4.33,1.29,128.58,4.22,,56.4,68
1.31,131.35,4.31,1.28,128,4.2,,56.7,67.5
1.32,131.6,4.32,1.28,128.44,4.21,,56.6,67.7
1.33,132.82,4.36,1.3,129.68,4.25,,55.7,68.7
1.33,132.62,4.35,1.3,129.88,4.26,,56.1,68.9
1.33,132.86,4.36,1.3,129.82,4.26,,55.1,69
1.32,132.48,4.35,1.3,129.71,4.26,,55,69
1.44,144.38,4.74,1.42,141.8,4.65,,53,81.1
1.46,146.16,4.8,1.43,143.12,4.7,,52.6,81.5
1.47,147.12,4.83,1.44,143.63,4.71,,53,81.6
1.47,146.73,4.81,1.43,143.39,4.7,,51.3,81.5
1.47,147.02,4.82,1.44,143.7,4.71,,49.7,81.4
1.47,147.5,4.84,1.45,144.72,4.75,,51.5,81.4
1.47,147.42,4.84,1.44,144.46,4.74,,55.5,81.7
1.48,147.65,4.84,1.45,145.29,4.77,,54.3,81.6
1.5,150.48,4.94,1.48,148.06,4.86,,53.6,84.4
1.46,146.47,4.81,1.44,143.86,4.72,,55.1,80.8
1.45,145.42,4.77,1.43,143.45,4.71,,55.1,80.6
1.47,147.32,4.83,1.44,144.06,4.73,,53.1,80.3
1.47,147.27,4.83,1.45,145.27,4.77,,51.8,80.7
1.48,147.64,4.84,1.45,145.25,4.77,,50.6,80.4
1.46,145.62,4.78,1.44,144.28,4.73,,51,80.4
1.46,146.37,4.8,1.45,144.76,4.75,,50.8,80.8
1.48,147.76,4.85,1.45,145.02,4.76,,50.2,81
